timestamp,pos_x,pos_y,heading
122.543000,0.000000,0.000000,1.000000
122.550000,0.000000,0.000000,1.000000
122.561000,4477316.753898,589753.179800,0.000172
122.563000,4477316.753898,589753.179800,0.000172
122.574000,4477316.753898,589753.179800,0.000172
122.584000,4477316.753898,589753.179800,0.000172
122.585000,4477316.753898,589753.179800,0.000172
122.596000,4477316.753898,589753.179800,0.000172
122.607000,4477316.753898,589753.179800,0.000172
122.618000,4477316.753898,589753.179800,0.000172
122.625000,4477316.753898,589753.179800,0.000172
122.629000,4477316.753898,589753.179800,0.000172
122.640000,4477316.753898,589753.179800,0.000172
122.651000,4477316.753898,589753.179800,0.000172
122.661000,4477316.767569,589753.179859,0.000847
122.663000,4477316.767569,589753.179859,0.000847
122.666000,4477316.767569,589753.179859,0.000847
122.674000,4477316.767569,589753.179859,0.000847
122.685000,4477316.767569,589753.179859,0.000847
122.696000,4477316.767569,589753.179859,0.000847
122.707000,4477316.767569,589753.179859,0.000847
122.708000,4477316.767569,589753.179859,0.000847
122.719000,4477316.767569,589753.179859,0.000847
122.730000,4477316.767569,589753.179859,0.000847
122.741000,4477316.767569,589753.179859,0.000847
122.748000,4477316.767569,589753.179859,0.000847
122.752000,4477316.767569,589753.179859,0.000847
122.762000,4477316.783197,589753.179954,0.001025
122.764000,4477316.783197,589753.179954,0.001025
122.775000,4477316.783197,589753.179954,0.001025
122.786000,4477316.783197,589753.179954,0.001025
122.789000,4477316.783197,589753.179954,0.001025
122.797000,4477316.783197,589753.179954,0.001025
122.808000,4477316.783197,589753.179954,0.001025
122.819000,4477316.783197,589753.179954,0.001025
122.830000,4477316.783197,589753.179954,0.001025
122.830000,4477316.783197,589753.179954,0.001025
122.841000,4477316.783197,589753.179954,0.001025
122.852000,4477316.783197,589753.179954,0.001025
122.863000,4477316.792186,589753.180082,0.001048
122.865000,4477316.792186,589753.180082,0.001048
122.871000,4477316.792186,589753.180082,0.001048
122.876000,4477316.792186,589753.180082,0.001048
122.887000,4477316.792186,589753.180082,0.001048
122.898000,4477316.792186,589753.180082,0.001048
122.909000,4477316.792186,589753.180082,0.001048
122.912000,4477316.792186,589753.180082,0.001048
122.920000,4477316.792186,589753.180082,0.001048
122.931000,4477316.792186,589753.180082,0.001048
122.942000,4477316.792186,589753.180082,0.001048
122.953000,4477316.792186,589753.180082,0.001048
122.953000,4477316.792186,589753.180082,0.001048
122.964000,4477316.806034,589753.180304,0.001080
122.966000,4477316.806034,589753.180304,0.001080
122.977000,4477316.806034,589753.180304,0.001080
122.988000,4477316.806034,589753.180304,0.001080
122.994000,4477316.806034,589753.180304,0.001080
122.999000,4477316.806034,589753.180304,0.001080
123.010000,4477316.806034,589753.180304,0.001080
123.021000,4477316.806034,589753.180304,0.001080
123.032000,4477316.806034,589753.180304,0.001080
123.035000,4477316.806034,589753.180304,0.001080
123.043000,4477316.806034,589753.180304,0.001080
123.054000,4477316.806034,589753.180304,0.001080
123.066000,4477316.824174,589753.180609,0.002923
123.067000,4477316.824174,589753.180609,0.002923
123.076000,4477316.824174,589753.180609,0.002923
123.078000,4477316.824174,589753.180609,0.002923
123.089000,4477316.824174,589753.180609,0.002923
123.100000,4477316.824174,589753.180609,0.002923
123.111000,4477316.824174,589753.180609,0.002923
123.117000,4477316.824174,589753.180609,0.002923
123.122000,4477316.824174,589753.180609,0.002923
123.133000,4477316.824174,589753.180609,0.002923
123.144000,4477316.824174,589753.180609,0.002923
123.155000,4477316.824174,589753.180609,0.002923
123.158000,4477316.824174,589753.180609,0.002923
123.166000,4477316.850678,589753.181137,0.010395
123.168000,4477316.850678,589753.181137,0.010395
123.179000,4477316.850678,589753.181137,0.010395
123.190000,4477316.850678,589753.181137,0.010395
123.199000,4477316.850678,589753.181137,0.010395
123.201000,4477316.850678,589753.181137,0.010395
123.212000,4477316.850678,589753.181137,0.010395
123.223000,4477316.850678,589753.181137,0.010395
123.234000,4477316.850678,589753.181137,0.010395
123.240000,4477316.850678,589753.181137,0.010395
123.245000,4477316.850678,589753.181137,0.010395
123.256000,4477316.850678,589753.181137,0.010395
123.268000,4477316.884629,589753.182206,0.025972
123.270000,4477316.884629,589753.182206,0.025972
123.281000,4477316.884629,589753.182206,0.025972
123.282000,4477316.884629,589753.182206,0.025972
123.293000,4477316.884629,589753.182206,0.025972
123.304000,4477316.884629,589753.182206,0.025972
123.315000,4477316.884629,589753.182206,0.025972
123.322000,4477316.884629,589753.182206,0.025972
123.326000,4477316.884629,589753.182206,0.025972
123.337000,4477316.884629,589753.182206,0.025972
123.348000,4477316.884629,589753.182206,0.025972
123.359000,4477316.884629,589753.182206,0.025972
123.363000,4477316.884629,589753.182206,0.025972
123.369000,4477316.921251,589753.184163,0.049846
123.371000,4477316.921251,589753.184163,0.049846
123.382000,4477316.921251,589753.184163,0.049846
123.393000,4477316.921251,589753.184163,0.049846
123.404000,4477316.921251,589753.184163,0.049846
123.404000,4477316.921251,589753.184163,0.049846
123.415000,4477316.921251,589753.184163,0.049846
123.426000,4477316.921251,589753.184163,0.049846
