timestamp,pos_x,pos_y
0.0,0.0,0.0
0.01,1.5495665333128024,0.6953622156186834
0.019999999999999997,0.2753325502925691,0.21701816687493533
0.03,0.4098800977815351,-0.04261420873381087
0.04,0.380972798626518,1.1333122919270395
0.05,0.4558358701070344,0.7402588035781656
0.060000000000000005,1.7038470330213755,-1.12169613748648
0.07,0.44596203427344216,1.0625527308976705
0.08,-1.5302843815704712,-0.09537126662869341
0.09,1.0576823669871684,-0.2834032594830271
0.09999999999999999,0.7733460153436562,0.6076506767127315
0.10999999999999999,0.27966035533418027,-0.47766524291244367
0.11999999999999998,0.3451492609074087,-0.3367106331808975
0.12999999999999998,0.6448663221036295,0.7752971029883237
0.13999999999999999,1.131642018243669,-0.04161359305260108
0.15,-0.4535625648154139,-0.9757801388452547
0.16,0.6958665086020157,-0.6225184228867269
0.17,0.37023960085301183,-0.8895184422558059
0.18000000000000002,1.0763863308962371,0.8915651664012941
0.19000000000000003,2.028744984195778,-0.20269602819844215
0.20000000000000004,0.34713019911118886,-0.6480585858552251
0.21000000000000005,0.161733092693782,-0.4343123282126322
0.22000000000000006,1.2342462379266563,-0.2776581200267995
0.23000000000000007,0.7910518624403885,1.5301246350449444
0.24000000000000005,1.812116406266461,-0.6330030270294745
0.25000000000000006,0.3049484692399409,-0.7351819466803758
0.26000000000000006,0.8213883922380611,-0.3472347515983199
0.2700000000000001,1.5191005660175658,-0.7390798372374797
0.2800000000000001,0.0210348528405091,-0.3266907469537521
0.2900000000000001,1.5367610306778594,-0.8315347265974239
0.3000000000000001,1.4892504546788332,-1.2864486068953975
0.3100000000000001,1.9395670307151591,-0.18538161152157517
0.3200000000000001,1.6718488885993803,1.0807336826636673
0.3300000000000001,0.636080958412607,1.592162271128339
0.34000000000000014,1.6728888616819748,-0.15541374559802096
0.35000000000000014,1.258136612149579,-1.291357159885924
0.36000000000000015,-0.005166372455509105,1.3855855673329591
0.37000000000000016,1.3296567936446362,0.21752821931257935
0.38000000000000017,1.161861258393855,-0.09682477127675947
0.3900000000000002,2.480568477425658,-0.004356548320218923
0.4000000000000002,1.2114660590877948,-0.16095496705137494
0.4100000000000002,1.6164615966733746,-1.0826266015055919
0.4200000000000002,1.370866580821815,0.9977616181674348
0.4300000000000002,1.1024647758475692,-0.37107478830258855
0.4400000000000002,1.971589551068733,-0.10220143351597566
0.45000000000000023,3.063213423802247,-1.0174699896072206
0.46000000000000024,1.4149216162501093,-0.9347998086533821
0.47000000000000025,0.825032939408693,-0.16242926591558132
0.48000000000000026,1.8599783767827298,-0.8034097068501846
0.4900000000000002,1.4834307042726216,-0.5070687379166422
0.5000000000000002,2.0309493108514687,-1.1433749870686625
0.5100000000000002,2.919622444261471,1.384352169089011
0.5200000000000002,3.098226760159601,-2.1156337335980537
0.5300000000000002,1.0112356347470706,1.2970513147388525
0.5400000000000003,2.044864883181654,-0.23600684441249747
0.5500000000000003,2.6813494564405103,0.8736949921242818
0.5600000000000003,2.9984805425748515,-1.8529319583984363
0.5700000000000003,1.818484915001112,1.0404583822953526
0.5800000000000003,2.307960821758949,-0.09717437063702394
0.5900000000000003,2.70154051855729,0.6960096842942847
0.6000000000000003,2.954591498959812,-0.1440148221853947
0.6100000000000003,2.2821199357192463,0.08142204226578054
0.6200000000000003,3.946387292494464,0.4145509073936429
0.6300000000000003,1.4077123879597466,1.1064310994122086
0.6400000000000003,1.864894272705857,0.7965987372226182
0.6500000000000004,2.8294781924795935,1.1101197855821878
0.6600000000000004,3.0769172144928705,0.1018173760178625
0.6700000000000004,3.0486847863296074,0.4534334175063941
0.6800000000000004,1.5253557361788699,-0.0627788196081529
0.6900000000000004,2.2631231065909354,0.1322092730765883
0.7000000000000004,3.4711625822907717,0.8351171864378995
0.7100000000000004,1.5496981144404183,0.6348952266014112
0.7200000000000004,1.609499331175942,1.0747574969278322
0.7300000000000004,2.804495330679545,0.6307798804218276
0.7400000000000004,2.764329238971404,1.6437613274652323
