timestamp,pos_x,pos_y,accuracy
10899,4494740.775894,580069.845203,1893959.000000
11006,4494740.775894,580069.845203,2030903.200000
11107,4494740.775894,580069.845203,2032741.600000
11209,4494740.775894,580069.845203,2034580.200000
11310,4494740.775894,580069.845203,2036419.400000
11415,4494740.775894,580069.845203,2038258.600000
11516,4494740.775894,580069.845203,2040098.200000
11620,4494740.775894,580069.845203,2041938.200000
11726,4494740.775894,580069.845203,2043778.400000
11832,4494740.775894,580069.845203,2045619.200000
11933,4494740.775894,580069.845203,2047460.000000
12036,4494740.775894,580069.845203,2049301.200000
12141,4494740.775894,580069.845203,2051143.400000
12245,4494740.775894,580069.845203,2052984.800000
12349,4494740.775894,580069.845203,2054827.200000
12450,4494740.775894,580069.845203,2056669.600000
12556,4494740.775894,580069.845203,2058512.400000
12658,4494740.775894,580069.845203,2060355.800000
12763,4494740.775894,580069.845203,2062199.400000
12867,4494740.775894,580069.845203,2064043.400000
12973,4494740.775894,580069.845203,2065887.600000
13076,4494740.775894,580069.845203,2067732.200000
13179,4494740.775894,580069.845203,2069577.000000
13281,4494740.775894,580069.845203,2071422.200000
13388,4494740.775894,580069.845203,2075113.600000
13485,4494740.775894,580069.845203,2076959.400000
13588,4494740.775894,580069.845203,2078806.000000
13690,4494740.775894,580069.845203,2080652.800000
13794,4494740.775894,580069.845203,2082499.800000
13897,4494740.775894,580069.845203,2084347.200000
13998,4494740.775894,580069.845203,2086195.000000
14103,4494740.775894,580069.845203,2088043.000000
14205,4494740.775894,580069.845203,2089891.400000
14309,4494740.775894,580069.845203,2091740.000000
14415,4494740.775894,580069.845203,2093588.800000
14531,4494740.775894,580069.845203,2095438.200000
14635,4494740.775894,580069.845203,2097287.800000
14737,4494740.775894,580069.845203,2099138.000000
14837,4494740.775894,580069.845203,2100988.000000
14939,4494740.775894,580069.845203,2102838.800000
15046,4494740.775894,580069.845203,2104689.600000
15152,4494740.775894,580069.845203,2106541.000000
15252,4494740.775894,580069.845203,2108392.800000
15356,4494740.775894,580069.845203,2110244.600000
15460,4494740.775894,580069.845203,2112096.600000
15564,4494740.775894,580069.845203,2113949.400000
15665,4494740.775894,580069.845203,2115802.200000
15769,4494740.775894,580069.845203,2117655.600000
15871,4494740.775894,580069.845203,2119508.800000
15976,4494740.775894,580069.845203,2121362.800000
16079,4494740.775894,580069.845203,2123217.000000
16185,4494740.775894,580069.845203,2126926.200000
16282,4494740.775894,580069.845203,2128781.200000
16384,4494740.775894,580069.845203,2130637.000000
16485,4494740.775894,580069.845203,2132492.600000
16588,4494740.775894,580069.845203,2134348.600000
16691,4494740.775894,580069.845203,2136205.400000
16797,4494740.775894,580069.845203,2138062.000000
16899,4494740.775894,580069.845203,2139919.000000
17001,4494740.775894,580069.845203,2141776.200000
17105,4494740.775894,580069.845203,2143633.800000
17210,4494740.775894,580069.845203,2145492.000000
17317,4494740.775894,580069.845203,2147350.000000
17422,4494740.775894,580069.845203,2149208.800000
17530,4494740.775894,580069.845203,2151067.800000
17637,4494740.775894,580069.845203,2152927.000000
17741,4494740.775894,580069.845203,2154786.600000
17849,4494740.775894,580069.845203,2156646.400000
17952,4494740.775894,580069.845203,2158506.600000
18054,4494740.775894,580069.845203,2160367.200000
18157,4494740.775894,580069.845203,2162227.800000
18262,4494740.775894,580069.845203,2164089.200000
18370,4494740.775894,580069.845203,2165950.600000
18472,4494740.775894,580069.845203,2167812.400000
18574,4494740.775894,580069.845203,2169674.600000
18678,4494740.775894,580069.845203,2171537.200000
18788,4494740.775894,580069.845203,2175263.000000
18992,4494740.775894,580069.845203,2178989.800000
19090,4494740.775894,580069.845203,2180853.800000
19193,4494740.775894,580069.845203,2182718.200000
19296,4494740.775894,580069.845203,2184582.800000
19400,4494740.775894,580069.845203,2186447.800000
19507,4494740.775894,580069.845203,2188313.000000
19609,4494740.775894,580069.845203,2190178.400000
19735,4494740.775894,580069.845203,2192044.400000
19843,4494740.775894,580069.845203,2193910.400000
19945,4494740.775894,580069.845203,2195777.000000
20048,4494740.775894,580069.845203,2197643.800000
20153,4494740.775894,580069.845203,2199511.200000
20255,4494740.775894,580069.845203,2201378.400000
20358,4494740.775894,580069.845203,2203246.600000
20464,4494740.775894,580069.845203,2205114.600000
20570,4494740.775894,580069.845203,2206983.000000
20675,4494740.775894,580069.845203,2208851.800000
20777,4494740.775894,580069.845203,2210720.800000
20881,4494740.775894,580069.845203,2212590.000000
20989,4494740.775894,580069.845203,2216329.800000
21091,4494740.775894,580069.845203,2218200.200000
21193,4494740.775894,580069.845203,2220070.800000
21297,4494740.775894,580069.845203,2221941.600000
21403,4494740.775894,580069.845203,2223813.000000
21505,4494740.775894,580069.845203,2225684.600000
21609,4494740.775894,580069.845203,2227556.400000
21716,4494740.775894,580069.845203,2229428.800000
21820,4494740.775894,580069.845203,2231301.200000
21921,4494740.775894,580069.845203,2233174.000000
22024,4494740.775894,580069.845203,2235047.200000
22128,4494740.775894,580069.845203,2236920.600000
22235,4494740.775894,580069.845203,2238794.400000
22337,4494740.775894,580069.845203,2240668.400000
22438,4494740.775894,580069.845203,2242543.000000
22546,4494740.775894,580069.845203,2244417.800000
22648,4494740.775894,580069.845203,2246292.800000
22749,4494740.775894,580069.845203,2248168.000000
22857,4494740.775894,580069.845203,2250043.800000
22958,4494740.775894,580069.845203,2251919.600000
23059,4494740.775894,580069.845203,2253795.800000
23163,4494740.775894,580069.845203,2255672.400000
23267,4494740.775894,580069.845203,2257549.400000
23371,4494740.775894,580069.845203,2259426.600000
23474,4494740.775894,580069.845203,2261304.000000
23580,4494740.775894,580069.845203,2263181.800000
23687,4494740.775894,580069.845203,2266938.400000
23785,4494740.775894,580069.845203,2268817.200000
23892,4494740.775894,580069.845203,2270696.200000
23999,4494740.775894,580069.845203,2272575.600000
24102,4494740.775894,580069.845203,2274455.400000
24203,4494740.775894,580069.845203,2276335.400000
24306,4494740.775894,580069.845203,2278215.800000
24410,4494740.775894,580069.845203,2280096.400000
24514,4494740.775894,580069.845203,2281977.600000
24620,4494740.775894,580069.845203,2283858.800000
24722,4494740.775894,580069.845203,2285740.400000
24828,4494740.775894,580069.845203,2287622.600000
24934,4494740.775894,580069.845203,2289504.600000
25059,4494740.775894,580069.845203,2291387.400000
25164,4494740.775894,580069.845203,2293270.200000
25266,4494740.775894,580069.845203,2295153.400000
