timestamp,pos_x,pos_y,heading
68141,4477294.293777,589750.374795,3.141593
68147,4477294.293777,589750.374795,3.141593
68159,4477294.293777,589750.374795,3.141593
68168,4477293.982568,589750.374795,3.141593
68172,4477293.846141,589750.374795,3.141593
68183,4477293.476020,589750.374795,3.141593
68193,4477293.121845,589750.374795,3.141593
68207,4477292.718325,589750.374795,3.141593
68212,4477292.597139,589750.374795,3.141593
68220,4477292.354543,589750.374795,3.141593
68230,4477292.018245,589750.374795,3.141593
68242,4477294.281994,589750.368502,3.144675
68249,4477293.970166,589750.367541,3.144675
68256,4477293.556650,589750.366266,3.144675
68260,4477293.349892,589750.365629,3.144675
68271,4477292.781309,589750.363877,3.144675
68282,4477292.212727,589750.362124,3.144675
68293,4477291.644146,589750.360371,3.144675
68297,4477291.436826,589750.359732,3.144675
68304,4477291.074016,589750.358614,3.144675
68316,4477290.452057,589750.356697,3.144675
68329,4477289.778269,589750.354620,3.144675
68346,4477291.601196,589750.363452,3.143936
68353,4477291.233421,589750.362590,3.143936
68364,4477290.655489,589750.361235,3.143936
68377,4477290.025019,589750.359758,3.143936
68381,4477289.757380,589750.359130,3.143936
68389,4477289.382686,589750.358252,3.143936
68398,4477288.793882,589750.356872,3.143936
68410,4477288.205079,589750.355492,3.143936
68421,4477287.616277,589750.354112,3.143936
68425,4477287.403862,589750.353615,3.143936
68432,4477287.032137,589750.352743,3.143936
68448,4477288.940138,589750.354148,3.144279
68454,4477288.568383,589750.353149,3.144279
68468,4477287.807078,589750.351104,3.144279
68481,4477287.100154,589750.349205,3.144279
68496,4477286.230094,589750.346867,3.144279
68508,4477285.621054,589750.345231,3.144279
68521,4477284.901280,589750.343297,3.144279
68531,4477284.292242,589750.341661,3.144279
68551,4477286.037281,589750.344853,3.144385
68560,4477285.535152,589750.343451,3.144385
68571,4477284.921440,589750.341737,3.144385
68582,4477284.307729,589750.340024,3.144385
68593,4477283.694020,589750.338310,3.144385
68600,4477283.298534,589750.337206,3.144385
68606,4477282.959547,589750.336259,3.144385
68618,4477282.281573,589750.334366,3.144385
68631,4477281.547102,589750.332315,3.144385
68642,4477280.973793,589750.330714,3.144385
68654,4477283.190828,589750.337799,3.144320
68662,4477282.825989,589750.336804,3.144320
68672,4477282.252672,589750.335241,3.144320
68683,4477281.651390,589750.333601,3.144320
68694,4477281.050108,589750.331962,3.144320
68707,4477280.394166,589750.330173,3.144320
68718,4477279.738224,589750.328384,3.144320
68723,4477279.462091,589750.327631,3.144320
68731,4477279.075505,589750.326577,3.144320
68741,4477278.468012,589750.324921,3.144320
68754,4477280.604738,589750.316562,3.145576
68762,4477280.162923,589750.314802,3.145576
68769,4477279.766447,589750.313222,3.145576
68777,4477279.369972,589750.311643,3.145576
68789,4477278.633662,589750.308709,3.145576
68800,4477278.010632,589750.306227,3.145576
68811,4477277.386049,589750.303739,3.145576
68822,4477276.761467,589750.301251,3.145576
68833,4477276.136886,589750.298763,3.145576
68844,4477275.512306,589750.296274,3.145576
68859,4477277.666287,589750.283839,3.147705
68865,4477277.276736,589750.281458,3.147705
68876,4477276.664586,589750.277716,3.147705
68888,4477275.996786,589750.273634,3.147705
68893,4477275.705825,589750.271856,3.147705
68901,4477275.240287,589750.269010,3.147705
68912,4477274.600173,589750.265097,3.147705
68923,4477273.960061,589750.261184,3.147705
68935,4477273.261758,589750.256916,3.147705
68948,4477272.563455,589750.252647,3.147705
68959,4477274.891114,589750.237042,3.151305
68965,4477274.483777,589750.233086,3.151305
68979,4477273.663174,589750.225115,3.151305
68991,4477273.018416,589750.218853,3.151305
69000,4477272.373658,589750.212590,3.151305
69012,4477271.728902,589750.206327,3.151305
69018,4477271.376369,589750.202903,3.151305
69024,4477271.023837,589750.199479,3.151305
69036,4477270.318774,589750.192631,3.151305
69048,4477269.613713,589750.185782,3.151305
69061,4477271.891068,589750.155109,3.158288
69070,4477271.352146,589750.146110,3.158288
69081,4477270.693464,589750.135113,3.158288
69092,4477270.034783,589750.124115,3.158288
69103,4477269.376103,589750.113118,3.158288
69109,4477268.956944,589750.106119,3.158288
69116,4477268.597665,589750.100120,3.158288
69129,4477267.879108,589750.088123,3.158288
69141,4477267.160552,589750.076126,3.158288
69152,4477266.445387,589750.064185,3.158288
69164,4477268.839479,589750.007036,3.172140
69171,4477268.422431,589749.994293,3.172140
69182,4477267.767070,589749.974267,3.172140
69193,4477267.111711,589749.954242,3.172140
69204,4477266.456352,589749.934217,3.172140
69215,4477265.800994,589749.914191,3.172140
69228,4477265.026482,589749.890525,3.172140
69233,4477264.728593,589749.881423,3.172140
69242,4477264.251972,589749.866859,3.172140
69252,4477263.596618,589749.846833,3.172140
69265,4477265.992479,589749.725727,3.201354
69272,4477265.575980,589749.700807,3.201354
69280,4477265.115775,589749.673271,3.201354
69286,4477264.828146,589749.656062,3.201354
69296,4477264.195364,589749.618200,3.201354
69309,4477263.447533,589749.573455,3.201354
69323,4477262.732695,589749.530684,3.201354
69332,4477262.127833,589749.494494,3.201354
69344,4477261.522973,589749.458303,3.201354
69357,4477260.808138,589749.415532,3.201354
69368,4477263.437743,589749.147842,3.267555
69375,4477263.063042,589749.100393,3.267555
69388,4477262.420698,589749.019051,3.267555
69399,4477261.778355,589748.937709,3.267555
69404,4477261.556394,589748.909601,3.267555
69412,4477261.056981,589748.846359,3.267555
69423,4477260.446590,589748.769064,3.267555
69434,4477259.836199,589748.691768,3.267555
69445,4477259.247389,589748.617205,3.267555
69458,4477258.551523,589748.529086,3.267555
69469,4477261.327326,589747.894989,3.425194
69475,4477260.964720,589747.789305,3.425194
69486,4477260.393420,589747.622795,3.425194
