timestamp,pos_x,pos_y,accuracy
11079,4477485.581683,589682.539501,9428246.400000
11186,4477485.581683,589682.539501,9618131.200000
11286,4477485.581683,589682.539501,9620672.000000
11403,4477485.581683,589682.539501,9623212.800000
11506,4477485.581683,589682.539501,9625752.800000
11609,4477485.581683,589682.539501,9628295.200000
11716,4477485.581683,589682.539501,9630836.800000
11817,4477485.581683,589682.539501,9633379.200000
11918,4477485.581683,589682.539501,9635920.800000
12022,4477485.581683,589682.539501,9638463.200000
12134,4477485.581683,589682.539501,9641005.600000
12241,4477485.581683,589682.539501,9643548.000000
12345,4477485.581683,589682.539501,9646092.000000
12448,4477485.581683,589682.539501,9648634.400000
12550,4477485.581683,589682.539501,9651178.400000
12657,4477485.581683,589682.539501,9653721.600000
12762,4477485.581683,589682.539501,9658810.400000
12862,4477485.581683,589682.539501,9661354.400000
12964,4477485.581683,589682.539501,9663899.200000
13065,4477485.581683,589682.539501,9666444.000000
13170,4477485.581683,589682.539501,9668989.600000
13275,4477485.581683,589682.539501,9671535.200000
13380,4477485.581683,589682.539501,9674080.000000
13482,4477485.581683,589682.539501,9676624.800000
13586,4477485.581683,589682.539501,9679172.000000
13693,4477485.581683,589682.539501,9681717.600000
13794,4477485.581683,589682.539501,9684264.800000
13895,4477485.581683,589682.539501,9686810.400000
14004,4477485.581683,589682.539501,9689357.600000
14105,4477485.581683,589682.539501,9691904.000000
14207,4477485.581683,589682.539501,9694451.200000
14312,4477485.581683,589682.539501,9696999.200000
14414,4477485.581683,589682.539501,9699547.200000
14516,4477485.581683,589682.539501,9702094.400000
14617,4477485.581683,589682.539501,9704642.400000
14722,4477485.581683,589682.539501,9707191.200000
14824,4477485.581683,589682.539501,9709740.000000
14928,4477485.581683,589682.539501,9712288.800000
15029,4477485.581683,589682.539501,9714837.600000
15131,4477485.581683,589682.539501,9717388.000000
15233,4477485.581683,589682.539501,9719936.800000
15340,4477485.581683,589682.539501,9722487.200000
15442,4477485.581683,589682.539501,9725036.000000
15545,4477485.581683,589682.539501,9727587.200000
15648,4477485.581683,589682.539501,9730136.800000
15748,4477485.581683,589682.539501,9732688.800000
15855,4477485.581683,589682.539501,9735239.200000
15964,4477485.581683,589682.539501,9740340.800000
16060,4477485.581683,589682.539501,9742892.800000
16165,4477485.581683,589682.539501,9745444.000000
16270,4477485.581683,589682.539501,9747996.000000
16376,4477485.581683,589682.539501,9750548.800000
16478,4477485.581683,589682.539501,9753101.600000
16585,4477485.581683,589682.539501,9755654.400000
16708,4477485.581683,589682.539501,9758207.200000
16813,4477485.581683,589682.539501,9760760.000000
16918,4477485.581683,589682.539501,9763313.600000
17022,4477485.581683,589682.539501,9765867.200000
17129,4477485.581683,589682.539501,9768420.800000
17232,4477485.581683,589682.539501,9770974.400000
17338,4477485.581683,589682.539501,9773529.600000
