timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
17730,0.000276,0.000000,-0.000000,0.000000,0.000276,-0.000000,-0.000000,-0.000000,1.001975
17738,0.131270,0.000000,0.000000,0.000000,0.067850,-0.259551,0.000000,-0.259551,1.001978
17750,0.389125,0.000176,-0.005983,0.000176,0.441557,-0.652003,-0.005983,-0.652003,1.001981
17761,0.546565,0.021240,-0.027374,0.021240,1.303282,-1.118671,-0.027374,-1.118671,1.001984
17772,0.680814,0.093081,-0.066855,0.093081,2.731383,-1.634185,-0.066855,-1.634185,1.001988
17779,0.744126,0.177952,-0.100180,0.177952,3.885920,-1.960766,-0.100180,-1.960766,1.001990
17785,0.798635,0.274585,-0.132174,0.274585,4.973919,-2.225783,-0.132174,-2.225783,1.001992
17798,1.063270,0.547388,-0.211966,0.547388,7.651754,-2.767702,-0.211966,-2.767702,1.001996
17809,1.298535,0.860809,-0.286172,0.860809,10.093251,-3.178877,-0.286172,-3.178877,1.001999
17821,1.570696,1.300968,-0.376105,1.300968,12.982619,-3.605629,-0.376105,-3.605629,1.002003
17833,0.000276,0.000000,-0.000003,0.000000,0.000276,-0.000069,-0.000003,-0.000069,0.000653
17840,0.000283,0.000043,-0.000064,0.000043,0.000567,-0.000441,-0.000064,-0.000441,0.000655
17851,0.000317,0.000232,-0.000160,0.000232,0.001653,-0.000951,-0.000160,-0.000951,0.000659
17862,0.000386,0.000583,-0.000265,0.000583,0.003457,-0.001447,-0.000265,-0.001447,0.000662
17873,0.000502,0.001125,-0.000382,0.001125,0.005991,-0.001942,-0.000382,-0.001942,0.000665
17884,0.000675,0.001878,-0.000510,0.001878,0.009249,-0.002436,-0.000510,-0.002436,0.000669
17896,0.000941,0.002963,-0.000661,0.002963,0.013618,-0.002976,-0.000661,-0.002976,0.000672
17902,0.001105,0.003599,-0.000740,0.003599,0.016057,-0.003240,-0.000740,-0.003240,0.000674
17908,0.001293,0.004309,-0.000821,0.004309,0.018693,-0.003503,-0.000821,-0.003503,0.000676
17921,0.001750,0.005962,-0.000991,0.005962,0.024557,-0.004029,-0.000991,-0.004029,0.000679
17934,0.000149,0.000032,-0.000010,0.000032,0.000265,-0.000037,-0.000010,-0.000037,0.000023
17942,0.000154,0.000046,-0.000015,0.000046,0.000310,-0.000049,-0.000015,-0.000049,0.000025
