timestamp,pos_x,pos_y,accuracy
11008,4477419.639388,589593.561789,14.100000
11110,4477419.640390,589593.562031,14.100000
11211,4477419.641178,589593.562955,14.100000
11313,4477419.640831,589593.561771,14.100000
11414,4477419.641926,589593.560486,14.100000
11514,4477419.642600,589593.561156,14.100000
11615,4477419.642909,589593.559117,14.100000
11717,4477419.642241,589593.559040,14.100000
11825,4477419.641880,589593.556670,14.100000
11925,4477419.640571,589593.558636,14.100000
12028,4477419.641568,589593.558455,14.100000
12128,4477419.641564,589593.558115,14.100000
12232,4477419.640232,589593.558131,14.100000
12334,4477419.641779,589593.557519,14.100000
12436,4477419.641023,589593.559224,14.100000
12537,4477419.641355,589593.559136,14.100000
12641,4477419.642023,589593.559297,14.100000
12743,4477419.640373,589593.560589,14.100000
12843,4477419.640610,589593.561859,14.100000
12945,4477419.643016,589593.558861,14.100000
13048,4477419.642686,589593.559035,14.100000
13149,4477419.640477,589593.559994,14.100000
13251,4477419.642931,589593.560983,14.100000
13352,4477419.643157,589593.561319,14.100000
13453,4477419.642153,589593.560907,14.100000
13560,4477419.643315,589593.565219,14.100000
13655,4477419.642747,589593.564208,14.100000
13859,4477419.642639,589593.564464,14.100000
13963,4477419.643284,589593.562675,14.100000
14064,4477419.643721,589593.562076,14.100000
14165,4477419.642619,589593.562768,14.100000
14267,4477419.643840,589593.562753,14.100000
14373,4477419.642504,589593.562430,14.100000
14477,4477419.642505,589593.562515,14.100000
14579,4477419.644060,589593.562581,14.100000
14684,4477419.643392,589593.562419,14.100000
14784,4477419.643405,589593.563522,14.100000
14890,4477419.641739,589593.563457,14.100000
14991,4477419.642761,589593.565311,14.100000
15092,4477419.642761,589593.565311,14.100000
15195,4477419.642867,589593.564885,14.100000
15295,4477419.644970,589593.564436,14.100000
15398,4477419.644645,589593.565034,14.100000
15498,4477419.644097,589593.565634,14.100000
15599,4477419.644625,589593.563422,14.100000
15701,4477419.645070,589593.563502,14.100000
15801,4477419.646088,589593.565017,14.100000
15907,4477419.644739,589593.563676,14.100000
16022,4477419.644746,589593.564269,14.100000
16142,4477419.644422,589593.564952,14.100000
16244,4477419.645846,589593.563408,14.100000
16344,4477419.645196,589593.564688,14.100000
16448,4477419.644324,589593.566055,14.100000
16552,4477419.644321,589593.565801,14.100000
16660,4477419.644875,589593.565710,14.100000
16864,4477419.643079,589593.564119,14.100000
16961,4477419.642309,589593.564722,14.100000
17061,4477419.642745,589593.564039,14.100000
17164,4477419.643096,589593.565476,14.100000
17265,4477419.642113,589593.566845,14.100000
17367,4477419.643099,589593.565731,14.100000
17467,4477419.642659,589593.566075,14.100000
17569,4477419.642771,589593.566159,14.100000
17671,4477419.643211,589593.565814,14.100000
17773,4477419.643344,589593.567679,14.100000
17874,4477419.641660,589593.566087,14.100000
17975,4477419.641223,589593.566686,14.100000
18076,4477419.640550,589593.566101,14.100000
18177,4477419.640665,589593.566439,14.100000
18284,4477419.640766,589593.565589,14.100000
18384,4477419.641107,589593.566264,14.100000
18486,4477419.642317,589593.565316,14.100000
18588,4477419.642862,589593.564546,14.100000
18688,4477419.641872,589593.565237,14.100000
18791,4477419.642082,589593.564301,14.100000
18891,4477419.643652,589593.565555,14.100000
18993,4477419.642323,589593.565825,14.100000
19095,4477419.644192,589593.564361,14.100000
19195,4477419.644082,589593.564447,14.100000
19299,4477419.643419,589593.564709,14.100000
19402,4477419.643760,589593.565299,14.100000
19503,4477419.647077,589593.564241,14.100000
19604,4477419.646748,589593.564500,14.100000
19704,4477419.647860,589593.564656,14.100000
19807,4477419.648634,589593.564392,14.100000
19906,4477419.644159,589593.561562,14.100000
20009,4477419.643150,589593.560726,14.100000
20111,4477419.643592,589593.560551,14.100000
20211,4477419.644274,589593.561900,14.100000
20311,4477419.645268,589593.561464,14.100000
20415,4477419.642509,589593.562854,14.100000
20516,4477419.640732,589593.562790,14.100000
20617,4477419.644400,589593.563171,14.100000
20720,4477419.642889,589593.566751,14.100000
20823,4477419.641982,589593.565150,14.100000
20926,4477419.643189,589593.564033,14.100000
21027,4477419.643322,589593.565813,14.100000
21127,4477419.644671,589593.567239,14.100000
21234,4477419.644552,589593.566562,14.100000
21337,4477419.643344,589593.567679,14.100000
21438,4477419.645002,589593.567065,14.100000
21546,4477419.643902,589593.567927,14.100000
21648,4477419.644673,589593.567408,14.100000
21750,4477419.647120,589593.567803,14.100000
21852,4477419.645667,589593.566972,14.100000
21952,4477419.643327,589593.566237,14.100000
22054,4477419.644990,589593.566047,14.100000
22160,4477419.644111,589593.566821,14.100000
22258,4477419.644201,589593.565039,14.100000
22361,4477419.646529,589593.564757,14.100000
22464,4477419.645319,589593.565704,14.100000
22577,4477419.645654,589593.565870,14.100000
22679,4477419.646312,589593.565183,14.100000
22782,4477419.645879,589593.566122,14.100000
22882,4477419.646944,589593.562377,14.100000
22991,4477419.646060,589593.562727,14.100000
23094,4477419.647052,589593.562121,14.100000
23195,4477419.645612,589593.562393,14.100000
23295,4477419.647157,589593.561611,14.100000
23399,4477419.646506,589593.562891,14.100000
23501,4477419.645959,589593.563576,14.100000
23601,4477419.646743,589593.564160,14.100000
23702,4477419.647414,589593.564492,14.100000
23805,4477419.647971,589593.564655,14.100000
23907,4477419.642661,589593.566245,14.100000
24008,4477419.643214,589593.566069,14.100000
24111,4477419.643227,589593.567171,14.100000
24212,4477419.644103,589593.566143,14.100000
24315,4477419.642886,589593.566497,14.100000
24415,4477419.642881,589593.566073,14.100000
24516,4477419.642548,589593.566077,14.100000
24618,4477419.643467,589593.568695,14.100000
24723,4477419.641678,589593.567614,14.100000
24827,4477419.641902,589593.567781,14.100000
24927,4477419.640868,589593.564909,14.100000
25031,4477419.641771,589593.566086,14.100000
25132,4477419.642095,589593.565319,14.100000
25233,4477419.642426,589593.565145,14.100000
25335,4477419.642307,589593.564553,14.100000
25437,4477419.641773,589593.566256,14.100000
25538,4477419.641436,589593.565920,14.100000
25639,4477419.641542,589593.565495,14.100000
25740,4477419.641330,589593.566346,14.100000
25841,4477419.639771,589593.565940,14.100000
25942,4477419.640006,589593.567040,14.100000
26045,4477419.640674,589593.567202,14.100000
26146,4477419.641334,589593.566685,14.100000
26247,4477419.641344,589593.567533,14.100000
26348,4477419.639009,589593.567222,14.100000
26449,4477419.640135,589593.568565,14.100000
26552,4477419.641474,589593.569143,14.100000
26653,4477419.638822,589593.570193,14.100000
26759,4477419.639047,589593.570444,14.100000
26876,4477419.638557,589593.566549,14.100000
26972,4477419.639339,589593.566963,14.100000
27074,4477419.638894,589593.566884,14.100000
27176,4477419.640011,589593.567464,14.100000
27278,4477419.639331,589593.566285,14.100000
27486,4477419.636925,589593.560037,14.100000
27583,4477419.635458,589593.558104,14.100000
27684,4477419.636231,589593.557755,14.100000
