timestamp,steering
10691,-28.350000
10702,-24.637501
10713,-20.925001
10724,-17.212500
10735,-13.500000
10746,-9.787500
10757,-6.075000
10768,-2.362500
10779,0.000000
10791,0.000000
10804,0.000000
10815,0.000000
10826,0.000000
10837,0.000000
10850,0.000000
10863,0.000000
10874,0.000000
10889,0.000000
10902,0.000000
10914,0.000000
10926,0.000000
10937,0.000000
10948,0.000000
10959,0.000000
10970,0.000000
10981,0.000000
10992,0.000000
11003,0.000000
11015,0.000000
11026,0.000000
11037,0.000000
11048,0.000000
11059,0.000000
11070,0.000000
11081,0.000000
11094,0.000000
11105,0.000000
11116,0.000000
11127,0.000000
11138,0.000000
11152,0.000000
11163,0.000000
11177,0.000000
11193,0.000000
11205,0.000000
11219,0.000000
11230,0.000000
11241,0.000000
11253,0.000000
11265,0.000000
11277,0.000000
11294,0.000000
11305,0.000000
11316,0.000000
11327,0.000000
11338,0.000000
11349,0.000000
11360,0.000000
11371,0.000000
11386,0.000000
11397,0.000000
11408,0.000000
11419,0.000000
11430,0.000000
11443,0.000000
11455,0.000000
11473,0.000000
11484,0.000000
11496,0.000000
11507,0.000000
11518,0.000000
11529,0.000000
11540,0.000000
11551,0.000000
11562,0.000000
11574,0.000000
11585,0.000000
11599,0.000000
11610,0.000000
11621,0.000000
11633,0.000000
11644,0.000000
11656,0.000000
11667,0.000000
11678,0.000000
11691,0.000000
11704,0.000000
11717,0.000000
11728,0.000000
11739,0.000000
11750,0.000000
11761,0.000000
11772,0.000000
11783,0.000000
11800,0.000000
11811,0.000000
11824,0.000000
11836,0.000000
11850,0.000000
11861,0.000000
11872,0.000000
11884,0.000000
11900,0.000000
11912,0.000000
11925,0.000000
11936,0.000000
11947,0.000000
11958,0.000000
11969,0.000000
11980,0.000000
11991,0.000000
12002,0.000000
12016,0.000000
12027,0.000000
12038,0.000000
12049,0.000000
12060,0.000000
12071,0.000000
12082,0.000000
12093,0.000000
12104,0.000000
12115,0.000000
12126,0.000000
12137,0.000000
12148,0.000000
12159,0.000000
12170,0.000000
12181,0.000000
12193,0.000000
12204,0.000000
12215,0.000000
12228,0.000000
12239,0.000000
12250,0.000000
12261,0.000000
12272,0.000000
12283,0.000000
12294,0.000000
12306,0.000000
12318,0.000000
12329,0.000000
12340,0.000000
12355,0.000000
12366,0.000000
12378,0.000000
12389,0.000000
12405,0.000000
12417,0.000000
12428,0.000000
12439,0.000000
12450,0.000000
12461,0.000000
12474,0.000000
12488,0.000000
12507,0.000000
12518,0.000000
12529,0.000000
12540,0.000000
12551,0.000000
12562,0.000000
12573,0.000000
12585,0.000000
12597,0.000000
12610,0.000000
12621,0.000000
12632,0.000000
12644,0.000000
12656,0.000000
12668,0.000000
12679,0.000000
12690,0.000000
12701,0.000000
12712,0.000000
12723,0.000000
12734,0.000000
12745,0.000000
12757,0.000000
12769,0.000000
12780,0.000000
12791,0.000000
12802,0.000000
12814,0.000000
12825,0.000000
12836,0.000000
12848,0.000000
12859,0.000000
12870,0.000000
12883,0.000000
12898,0.000000
12910,0.000000
12921,0.000000
12932,0.000000
12943,0.000000
12954,0.000000
12965,0.000000
12977,0.000000
12988,0.000000
12999,0.000000
13012,0.000000
13024,0.000000
13036,0.000000
13048,0.000000
13062,0.000000
13073,0.000000
13084,0.000000
13096,0.000000
13108,0.000000
13119,0.000000
13130,0.000000
13141,0.000000
13152,0.000000
13164,0.000000
13176,0.000000
13188,0.000000
13199,0.000000
13210,0.000000
13221,0.000000
13232,0.000000
13243,0.000000
13254,0.000000
13268,0.000000
13279,0.000000
13290,0.000000
13301,0.000000
13322,0.000000
13334,0.000000
13347,0.000000
13359,0.000000
13370,0.000000
13381,0.000000
13392,0.000000
13403,0.000000
13419,0.000000
13431,0.000000
13442,0.000000
13453,0.000000
13464,0.000000
13475,0.000000
13487,0.000000
13498,0.000000
13509,0.000000
13521,0.000000
13532,0.000000
13545,0.000000
13558,0.000000
13569,0.000000
13580,0.000000
13591,0.000000
13602,0.000000
13613,0.000000
13624,0.000000
13636,0.000000
13647,0.000000
13658,0.000000
13669,0.000000
13680,0.000000
13691,0.000000
13702,0.000000
13713,0.000000
13724,0.000000
13735,0.000000
13746,0.000000
13759,0.000000
13770,0.000000
13781,0.000000
13792,0.000000
13803,0.000000
13814,0.000000
13825,0.000000
13836,0.000000
13849,0.000000
13861,0.000000
13872,0.000000
13883,0.000000
13894,0.000000
13905,0.000000
13916,0.000000
13928,0.000000
13939,0.000000
13950,0.000000
13961,0.000000
13972,0.000000
13985,0.000000
13997,0.000000
14011,0.000000
14026,0.000000
14038,0.000000
14049,0.000000
14061,0.000000
14072,0.000000
14083,0.000000
14094,0.000000
14105,0.000000
14116,0.000000
14129,0.000000
14140,0.000000
14151,0.000000
14162,0.000000
14174,0.000000
14185,0.000000
14196,0.000000
14208,0.000000
14220,0.000000
14231,0.000000
14242,0.000000
14253,0.000000
14264,0.000000
14275,0.000000
14286,0.000000
14297,0.000000
14308,0.000000
14320,0.000000
14331,0.000000
14342,0.000000
14353,0.000000
14364,0.000000
14375,0.000000
14386,0.000000
14397,0.000000
14408,0.000000
14423,0.000000
14434,0.000000
14445,0.000000
14456,0.000000
14468,0.000000
14479,0.000000
14492,0.000000
14504,0.000000
14515,0.000000
14527,0.000000
14540,0.000000
14551,0.000000
14562,0.000000
14573,0.000000
14584,0.000000
14596,0.000000
14609,0.000000
14621,0.000000
14638,0.000000
14649,0.000000
14661,0.000000
14672,0.000000
14683,0.000000
14696,0.000000
14711,0.000000
14722,0.000000
14738,0.000000
14752,0.000000
14763,0.000000
14774,0.000000
14785,0.000000
14798,0.000000
14809,0.000000
14822,0.000000
14840,0.000000
14851,0.000000
14862,0.000000
14873,0.000000
14884,0.000000
14895,0.000000
14906,0.000000
14918,0.000000
14930,0.000000
14941,0.000000
14952,0.000000
14963,0.000000
14974,0.000000
14985,0.000000
14996,0.000000
15007,0.000000
15019,0.000000
15030,0.000000
15041,0.000000
15053,0.000000
15064,0.000000
15075,0.000000
15086,0.000000
15097,0.000000
15108,0.000000
15120,0.000000
15132,0.000000
15143,0.000000
15154,0.000000
15165,0.000000
15178,0.000000
15189,0.000000
15202,0.000000
15213,0.000000
15224,0.000000
15235,0.000000
15251,0.000000
15262,0.000000
15273,0.000000
15284,0.000000
15295,0.000000
15306,0.000000
15317,0.000000
15328,0.000000
15344,0.000000
15355,0.000000
15368,0.000000
15380,0.000000
15391,0.000000
15404,0.000000
15415,0.000000
15428,0.000000
15444,0.000000
15456,0.000000
15468,0.000000
15481,0.000000
15492,0.000000
15503,0.000000
15514,0.000000
15525,0.000000
15536,0.000000
15547,0.000000
15558,0.000000
15571,0.000000
15583,0.000000
15594,0.000000
15605,0.000000
15616,0.000000
15627,0.000000
15638,0.000000
15649,0.000000
15661,0.000000
15672,0.000000
15683,0.000000
15694,0.000000
15705,0.000000
15716,0.000000
15727,0.000000
15738,0.000000
15749,0.000000
15760,0.000000
15771,0.000000
15783,0.000000
15794,0.000000
15805,0.000000
15816,0.000000
15828,0.000000
15839,0.000000
15851,0.000000
15863,0.000000
15874,0.000000
15885,0.000000
15898,0.000000
15912,0.000000
15923,0.000000
15934,0.000000
15953,0.000000
15964,0.000000
15975,0.000000
15986,0.000000
15999,0.000000
16011,0.000000
16024,0.000000
16036,0.000000
16053,0.000000
16064,0.000000
16075,0.000000
16086,0.000000
16097,0.000000
16108,0.000000
16119,0.000000
16130,0.000000
16143,0.000000
16154,0.000000
16165,0.000000
16176,0.000000
16187,0.000000
16198,0.000000
16209,0.000000
16220,0.000000
16232,0.000000
16245,0.000000
16256,0.000000
16267,0.000000
16278,0.000000
16290,0.000000
16303,0.000000
16314,0.000000
16325,0.000000
16336,0.000000
16347,0.000000
16358,0.000000
16369,0.000000
16380,0.000000
16391,0.000000
16404,0.000000
16415,0.000000
16426,0.000000
16437,0.000000
16448,0.000000
16459,0.000000
16470,0.000000
16481,0.000000
16493,0.000000
16505,0.000000
16516,0.000000
16527,0.000000
16539,0.000000
16550,0.000000
16561,0.000000
16572,0.000000
16584,0.000000
16595,0.000000
16606,0.000000
16617,0.000000
16628,0.000000
16639,0.000000
16650,0.000000
16662,0.000000
16673,0.000000
16684,0.000000
16695,0.000000
16706,0.000000
16717,0.000000
16728,0.000000
16742,0.000000
16753,0.000000
16764,0.000000
16775,0.000000
16786,0.000000
16797,0.000000
16808,0.000000
16819,0.000000
16830,0.000000
16841,0.000000
16852,0.000000
16864,0.000000
16876,0.000000
16887,0.000000
16898,0.000000
16909,0.000000
16920,0.000000
16931,0.000000
16943,0.000000
16955,0.000000
16966,0.000000
16977,0.000000
16988,0.000000
16999,0.000000
17012,0.000000
17024,0.000000
17035,0.000000
17046,0.000000
17057,0.000000
17071,0.000000
17083,0.000000
17095,0.000000
17106,0.000000
17117,0.000000
17128,0.000000
17139,0.000000
17150,0.000000
17166,0.000000
17177,0.000000
17188,0.000000
17199,0.000000
17210,0.000000
17221,0.000000
17233,0.000000
17245,0.000000
17256,0.000000
17267,0.000000
17279,0.000000
17291,0.000000
17303,0.000000
17315,0.000000
17327,0.000000
17338,0.000000
17350,0.000000
17361,0.000000
17372,0.000000
17383,0.000000
17394,0.000000
17406,0.000000
17417,0.000000
17428,0.000000
17439,0.000000
17450,0.000000
17461,0.000000
17472,0.000000
17485,0.000000
17496,0.000000
17507,0.000000
17518,0.000000
17529,0.000000
17540,0.000000
17551,0.000000
17562,0.000000
