timestamp,speed
9199,0.000000
9239,0.000000
9282,0.000000
9324,0.000000
9370,0.000000
9411,23.316509
9454,11.071619
9494,0.000000
9539,0.000000
9581,0.000000
9622,0.000000
9666,10.781124
9710,0.000000
9756,0.000000
9799,0.000000
9842,5.683436
9894,0.000000
9941,0.000000
9982,10.348417
10026,0.094238
10070,0.244221
10114,0.166703
10170,0.179705
10211,0.686455
10257,0.276670
10304,0.168364
10345,0.000000
10386,0.152635
10427,0.423654
10473,1.043815
10514,4.209979
10562,2.804591
10614,1.652590
10660,1.134584
10703,1.397850
10751,2.188969
10796,0.931868
10839,0.785786
10884,1.984196
10929,0.515865
10970,0.000000
11024,0.388168
11071,0.049044
11115,1.704924
11169,0.766399
11210,0.302144
11256,0.097827
11302,0.246225
11344,0.494833
11386,0.234295
11428,0.424061
11470,0.088612
11513,0.294786
11561,0.960861
11605,1.295182
11650,0.501202
11692,0.093188
11736,0.102837
11780,0.044970
11821,0.173440
11865,0.526118
11910,1.604572
11961,0.097966
12006,1.702568
12052,1.422365
12095,0.046189
12139,1.153369
12181,0.405011
12225,0.440799
12276,0.179939
12321,0.188154
12362,0.092812
12405,0.258294
12450,0.157272
12495,0.172116
12541,0.045317
12587,0.000000
12633,0.000000
12674,0.044242
12715,0.051180
12757,0.000000
12800,0.160222
12840,0.000000
12883,0.181030
12926,0.075483
12967,0.246863
13008,0.092688
13051,0.052147
13105,0.040421
13151,0.053008
13196,0.000000
13238,0.051911
13280,0.000000
13323,0.043517
13367,0.000000
13408,0.000000
13452,0.000000
13498,0.000000
13542,0.000000
13583,0.000000
13630,0.054655
13674,0.000000
13718,0.000000
13759,0.000000
13805,0.000000
13849,0.000000
13891,0.000000
13938,0.000000
13980,0.000000
14028,5.482783
14069,14.727457
14131,1.686504
14231,3.440478
14277,0.000000
14319,0.000000
14361,0.000000
14405,0.000000
14455,0.000000
14500,0.000000
14547,0.000000
14590,0.043069
14630,0.000000
14682,0.000000
14728,0.000000
14771,0.000000
14816,0.000000
14859,0.000000
14904,0.000000
14947,0.096663
14991,0.000000
15031,0.072873
15075,0.091339
15119,0.529420
15161,0.566129
15206,0.369867
15251,0.096934
15302,0.297219
15350,0.042882
15395,0.045139
15441,0.099340
15489,0.043613
15533,0.000000
15580,0.000000
15622,0.049368
15667,0.000000
15715,0.408834
15760,1.991757
15801,1.448624
15842,2.370463
15882,2.419994
15925,0.359326
15972,0.506094
16015,3.787326
16062,2.258807
16107,1.503669
16148,1.704423
16193,1.153048
16238,0.973135
16281,0.635237
