timestamp,pos_x,pos_y,acc
70225,4477462.908865,589599.381773,14.100000
70326,4477462.909121,589599.384653,14.100000
70429,4477462.909559,589599.384139,14.100000
70530,4477462.908216,589599.383222,14.100000
70632,4477462.908007,589599.384328,14.100000
70735,4477462.909957,589599.380318,14.100000
70835,4477462.909317,589599.382446,14.100000
70937,4477462.912192,589599.381478,14.100000
71039,4477462.905890,589599.383674,14.100000
71140,4477462.905567,589599.384526,14.100000
71243,4477462.904699,589599.386233,14.100000
71343,4477462.904328,589599.383014,14.100000
71448,4477462.905570,589599.384781,14.100000
71549,4477462.908339,589599.384239,14.100000
71649,4477462.909219,589599.383550,14.100000
71754,4477462.909355,589599.385669,14.100000
71855,4477462.908055,589599.388314,14.100000
71960,4477462.905160,589599.378339,14.100000
72164,4477462.911681,589599.385217,14.100000
72260,4477462.911250,589599.376994,14.100000
72363,4477462.908583,589599.376772,14.100000
72464,4477462.905651,589599.382235,14.100000
72570,4477462.907072,589599.380437,14.100000
72671,4477462.904250,589599.385814,14.100000
72772,4477462.899608,589599.387566,14.100000
72875,4477462.903788,589599.384293,14.100000
72976,4477462.894416,589599.389664,14.100000
73079,4477462.900084,589599.390190,14.100000
73180,4477462.901399,589599.388732,14.100000
73281,4477462.904405,589599.389460,14.100000
73384,4477462.901718,589599.387626,14.100000
73485,4477462.896912,589599.375639,14.100000
73588,4477462.901473,589599.385678,14.100000
73712,4477462.898886,589599.382825,14.100000
73814,4477462.892732,589599.388158,14.100000
73916,4477462.891407,589599.388767,14.100000
74017,4477462.896450,589599.383363,14.100000
74119,4477462.900442,589599.392306,14.100000
74220,4477462.899188,589599.389522,14.100000
74324,4477462.894911,589599.384654,14.100000
74427,4477462.891951,589599.387828,14.100000
74527,4477462.897433,589599.382079,14.100000
74629,4477462.897786,589599.383686,14.100000
74730,4477462.895619,589599.378878,14.100000
74833,4477462.897637,589599.380550,14.100000
74935,4477462.896196,589599.380737,14.100000
75037,4477462.886575,589599.383821,14.100000
75139,4477462.873663,589599.381006,14.100000
75240,4477462.847368,589599.382339,14.100000
75343,4477462.817183,589599.383378,14.100000
75445,4477462.773748,589599.381099,14.100000
75547,4477462.719103,589599.397614,14.100000
75647,4477462.665903,589599.395706,14.100000
75748,4477462.607899,589599.400641,14.100000
75854,4477462.479044,589599.403624,14.100000
75951,4477462.390198,589599.410285,14.100000
76054,4477462.308575,589599.408208,14.100000
76157,4477462.229969,589599.407707,14.100000
76260,4477462.153074,589599.420332,14.100000
76362,4477462.071269,589599.421650,14.100000
76463,4477461.981354,589599.422386,14.100000
76572,4477461.890788,589599.442978,14.100000
76672,4477461.791538,589599.442978,14.100000
76774,4477461.696500,589599.442418,14.100000
76875,4477461.590766,589599.457170,14.100000
76979,4477461.470690,589599.470226,14.100000
77080,4477461.366946,589599.493606,14.100000
77184,4477461.258666,589599.490405,14.100000
77286,4477461.139681,589599.492592,14.100000
77388,4477461.028175,589599.516743,14.100000
77488,4477460.911774,589599.521443,14.100000
77589,4477460.789391,589599.527318,14.100000
77691,4477460.669818,589599.545288,14.100000
77794,4477460.541575,589599.543769,14.100000
77894,4477460.421596,589599.564967,14.100000
77995,4477460.299050,589599.575679,14.100000
78096,4477460.176913,589599.583501,14.100000
78197,4477460.048699,589599.593772,14.100000
78300,4477459.928000,589599.610398,14.100000
78401,4477459.815917,589599.632690,14.100000
78503,4477459.699090,589599.638922,14.100000
78603,4477459.580166,589599.664773,14.100000
78705,4477459.461732,589599.685105,14.100000
78806,4477459.332751,589599.686902,14.100000
78907,4477459.211866,589599.688009,14.100000
79010,4477459.094341,589599.700866,14.100000
79110,4477458.977633,589599.707775,14.100000
79213,4477458.878071,589599.700230,14.100000
79314,4477458.747783,589599.694918,14.100000
79415,4477458.637686,589599.688347,14.100000
79545,4477458.533216,589599.669579,14.100000
79645,4477458.397667,589599.660598,14.100000
79747,4477458.290887,589599.652885,14.100000
79849,4477458.173032,589599.628849,14.100000
79952,4477458.045732,589599.613408,14.100000
80059,4477457.817887,589599.563969,14.100000
80155,4477457.713575,589599.530525,14.100000
80258,4477457.600540,589599.501088,14.100000
80358,4477457.483523,589599.463640,14.100000
80461,4477457.361279,589599.416077,14.100000
80566,4477457.254781,589599.376298,14.100000
80667,4477457.159650,589599.330870,14.100000
80768,4477457.046481,589599.280907,14.100000
80869,4477456.939613,589599.228749,14.100000
80972,4477456.823876,589599.186876,14.100000
81075,4477456.714408,589599.140092,14.100000
81176,4477456.594120,589599.107603,14.100000
81279,4477456.494805,589599.065024,14.100000
81382,4477456.386396,589599.013987,14.100000
81486,4477456.285798,589598.966249,14.100000
81588,4477456.182331,589598.929233,14.100000
81692,4477456.076061,589598.889960,14.100000
81794,4477455.970545,589598.839398,14.100000
81895,4477455.874663,589598.786854,14.100000
81998,4477455.766177,589598.766437,14.100000
82099,4477455.660977,589598.714514,14.100000
82202,4477455.553541,589598.679835,14.100000
82304,4477455.451791,589598.628634,14.100000
82405,4477455.348964,589598.580159,14.100000
82506,4477455.237125,589598.530011,14.100000
82609,4477455.129948,589598.489138,14.100000
82712,4477455.020945,589598.444130,14.100000
82814,4477454.920904,589598.396555,14.100000
82915,4477454.817327,589598.350380,14.100000
83017,4477454.706867,589598.313448,14.100000
83119,4477454.609596,589598.274661,14.100000
83221,4477454.503756,589598.234196,14.100000
83322,4477454.384829,589598.185575,14.100000
83427,4477454.291352,589598.148439,14.100000
83530,4477454.177362,589598.104085,14.100000
83631,4477454.070851,589598.063203,14.100000
83734,4477453.953307,589598.028137,14.100000
83834,4477453.851916,589597.988297,14.100000
83938,4477453.747078,589597.948074,14.100000
84039,4477453.638724,589597.892286,14.100000
84139,4477453.539822,589597.856403,14.100000
84243,4477453.424251,589597.828438,14.100000
84344,4477453.323962,589597.778745,14.100000
84451,4477453.125553,589597.712075,14.100000
84546,4477452.999976,589597.692118,14.100000
84647,4477452.900342,589597.669306,14.100000
84749,4477452.794826,589597.628073,14.100000
84851,4477452.674749,589597.613224,14.100000
84954,4477452.558712,589597.583399,14.100000
85056,4477452.436406,589597.549237,14.100000
85158,4477452.326876,589597.534347,14.100000
85261,4477452.204254,589597.529452,14.100000
85367,4477452.078434,589597.498556,14.100000
85486,4477451.956303,589597.469736,14.100000
85616,4477451.835997,589597.463542,14.100000
85718,4477451.722325,589597.445817,14.100000
85819,4477451.607118,589597.429722,14.100000
85937,4477451.477659,589597.419396,14.100000
86039,4477451.354975,589597.400083,14.100000
86140,4477451.231853,589597.390529,14.100000
86243,4477451.109407,589597.381731,14.100000
86348,4477450.859502,589597.372082,14.100000
86444,4477450.733833,589597.363068,14.100000
86546,4477450.603974,589597.365724,14.100000
86647,4477450.473070,589597.373821,14.100000
86750,4477450.347585,589597.370911,14.100000
86853,4477450.220978,589597.366998,14.100000
86956,4477450.080255,589597.361641,14.100000
87056,4477449.958033,589597.371670,14.100000
87158,4477449.826428,589597.367561,14.100000
87261,4477449.692154,589597.372306,14.100000
87362,4477449.568853,589597.366402,14.100000
87464,4477449.440297,589597.366582,14.100000
87566,4477449.311759,589597.377535,14.100000
87666,4477449.180310,589597.386487,14.100000
87769,4477449.041711,589597.373132,14.100000
87870,4477448.908264,589597.372777,14.100000
87972,4477448.776186,589597.384875,14.100000
88074,4477448.657298,589597.385873,14.100000
88177,4477448.523256,589597.391463,15.600000
88278,4477448.386491,589597.392251,15.800000
88379,4477448.259953,589597.384774,16.100000
88481,4477448.133536,589597.396719,18.100000
88582,4477448.008506,589597.403982,18.300000
88683,4477447.874220,589597.417040,17.400000
88785,4477447.732862,589597.423650,17.400000
88889,4477447.598761,589597.433652,17.500000
88991,4477447.467426,589597.433526,17.400000
89092,4477447.317331,589597.452116,17.400000
89194,4477447.198820,589597.447512,17.300000
89297,4477447.058003,589597.452928,17.400000
89400,4477446.931563,589597.472253,17.600000
89502,4477446.807532,589597.460929,17.800000
89603,4477446.671246,589597.473841,17.800000
89706,4477446.548235,589597.482861,17.300000
89807,4477446.421238,589597.474202,17.000000
89908,4477446.292197,589597.470996,16.800000
90011,4477446.172293,589597.461234,16.900000
90112,4477446.037333,589597.464375,16.900000
90215,4477445.891526,589597.470275,16.900000
90315,4477445.769677,589597.465032,17.000000
90418,4477445.642418,589597.462314,17.500000
90521,4477445.515814,589597.467900,17.500000
90622,4477445.387120,589597.456546,17.600000
90723,4477445.259234,589597.438568,16.800000
90825,4477445.131905,589597.439243,16.700000
90928,4477444.996032,589597.440274,16.400000
91030,4477444.860387,589597.441812,16.500000
91132,4477444.737685,589597.448793,16.200000
91233,4477444.603438,589597.428007,16.200000
91337,4477444.468647,589597.426735,16.400000
91448,4477444.192782,589597.418585,16.300000
91545,4477444.062536,589597.388929,17.000000
91648,4477443.932936,589597.376060,16.200000
91749,4477443.809756,589597.370917,16.300000
91851,4477443.673848,589597.359820,16.000000
91951,4477443.523674,589597.343974,16.000000
92054,4477443.395397,589597.321080,15.900000
92154,4477443.258495,589597.301089,16.100000
92255,4477443.116149,589597.290069,16.300000
92357,4477442.994038,589597.253615,16.200000
92458,4477442.868874,589597.231108,16.000000
92561,4477442.736125,589597.214884,15.900000
92661,4477442.605316,589597.203132,16.200000
92764,4477442.477082,589597.193130,16.600000
92868,4477442.348523,589597.174481,16.800000
92971,4477442.214640,589597.146989,16.800000
93071,4477442.085978,589597.119775,16.700000
93172,4477441.954793,589597.104380,17.500000
93273,4477441.830606,589597.080080,17.700000
93376,4477441.705570,589597.049683,17.800000
93479,4477441.586309,589597.028802,17.900000
93581,4477441.462809,589597.006191,17.700000
93682,4477441.334270,589596.998568,16.600000
93783,4477441.214220,589596.976678,16.700000
93884,4477441.091439,589596.949139,16.800000
93986,4477440.966512,589596.927901,17.100000
94089,4477440.836339,589596.895022,17.200000
94192,4477440.711695,589596.869625,17.300000
94295,4477440.586669,589596.849406,17.200000
94396,4477440.462986,589596.820775,18.500000
94499,4477440.344085,589596.792849,19.200000
94600,4477440.211353,589596.759491,19.600000
94703,4477440.083113,589596.739650,18.400000
94805,4477439.956020,589596.723019,17.900000
94905,4477439.836835,589596.689838,17.800000
95008,4477439.711399,589596.663179,17.500000
95109,4477439.587762,589596.619873,17.600000
95212,4477439.466312,589596.610808,17.600000
95313,4477439.331439,589596.593421,17.600000
95415,4477439.195385,589596.560782,17.500000
95517,4477439.069143,589596.541002,17.500000
95617,4477438.950348,589596.512651,17.200000
95720,4477438.829208,589596.492386,17.200000
95822,4477438.700480,589596.478234,17.200000
95925,4477438.576409,589596.445027,17.000000
96028,4477438.441313,589596.418228,16.900000
96129,4477438.324075,589596.399359,17.300000
96231,4477438.206121,589596.376342,17.300000
96332,4477438.068746,589596.372472,17.300000
96434,4477437.941776,589596.366102,17.200000
96535,4477437.806826,589596.323610,17.200000
96636,4477437.679644,589596.299516,17.400000
96738,4477437.550007,589596.292839,17.100000
96844,4477437.302097,589596.236515,17.100000
96941,4477437.172810,589596.231361,17.000000
97148,4477436.903795,589596.192593,17.100000
97245,4477436.773067,589596.168965,17.100000
97353,4477436.649628,589596.142197,18.000000
97454,4477436.522187,589596.105722,18.300000
97558,4477436.392817,589596.093528,18.000000
97658,4477436.276193,589596.051750,19.300000
97760,4477436.150234,589596.009235,16.700000
97860,4477436.020720,589595.994329,18.200000
97961,4477435.884499,589595.957026,20.400000
98062,4477435.792396,589595.932597,22.800000
98164,4477435.669872,589595.917353,23.700000
98265,4477435.544944,589595.877455,24.100000
98366,4477435.413392,589595.849936,24.200000
98468,4477435.280703,589595.810894,24.200000
98571,4477435.160482,589595.774757,24.200000
98671,4477435.035648,589595.742661,21.400000
98774,4477434.888506,589595.729748,20.700000
98876,4477434.748310,589595.694273,20.400000
98978,4477434.635048,589595.664414,21.800000
99078,4477434.494634,589595.629282,21.900000
99181,4477434.365554,589595.585617,21.900000
99282,4477434.228731,589595.553665,22.000000
99386,4477434.105953,589595.517219,22.200000
99488,4477433.986773,589595.484462,21.800000
99589,4477433.877749,589595.456249,22.100000
99691,4477433.741281,589595.416828,22.900000
99793,4477433.608158,589595.369394,23.100000
99894,4477433.487886,589595.328932,23.000000
99997,4477433.357736,589595.288672,23.200000
100098,4477433.241071,589595.252747,23.200000
100201,4477433.107531,589595.216854,23.200000
100303,4477432.983844,589595.169307,23.100000
100403,4477432.853861,589595.143041,23.000000
100504,4477432.745436,589595.090647,23.300000
100608,4477432.640569,589595.066540,23.600000
100708,4477432.538049,589595.006611,22.300000
100809,4477432.409474,589594.977359,22.600000
100913,4477432.284589,589594.950354,21.700000
101014,4477432.171798,589594.913534,21.500000
101115,4477432.061651,589594.865656,22.200000
101218,4477431.954867,589594.829782,22.100000
101319,4477431.830845,589594.800645,21.900000
101423,4477431.714684,589594.760473,22.000000
101524,4477431.605798,589594.725218,22.100000
101626,4477431.499575,589594.671270,22.300000
101728,4477431.375002,589594.623904,21.800000
101829,4477431.269102,589594.597010,21.900000
101930,4477431.167520,589594.559802,21.900000
102034,4477431.070657,589594.518042,29.300000
102134,4477430.998543,589594.484891,31.700000
102237,4477430.950135,589594.456716,31.900000
102338,4477430.900770,589594.450521,31.800000
102442,4477430.866433,589594.410727,32.500000
102546,4477430.817230,589594.408856,60.000000
102643,4477430.798016,589594.408237,74.600000
102747,4477430.795718,589594.410979,90.400000
102849,4477430.790314,589594.423258,101.400000
102950,4477430.780841,589594.438809,129.400000
103053,4477430.777427,589594.450385,159.200000
103154,4477430.778985,589594.459951,187.300000
103255,4477430.797041,589594.484503,213.700000
103373,4477430.796214,589594.517423,238.300000
103502,4477430.797450,589594.527926,260.800000
103603,4477430.788118,589594.518113,281.000000
103705,4477430.791151,589594.539621,300.000000
103807,4477430.802243,589594.548140,319.900000
103908,4477430.821496,589594.542736,337.800000
104011,4477430.830583,589594.559931,356.600000
104111,4477430.835480,589594.598041,372.500000
104213,4477430.855033,589594.636401,389.900000
104314,4477430.858562,589594.662229,402.600000
104418,4477430.858633,589594.668165,413.600000
104519,4477430.855889,589594.698649,426.000000
104620,4477430.866390,589594.666970,434.300000
104725,4477430.867526,589594.659831,439.300000
104827,4477430.861600,589594.637764,441.500000
104927,4477430.866474,589594.646188,446.700000
105030,4477430.864483,589594.628230,451.900000
105131,4477430.871565,589594.635524,454.400000
105233,4477430.879851,589594.632202,457.200000
105334,4477430.878365,589594.647148,460.500000
105437,4477430.884378,589594.657933,463.000000
105537,4477430.900715,589594.650104,465.500000
105638,4477430.896937,589594.640565,468.100000
105739,4477430.878332,589594.625859,367.500000
105840,4477430.878246,589594.618650,315.900000
105941,4477430.880504,589594.603270,282.900000
106044,4477430.874516,589594.613096,259.200000
106150,4477430.883276,589594.621559,241.300000
106348,4477430.881629,589594.613775,243.800000
106455,4477430.907348,589594.619913,250.800000
106551,4477430.911521,589594.625377,255.900000
106654,4477430.912243,589594.620788,244.800000
106755,4477430.924088,589594.636508,237.500000
106856,4477430.919207,589594.618245,232.100000
106957,4477430.914223,589594.619237,228.800000
107059,4477430.909388,589594.623451,226.200000
107161,4477430.916163,589594.632955,224.200000
107264,4477430.903054,589594.622934,223.800000
107364,4477430.898702,589594.621035,222.700000
107465,4477430.910933,589594.622670,221.700000
107565,4477430.912451,589594.628928,221.000000
107668,4477430.901936,589594.622268,213.000000
107771,4477430.902483,589594.621583,206.200000
107872,4477430.897384,589594.631568,200.200000
107973,4477430.897808,589594.629867,194.900000
108073,4477430.904382,589594.631824,190.300000
108174,4477430.907993,589594.636785,187.600000
108278,4477430.904343,589594.637846,185.100000
108380,4477430.899069,589594.633160,182.700000
108483,4477430.892706,589594.630267,181.100000
108584,4477430.878314,589594.624332,179.400000
108686,4477430.853436,589594.614197,160.600000
108787,4477430.831729,589594.609367,155.400000
108891,4477430.797434,589594.591541,151.400000
108991,4477430.762138,589594.592218,147.400000
109095,4477430.731335,589594.578676,143.800000
109196,4477430.690896,589594.566945,140.500000
109298,4477430.653833,589594.549831,137.800000
109400,4477430.620991,589594.542166,135.900000
109504,4477430.580121,589594.513052,134.900000
109607,4477430.548296,589594.506817,134.300000
109708,4477430.525703,589594.502083,133.800000
109811,4477430.500418,589594.495091,129.900000
109913,4477430.482441,589594.486485,127.800000
110015,4477430.468794,589594.477911,126.700000
110117,4477430.460909,589594.477666,126.700000
110217,4477430.456347,589594.486033,127.300000
110319,4477430.455162,589594.489101,127.900000
110424,4477430.463605,589594.480264,128.200000
110525,4477430.470471,589594.478824,130.200000
110627,4477430.484188,589594.484004,131.700000
110731,4477430.512464,589594.490536,133.000000
110834,4477430.522915,589594.491768,131.300000
110934,4477430.536442,589594.499664,129.800000
111039,4477430.560707,589594.486312,127.700000
111141,4477430.584672,589594.485092,125.600000
111241,4477430.602568,589594.505489,124.900000
111342,4477430.614531,589594.512556,124.300000
111445,4477430.639621,589594.521841,123.700000
111551,4477430.685392,589594.543092,127.800000
111753,4477430.751190,589594.558675,144.300000
111850,4477430.774694,589594.574595,149.800000
111952,4477430.779080,589594.569962,154.000000
112055,4477430.784626,589594.569556,157.600000
112156,4477430.815903,589594.594883,160.900000
112258,4477430.806247,589594.585838,163.400000
112360,4477430.811311,589594.591545,164.600000
112460,4477430.804971,589594.599848,165.600000
112562,4477430.799273,589594.596778,166.400000
112664,4477430.802007,589594.602598,167.200000
112765,4477430.795376,589594.605137,167.900000
112869,4477430.796001,589594.583161,148.900000
112969,4477430.798007,589594.574485,137.100000
113073,4477430.796120,589594.565263,128.100000
113174,4477430.793005,589594.555376,120.900000
113276,4477430.791374,589594.549034,115.000000
113379,4477430.788344,589594.546271,109.800000
113480,4477430.784605,589594.539954,105.400000
113581,4477430.783892,589594.536061,101.600000
113686,4477430.779281,589594.531112,98.300000
113787,4477430.774476,589594.528455,95.600000
113890,4477430.766277,589594.539156,92.300000
113991,4477430.756477,589594.545889,89.800000
114092,4477430.744911,589594.553491,87.900000
114194,4477430.731635,589594.557297,86.700000
114294,4477430.718987,589594.557958,85.900000
114395,4477430.694978,589594.555531,85.300000
114499,4477430.672118,589594.547068,85.300000
114599,4477430.638357,589594.536784,85.700000
114703,4477430.607208,589594.531474,86.300000
114804,4477430.576083,589594.537359,88.400000
114906,4477430.465616,589594.360728,14.100000
115009,4477430.437989,589594.352746,14.100000
115111,4477430.415499,589594.347417,14.100000
115214,4477430.395426,589594.339853,14.100000
115316,4477430.378843,589594.327159,14.100000
115418,4477430.373567,589594.322303,14.100000
115522,4477430.368107,589594.311341,14.100000
115629,4477430.357390,589594.287805,14.400000
115730,4477430.357949,589594.288137,14.400000
115834,4477430.361982,589594.319048,14.100000
115936,4477430.356173,589594.325310,14.100000
116039,4477430.360491,589594.324325,14.100000
116140,4477430.360843,589594.325848,14.100000
116242,4477430.365108,589594.320453,14.100000
116346,4477430.361104,589594.329152,14.100000
116448,4477430.363870,589594.328356,14.100000
116550,4477430.364670,589594.320967,14.100000
116651,4477430.362666,589594.329812,14.100000
116757,4477430.360918,589594.341454,14.100000
116960,4477430.365785,589594.339953,14.100000
117058,4477430.365594,589594.342500,14.100000
117158,4477430.372918,589594.332998,14.100000
117261,4477430.373381,589594.343849,14.100000
117362,4477430.365662,589594.338937,14.100000
117463,4477430.375627,589594.346028,14.100000
117568,4477430.383886,589594.340415,14.100000
117670,4477430.378839,589594.336065,14.100000
117770,4477430.374479,589594.342818,14.100000
117873,4477430.374988,589594.348241,14.100000
117973,4477430.376976,589594.347369,14.100000
118075,4477430.375047,589594.343914,14.100000
118175,4477430.374614,589594.344852,14.100000
118278,4477430.377370,589594.352538,14.100000
118379,4477430.382656,589594.348912,14.100000
118480,4477430.378389,589594.344892,14.100000
118581,4477430.378642,589594.347433,14.100000
118686,4477430.376799,589594.351188,14.100000
118787,4477430.376530,589594.356534,14.100000
118891,4477430.377476,589594.361358,14.100000
118993,4477430.374095,589594.366403,14.100000
119098,4477430.372287,589594.363795,14.100000
119200,4477430.373047,589594.353099,14.100000
119301,4477430.374828,589594.344171,14.100000
119404,4477430.374013,589594.350288,14.100000
119505,4477430.377304,589594.337695,14.100000
119605,4477430.375744,589594.337205,14.100000
119709,4477430.380036,589594.343345,14.100000
119810,4477430.375956,589594.345684,14.100000
119914,4477430.375664,589594.349081,14.100000
120016,4477430.371084,589594.356006,14.100000
120121,4477430.366466,589594.359793,14.100000
120222,4477430.368407,589594.364265,14.100000
120322,4477430.372443,589594.358280,14.100000
120423,4477430.369215,589594.357555,14.100000
120525,4477430.368452,589594.358752,14.100000
120627,4477430.373151,589594.352504,14.100000
120730,4477430.370328,589594.357796,14.100000
120830,4477430.377726,589594.354400,14.100000
120934,4477430.374120,589594.349947,14.100000
121035,4477430.366664,589594.357755,14.100000
121137,4477430.370872,589594.347611,14.100000
121238,4477430.362582,589594.341349,14.100000
121342,4477430.356910,589594.349729,14.100000
121442,4477430.357868,589594.346325,14.100000
121545,4477430.352269,589594.360896,14.100000
121660,4477430.358612,589594.352847,14.100000
121770,4477430.371210,589594.357277,14.100000
121867,4477430.376061,589594.354420,14.100000
121969,4477430.375545,589594.357734,14.100000
122074,4477430.387068,589594.346484,14.100000
122175,4477430.390608,589594.345509,14.100000
122278,4477430.394638,589594.348260,14.100000
122379,4477430.392656,589594.349641,14.100000
122480,4477430.392343,589594.351341,14.100000
122582,4477430.391517,589594.356525,14.100000
122683,4477430.394416,589594.348263,14.100000
122785,4477430.389852,589594.347215,14.100000
122886,4477430.389093,589594.348750,14.100000
122987,4477430.386635,589594.356753,14.100000
123088,4477430.386522,589594.347254,14.100000
123190,4477430.388683,589594.351639,14.100000
123290,4477430.384225,589594.350166,14.100000
123394,4477430.384634,589594.347192,14.100000
123494,4477430.385570,589594.351252,14.100000
123595,4477430.384111,589594.349913,14.100000
123699,4477430.385851,589594.346838,14.100000
123802,4477430.384997,589594.349732,14.100000
123902,4477430.382925,589594.352811,14.100000
124005,4477430.383949,589594.354919,14.100000
124106,4477430.387564,589594.350889,14.100000
124207,4477430.385128,589594.351427,14.100000
124308,4477430.384820,589594.353467,14.100000
124410,4477430.385000,589594.349987,14.100000
124513,4477430.385453,589594.350745,14.100000
124614,4477430.387273,589594.345125,14.100000
124715,4477430.385230,589594.350663,14.100000
124817,4477430.387641,589594.338759,14.100000
124918,4477430.385866,589594.338865,14.100000
125020,4477430.389928,589594.335000,14.100000
125122,4477430.389582,589594.333986,14.100000
125222,4477430.389485,589594.335090,14.100000
125324,4477430.388544,589594.330690,14.100000
125427,4477430.390818,589594.335158,14.100000
125527,4477430.387273,589594.335795,14.100000
125630,4477430.387166,589594.336135,14.100000
125730,4477430.387809,589594.334261,14.100000
125831,4477430.388473,589594.334084,14.100000
125932,4477430.388606,589594.335864,14.100000
126035,4477430.384626,589594.337268,14.100000
126138,4477430.388716,589594.335777,14.100000
126238,4477430.387652,589594.339692,14.100000
126342,4477430.388051,589594.335870,14.100000
126444,4477430.387399,589594.337065,14.100000
126545,4477430.387485,589594.334944,14.100000
126647,4477430.388779,589594.331790,14.100000
126748,4477430.387795,589594.333074,14.100000
126851,4477430.389016,589594.333060,14.100000
126956,4477430.388604,589594.335694,14.100000
127159,4477430.386944,589594.336138,14.100000
127256,4477430.388362,589594.334085,14.100000
127358,4477430.388516,589594.337646,14.100000
127461,4477430.388026,589594.333835,14.100000
127563,4477430.387506,589594.336725,14.100000
127665,4477430.389494,589594.335853,14.100000
127835,4477430.389648,589594.339498,14.100000
127936,4477430.388313,589594.339260,14.100000
128040,4477430.390959,589594.337701,14.100000
128142,4477430.390260,589594.334911,14.100000
128243,4477430.390416,589594.338726,14.100000
128344,4477430.390088,589594.339154,14.100000
128446,4477430.391349,589594.333201,14.100000
