timestamp,pos_x,pos_y,heading
10695,4477462.094555,589658.912518,3.141593
10703,4477462.094555,589658.912518,3.141593
10714,4477462.094555,589658.912518,3.141593
10725,4477462.094555,589658.912518,3.141593
10738,4477462.094555,589658.912518,3.141593
10743,4477462.094555,589658.912518,3.141593
10751,4477462.094555,589658.912518,3.141593
10763,4477462.094555,589658.912518,3.141593
10773,4477462.094555,589658.912518,3.141593
10785,4477462.094555,589658.912518,3.141593
10797,4477462.099623,589658.909405,3.141593
10805,4477462.099623,589658.909405,3.141593
10814,4477462.099623,589658.909405,3.141593
10826,4477462.099623,589658.909405,3.141593
10837,4477462.099623,589658.909405,3.141593
10850,4477462.099623,589658.909405,3.141593
10862,4477462.099623,589658.909405,3.141593
10869,4477462.099623,589658.909405,3.141593
10873,4477462.099623,589658.909405,3.141593
10884,4477462.099623,589658.909405,3.141593
10897,4477462.099368,589658.911516,3.141593
10905,4477462.099368,589658.911516,3.141593
10911,4477462.099368,589658.911516,3.141593
10915,4477462.099368,589658.911516,3.141593
10926,4477462.099368,589658.911516,3.141593
10937,4477462.099368,589658.911516,3.141593
10950,4477462.099368,589658.911516,3.141593
10955,4477462.099368,589658.911516,3.141593
10962,4477462.099368,589658.911516,3.141593
10972,4477462.099368,589658.911516,3.141593
10984,4477462.099368,589658.911516,3.141593
10998,4477462.098095,589658.910703,3.141593
11007,4477462.099368,589658.911516,3.141593
11018,4477462.099368,589658.911516,3.141593
11031,4477462.099368,589658.911516,3.141593
11043,4477462.099368,589658.911516,3.141593
11050,4477462.099368,589658.911516,3.141593
11055,4477462.099368,589658.911516,3.141593
11065,4477462.099368,589658.911516,3.141593
11076,4477462.099368,589658.911516,3.141593
11087,4477462.099368,589658.911516,3.141593
11091,4477462.099368,589658.911516,3.141593
11102,4477462.099261,589658.910936,3.141593
11112,4477462.099261,589658.910936,3.141593
11124,4477462.099261,589658.910936,3.141593
11132,4477462.099261,589658.910936,3.141593
11135,4477462.099261,589658.910936,3.141593
11146,4477462.099261,589658.910936,3.141593
11157,4477462.099261,589658.910936,3.141593
11171,4477462.099261,589658.910936,3.141593
11175,4477462.099261,589658.910936,3.141593
11184,4477462.099261,589658.910936,3.141593
11195,4477462.099261,589658.910936,3.141593
11203,4477462.099630,589658.911628,3.141593
11211,4477462.099630,589658.911628,3.141593
11218,4477462.099630,589658.911628,3.141593
11224,4477462.099630,589658.911628,3.141593
11235,4477462.099630,589658.911628,3.141593
11246,4477462.099630,589658.911628,3.141593
11256,4477462.099630,589658.911628,3.141593
11260,4477462.099630,589658.911628,3.141593
11268,4477462.099630,589658.911628,3.141593
11280,4477462.099630,589658.911628,3.141593
11293,4477462.099630,589658.911628,3.141593
11304,4477462.099642,589658.912215,3.141593
11312,4477462.099630,589658.911628,3.141593
11324,4477462.099630,589658.911628,3.141593
11335,4477462.099630,589658.911628,3.141593
11346,4477462.099630,589658.911628,3.141593
11353,4477462.099630,589658.911628,3.141593
11357,4477462.099630,589658.911628,3.141593
11368,4477462.099630,589658.911628,3.141593
11381,4477462.099630,589658.911628,3.141593
11392,4477462.099630,589658.911628,3.141593
11396,4477462.099630,589658.911628,3.141593
11405,4477462.099873,589658.912385,3.141593
11412,4477462.099873,589658.912385,3.141593
11425,4477462.099873,589658.912385,3.141593
