timestamp,pos_x,pos_y,accuracy
11458,4477377.414771,589592.397012,14.100000
11563,4477377.410808,589592.399858,14.100000
11669,4477377.411154,589592.400872,14.100000
11875,4477377.411468,589592.399341,14.100000
11980,4477377.411677,589592.398236,14.100000
12081,4477377.411991,589592.396621,14.100000
12187,4477377.412443,589592.397294,14.100000
12290,4477377.411543,589592.396287,14.100000
12397,4477377.410770,589592.396636,14.100000
12500,4477377.412004,589592.397723,14.100000
12605,4477377.411665,589592.397219,14.100000
12709,4477377.406643,589592.395073,14.100000
12817,4477377.404539,589592.395438,14.100000
12920,4477377.401088,589592.394716,14.100000
13021,4477377.402644,589592.394867,14.100000
13122,4477377.402862,589592.394525,14.100000
13231,4477377.403531,589592.394771,14.100000
13330,4477377.403970,589592.394342,14.100000
13434,4477377.405631,589592.393983,14.100000
13539,4477377.406078,589592.394232,14.100000
13742,4477377.409782,589592.397580,14.100000
13845,4477377.408465,589592.398868,14.100000
13952,4477377.408796,589592.398695,14.100000
14060,4477377.407134,589592.398969,14.100000
14161,4477377.408366,589592.399887,14.100000
14269,4477377.408146,589592.400060,14.100000
14374,4477377.408385,589592.401414,14.100000
14479,4477377.408504,589592.402091,14.100000
14580,4477377.408613,589592.401920,14.100000
14681,4477377.407507,589592.402273,14.100000
14785,4477377.408433,589592.405485,14.100000
14886,4477377.407100,589592.405416,14.100000
14993,4477377.408042,589592.409900,14.100000
15097,4477377.407322,589592.414659,14.100000
15198,4477377.408491,589592.419564,14.100000
15300,4477377.407380,589592.428823,14.100000
15404,4477377.406238,589592.435453,14.100000
15507,4477377.403795,589592.435397,14.100000
15611,4477377.405280,589592.429612,14.100000
15716,4477377.410498,589592.420304,14.100000
15923,4477377.409740,589592.403349,14.100000
16026,4477377.411026,589592.399516,14.100000
16132,4477377.411892,589592.397640,14.100000
16233,4477377.412849,589592.394151,14.100000
16337,4477377.412276,589592.392631,14.100000
16488,4477377.410375,589592.391466,14.100000
16592,4477377.411298,589592.394424,14.100000
16696,4477377.411415,589592.394847,14.100000
16799,4477377.412781,589592.397714,14.100000
16904,4477377.412694,589592.399751,14.100000
17014,4477377.411253,589592.399938,14.100000
17116,4477377.413229,589592.398048,14.100000
17227,4477377.418291,589592.394255,14.100000
17332,4477377.418151,589592.391882,14.100000
17434,4477377.419730,589592.393899,14.100000
17539,4477377.419279,589592.393395,14.100000
17750,4477377.416076,589592.394706,14.100000
17854,4477377.415853,589592.394624,14.100000
17957,4477377.414395,589592.393454,14.100000
18058,4477377.414954,589592.393786,14.100000
18163,4477377.415743,589592.394710,14.100000
18270,4477377.415302,589592.394970,14.100000
18377,4477377.414405,589592.394302,14.100000
18487,4477377.416076,589592.394706,14.100000
18589,4477377.415310,589592.395648,14.100000
18691,4477377.415373,589592.400906,14.100000
18797,4477377.415708,589592.401072,14.100000
18901,4477377.416372,589592.400894,14.100000
19003,4477377.414265,589592.401089,14.100000
19107,4477377.415929,589592.400984,14.100000
19208,4477377.413822,589592.401179,14.100000
19310,4477377.415266,589592.401247,14.100000
19413,4477377.417149,589592.400885,14.100000
19523,4477377.416586,589592.400213,14.100000
19723,4477377.413599,589592.401097,14.100000
19830,4477377.415940,589592.401917,14.100000
19934,4477377.413727,589592.402538,14.100000
20041,4477377.414057,589592.402279,14.100000
20142,4477377.414188,589592.403974,14.100000
20246,4477377.414076,589592.403891,14.100000
20353,4477377.415534,589592.405145,14.100000
20460,4477377.415972,589592.404631,14.100000
20569,4477377.415646,589592.405229,14.100000
20672,4477377.419595,589592.401195,14.100000
20774,4477377.420050,589592.402123,14.100000
