timestamp,pos_x,pos_y,heading
122.543000,0.000000,0.000000,1.000000
122.550000,0.000000,0.000000,1.000000
122.561000,4477316.752001,589753.179800,0.000172
122.563000,4477316.752001,589753.179800,0.000172
122.574000,4477316.752001,589753.179800,0.000172
122.584000,4477316.752001,589753.179800,0.000172
122.585000,4477316.752001,589753.179800,0.000172
122.596000,4477316.752001,589753.179800,0.000172
122.607000,4477316.752001,589753.179800,0.000172
122.618000,4477316.752001,589753.179800,0.000172
122.625000,4477316.752001,589753.179800,0.000172
122.629000,4477316.752001,589753.179800,0.000172
122.640000,4477316.752001,589753.179800,0.000172
122.651000,4477316.752001,589753.179800,0.000172
122.661000,4477316.777310,589753.188461,0.245118
122.663000,4477316.777310,589753.188461,0.245118
122.666000,4477316.777310,589753.188461,0.245118
122.674000,4477316.777310,589753.188461,0.245118
122.685000,4477316.777310,589753.188461,0.245118
122.696000,4477316.777310,589753.188461,0.245118
122.707000,4477316.777310,589753.188461,0.245118
122.708000,4477316.777310,589753.188461,0.245118
122.719000,4477316.777310,589753.188461,0.245118
122.730000,4477316.777310,589753.188461,0.245118
122.741000,4477316.777310,589753.188461,0.245118
122.748000,4477316.777310,589753.188461,0.245118
122.752000,4477316.777310,589753.188461,0.245118
122.762000,4477316.802818,589753.197718,0.354359
122.764000,4477316.802818,589753.197718,0.354359
122.775000,4477316.802818,589753.197718,0.354359
122.786000,4477316.802818,589753.197718,0.354359
122.789000,4477316.802818,589753.197718,0.354359
122.797000,4477316.802818,589753.197718,0.354359
122.808000,4477316.802818,589753.197718,0.354359
122.819000,4477316.802818,589753.197718,0.354359
122.830000,4477316.802818,589753.197718,0.354359
122.830000,4477316.802818,589753.197718,0.354359
122.841000,4477316.802818,589753.197718,0.354359
122.852000,4477316.802818,589753.197718,0.354359
122.863000,4477316.827481,589753.204944,0.343751
122.865000,4477316.827481,589753.204944,0.343751
122.871000,4477316.827481,589753.204944,0.343751
122.876000,4477316.827481,589753.204944,0.343751
122.887000,4477316.827481,589753.204944,0.343751
122.898000,4477316.827481,589753.204944,0.343751
122.909000,4477316.827481,589753.204944,0.343751
122.912000,4477316.827481,589753.204944,0.343751
122.920000,4477316.827481,589753.204944,0.343751
122.931000,4477316.827481,589753.204944,0.343751
122.942000,4477316.827481,589753.204944,0.343751
122.953000,4477316.827481,589753.204944,0.343751
122.953000,4477316.827481,589753.204944,0.343751
122.964000,4477316.858808,589753.221485,0.462772
122.966000,4477316.858808,589753.221485,0.462772
122.977000,4477316.858808,589753.221485,0.462772
122.988000,4477316.858808,589753.221485,0.462772
122.994000,4477316.858808,589753.221485,0.462772
122.999000,4477316.858808,589753.221485,0.462772
123.010000,4477316.858808,589753.221485,0.462772
123.021000,4477316.858808,589753.221485,0.462772
123.032000,4477316.858808,589753.221485,0.462772
123.035000,4477316.858808,589753.221485,0.462772
123.043000,4477316.858808,589753.221485,0.462772
123.054000,4477316.858808,589753.221485,0.462772
123.066000,4477316.900818,589753.236740,0.410835
123.067000,4477316.900818,589753.236740,0.410835
123.076000,4477316.900818,589753.236740,0.410835
123.078000,4477316.900818,589753.236740,0.410835
123.089000,4477316.900818,589753.236740,0.410835
123.100000,4477316.900818,589753.236740,0.410835
123.111000,4477316.900818,589753.236740,0.410835
123.117000,4477316.900818,589753.236740,0.410835
123.122000,4477316.900818,589753.236740,0.410835
123.133000,4477316.900818,589753.236740,0.410835
123.144000,4477316.900818,589753.236740,0.410835
123.155000,4477316.900818,589753.236740,0.410835
123.158000,4477316.900818,589753.236740,0.410835
123.166000,4477316.957561,589753.257229,0.380957
123.168000,4477316.957561,589753.257229,0.380957
123.179000,4477316.957561,589753.257229,0.380957
123.190000,4477316.957561,589753.257229,0.380957
123.199000,4477316.957561,589753.257229,0.380957
123.201000,4477316.957561,589753.257229,0.380957
123.212000,4477316.957561,589753.257229,0.380957
123.223000,4477316.957561,589753.257229,0.380957
123.234000,4477316.957561,589753.257229,0.380957
123.240000,4477316.957561,589753.257229,0.380957
123.245000,4477316.957561,589753.257229,0.380957
123.256000,4477316.957561,589753.257229,0.380957
123.268000,4477317.023074,589753.286391,0.411651
123.270000,4477317.023074,589753.286391,0.411651
123.281000,4477317.023074,589753.286391,0.411651
123.282000,4477317.023074,589753.286391,0.411651
123.293000,4477317.023074,589753.286391,0.411651
123.304000,4477317.023074,589753.286391,0.411651
123.315000,4477317.023074,589753.286391,0.411651
123.322000,4477317.023074,589753.286391,0.411651
123.326000,4477317.023074,589753.286391,0.411651
123.337000,4477317.023074,589753.286391,0.411651
123.348000,4477317.023074,589753.286391,0.411651
123.359000,4477317.023074,589753.286391,0.411651
123.363000,4477317.023074,589753.286391,0.411651
123.369000,4477317.091101,589753.321816,0.460746
123.371000,4477317.091101,589753.321816,0.460746
123.382000,4477317.091101,589753.321816,0.460746
123.393000,4477317.091101,589753.321816,0.460746
123.404000,4477317.091101,589753.321816,0.460746
123.404000,4477317.091101,589753.321816,0.460746
123.415000,4477317.091101,589753.321816,0.460746
123.426000,4477317.091101,589753.321816,0.460746
