timestamp,speed
9245,0.000000
9286,0.000000
9327,0.000000
9368,0.000000
9426,0.000000
9468,0.000000
9510,0.000000
9551,0.000000
9592,0.000000
9633,0.000000
9674,0.000000
9721,0.000000
9762,0.000000
9803,0.000000
9845,0.000000
9888,0.000000
9929,0.000000
9971,0.000000
10012,0.000000
10053,0.000000
10094,0.000000
10137,0.000000
10178,0.000000
10227,0.000000
10268,0.000000
10309,0.000000
10351,0.000000
10392,0.000000
10433,0.000000
10474,0.000000
10515,0.000000
10556,0.000000
10597,0.000000
10638,0.000000
10680,0.000000
10722,0.000000
10763,0.000000
10804,0.000000
10845,0.000000
10886,0.000000
10934,0.000000
10975,0.000000
11017,0.000000
11058,0.000000
11101,0.000000
11142,0.000000
11183,0.000000
11224,0.000000
11265,0.000000
11306,0.000000
11347,0.000000
11388,0.000000
11430,0.000000
11471,0.000000
11512,0.000000
11553,0.000000
11594,0.000000
11643,0.000000
11684,0.000000
11725,0.000000
11766,0.000000
11810,0.000000
11851,0.000000
11892,0.000000
11933,0.000000
11974,0.000000
12015,0.000000
12056,0.000000
12097,0.000000
12138,0.000000
12179,0.000000
12221,0.000000
12262,0.000000
12303,0.000000
12350,0.000000
12392,0.000000
12435,0.000000
12476,0.000000
12517,0.000000
12558,0.000000
12599,0.000000
12641,0.000000
12683,0.000000
12726,0.000000
12767,0.000000
12808,0.000000
12855,0.000000
12896,0.000000
12937,0.000000
12978,0.000000
13022,0.000000
13063,0.000000
13105,0.000000
13146,0.000000
13187,0.000000
13228,0.000000
13269,0.000000
13310,0.000000
13351,0.000000
13392,0.000000
13433,0.000000
13474,0.000000
13515,0.000000
13561,0.000000
13604,0.000000
13646,0.000000
13687,0.000000
13728,0.000000
13769,0.000000
13813,0.000000
13854,0.000000
13895,0.000000
13936,0.000000
13977,0.000000
14018,0.000000
14068,0.000000
14109,0.000000
14150,0.000000
14191,0.000000
14232,0.000000
14275,0.000000
14317,0.000000
14358,0.000000
14399,0.000000
14440,0.000000
14481,0.000000
14522,0.000000
14563,0.000000
14604,0.000000
14645,0.000000
14688,0.000000
14729,0.000000
14774,0.000000
14816,0.000000
14858,0.000000
14899,0.000000
14940,0.000000
14981,0.000000
15022,0.000000
15063,0.000000
15104,0.000000
15146,0.000000
15187,0.000000
15228,0.000000
15269,0.000000
15310,0.000000
15351,0.000000
15392,0.000000
15433,0.000000
15475,0.000000
15516,0.000000
15557,0.000000
15599,0.000000
15641,0.000000
15687,0.000000
15729,0.000000
15770,0.000000
15811,0.000000
15852,0.000000
15893,0.000000
15934,0.000000
15975,0.000000
16016,0.000000
16057,0.000000
16098,0.000000
16141,0.000000
16182,0.000000
16223,0.000000
16264,0.000000
16308,0.000000
16349,0.000000
16396,0.000000
16438,0.000000
16480,0.000000
16521,0.000000
16562,0.000000
16603,0.000000
16644,0.000000
16685,0.000000
16728,0.000000
16771,0.000000
16812,0.000000
16853,0.000000
16901,0.000000
16942,0.000000
16983,0.000000
17024,0.000000
17065,0.000000
17106,0.000000
17149,0.000000
17190,0.000000
17231,0.000000
17272,0.000000
17313,0.000000
17354,0.000000
17395,0.000000
17436,0.000000
17477,0.000000
17518,0.000000
17559,0.000000
17600,0.000000
17641,0.000000
17682,0.000000
17724,0.000000
17765,0.000000
17812,0.000000
17853,0.000000
17894,0.000000
17935,0.000000
17976,0.000000
18017,0.000000
18058,0.000000
18099,0.000000
18140,0.000000
18181,0.000000
18225,0.000000
18266,0.000000
18307,0.000000
18348,0.000000
18389,0.000000
18430,0.000000
18471,0.000000
18514,0.000000
18555,0.000000
18596,0.000000
18637,0.000000
18678,0.000000
18725,0.000000
18766,0.000000
18807,0.000000
18848,0.000000
18889,0.000000
18930,0.000000
18971,0.000000
19012,0.000000
19053,0.000000
19094,0.000000
19135,0.000000
19176,0.000000
19217,0.000000
19258,0.000000
19299,0.000000
19340,0.000000
19381,0.000000
19423,0.000000
19464,0.000000
19505,0.000000
19546,0.000000
19587,0.000000
19628,0.000000
19669,0.000000
19710,0.000000
19753,0.000000
19794,0.000000
19840,0.000000
19881,0.000000
19924,0.000000
19967,0.000000
20008,0.000000
20049,0.000000
20090,0.000000
20131,0.000000
20172,0.000000
20213,0.000000
20254,0.000000
20295,0.000000
20341,0.000000
20383,0.000000
20426,0.000000
20467,0.000000
20508,0.000000
20549,0.000000
20590,0.000000
20631,0.000000
20672,0.000000
20713,0.000000
20754,0.000000
20795,0.000000
20836,0.000000
20877,0.000000
20919,0.000000
20960,0.000000
21001,0.000000
21042,0.000000
21083,0.000000
21124,0.000000
21165,0.000000
21206,0.000000
21249,0.000000
21290,0.000000
21331,0.000000
21372,0.000000
21414,0.000000
21461,0.000000
21502,0.000000
21545,0.000000
21586,0.000000
21627,0.000000
21668,0.000000
21709,0.000000
21751,0.000000
21792,0.000000
21833,0.000000
21874,0.000000
21917,0.000000
21959,0.000000
22000,0.000000
22041,0.000000
22082,0.000000
22123,0.000000
22166,0.000000
22207,0.000000
22250,0.000000
22291,0.000000
22332,0.000000
22378,0.000000
22420,0.000000
22461,0.000000
22502,0.000000
22543,0.000000
22584,0.000000
22628,0.000000
22669,0.000000
22711,0.000000
22752,0.000000
22793,0.000000
22834,0.000000
22875,0.000000
22916,0.000000
22957,0.000000
22998,0.000000
23039,0.000000
23085,0.000000
23128,0.000000
23170,0.000000
23211,0.000000
23252,0.000000
23293,0.000000
23334,0.000000
23375,0.000000
23416,0.000000
23457,0.000000
23498,0.000000
23539,0.000000
23581,0.000000
23622,0.000000
23664,0.000000
23705,0.000000
23746,0.000000
23793,0.000000
23834,0.000000
23875,0.000000
23916,0.000000
23957,0.000000
23998,0.000000
24039,0.000000
24080,0.000000
24121,0.000000
24162,0.000000
24203,0.000000
24244,0.000000
24285,0.000000
24326,0.000000
24367,0.000000
24408,0.000000
24449,0.000000
24490,0.000000
24531,0.000000
24572,0.000000
24614,0.000000
24655,0.000000
24703,0.000000
24745,0.000000
24786,0.000000
24827,0.000000
24868,0.000000
24911,0.000000
24954,0.000000
24995,0.000000
25036,0.000000
25077,0.000000
25118,0.000000
25159,0.000000
25200,0.000000
25243,0.000000
25284,0.000000
25325,0.000000
25366,0.000000
25412,0.000000
25454,0.000000
