timestamp,pos_x,pos_y,heading
9654,-0.000154,0.000000,3.141194
9657,-0.000154,0.000000,3.141194
9660,-0.000154,0.000000,3.141194
9663,-0.000154,0.000000,3.141194
9667,-0.000154,0.000000,3.141194
9671,-0.000154,0.000000,3.141194
9674,-0.000154,0.000000,3.141194
9678,-0.021354,-0.000261,3.166638
9681,-0.021354,-0.000261,3.166638
9684,-0.050023,-0.000876,3.159397
9689,-0.069631,-0.002234,3.262150
9692,-0.069631,-0.002234,3.262150
9697,-0.069631,-0.002234,3.262150
9701,-0.069631,-0.002234,3.262150
9705,-0.069631,-0.002234,3.262150
9708,-0.069631,-0.002234,3.262150
9713,-0.069631,-0.002234,3.262150
9716,-0.069631,-0.002234,3.262150
9720,-0.069631,-0.002234,3.262150
9724,-0.069631,-0.002234,3.262150
9732,-0.069631,-0.002234,3.262150
9737,-0.069631,-0.002234,3.262150
9742,-0.069631,-0.002234,3.262150
9745,-0.069631,-0.002234,3.262150
9749,-0.069631,-0.002234,3.262150
9753,-0.069631,-0.002234,3.262150
9757,-0.069631,-0.002234,3.262150
9762,-0.069631,-0.002234,3.262150
9765,-0.069631,-0.002234,3.262150
9769,-0.069631,-0.002234,3.262150
9773,-0.069631,-0.002234,3.262150
9777,-0.069631,-0.002234,3.262150
9780,-0.069631,-0.002234,3.262150
9786,-0.069631,-0.002234,3.262150
9790,-0.069631,-0.002234,3.262150
9793,-0.069631,-0.002234,3.262150
9798,-0.069631,-0.002234,3.262150
9801,-0.092790,-0.005040,3.262150
9805,-0.092790,-0.005040,3.262150
9810,-0.092790,-0.005040,3.262150
9813,-0.092790,-0.005040,3.262150
9816,-0.092790,-0.005040,3.262150
9821,-0.114112,-0.007623,3.262150
9827,-0.114112,-0.007623,3.262150
9832,-0.114112,-0.007623,3.262150
9835,-0.114112,-0.007623,3.262150
9838,-0.114112,-0.007623,3.262150
9843,-0.114112,-0.007623,3.262150
9846,-0.114112,-0.007623,3.262150
9849,-0.114112,-0.007623,3.262150
9852,-0.114112,-0.007623,3.262150
9857,-0.114112,-0.007623,3.262150
9867,-0.019947,0.004758,3.262573
9873,-0.019947,0.004758,3.262573
9876,-0.019947,0.004758,3.262573
9880,-0.019947,0.004758,3.262573
9885,-0.019947,0.004758,3.262573
9888,-0.019947,0.004758,3.262573
9892,-0.019947,0.004758,3.262573
9896,-0.019947,0.004758,3.262573
9899,-0.019947,0.004758,3.262573
9903,-0.041597,0.002126,3.262573
9908,-0.066560,-0.000909,3.262573
9913,-0.066560,-0.000909,3.262573
9916,-0.066560,-0.000909,3.262573
9921,-0.066560,-0.000909,3.262573
9926,-0.066560,-0.000909,3.262573
9929,-0.066560,-0.000909,3.262573
9934,-0.066560,-0.000909,3.262573
9937,-0.066560,-0.000909,3.262573
9941,-0.066560,-0.000909,3.262573
9945,-0.093436,-0.004177,3.262573
9949,-0.117187,-0.007064,3.262573
9954,-0.117187,-0.007064,3.262573
9958,-0.117187,-0.007064,3.262573
9967,-0.022503,0.005362,3.263053
9972,-0.022503,0.005362,3.263053
9976,-0.022503,0.005362,3.263053
9979,-0.022503,0.005362,3.263053
9984,-0.022503,0.005362,3.263053
9987,-0.022503,0.005362,3.263053
9991,-0.022503,0.005362,3.263053
9997,-0.022503,0.005362,3.263053
10000,-0.022503,0.005362,3.263053
10004,-0.022503,0.005362,3.263053
10009,-0.022503,0.005362,3.263053
10012,-0.022503,0.005362,3.263053
10015,-0.022503,0.005362,3.263053
10020,-0.022503,0.005362,3.263053
10025,-0.022503,0.005362,3.263053
10029,-0.022503,0.005362,3.263053
10033,-0.022503,0.005362,3.263053
10038,-0.022503,0.005362,3.263053
10041,-0.022503,0.005362,3.263053
10045,-0.022503,0.005362,3.263053
10049,-0.022503,0.005362,3.263053
10052,-0.022503,0.005362,3.263053
10056,-0.022503,0.005362,3.263053
10060,-0.022503,0.005362,3.263053
10062,-0.022503,0.005362,3.263053
10073,0.072627,0.017846,3.263533
10083,0.072627,0.017846,3.263533
10087,0.072627,0.017846,3.263533
10091,0.072627,0.017846,3.263533
10096,0.072627,0.017846,3.263533
10101,0.072627,0.017846,3.263533
10104,0.072627,0.017846,3.263533
10109,0.072627,0.017846,3.263533
10114,0.072627,0.017846,3.263533
10117,0.072627,0.017846,3.263533
10124,0.072627,0.017846,3.263533
10129,0.072627,0.017846,3.263533
10133,0.072627,0.017846,3.263533
10138,0.072627,0.017846,3.263533
10141,0.072627,0.017846,3.263533
10145,0.072627,0.017846,3.263533
10150,0.072627,0.017846,3.263533
10154,0.072627,0.017846,3.263533
10157,0.072627,0.017846,3.263533
10163,0.072627,0.017846,3.263533
10168,0.072627,0.017846,3.263533
10182,0.168213,0.030391,3.264013
10189,0.168213,0.030391,3.264013
10195,0.168213,0.030391,3.264013
10202,0.168213,0.030391,3.264013
10209,0.168213,0.030391,3.264013
10217,0.168213,0.030391,3.264013
10224,0.168213,0.030391,3.264013
10229,0.168213,0.030391,3.264013
10232,0.168213,0.030391,3.264013
10239,0.168213,0.030391,3.264013
10246,0.168213,0.030391,3.264013
10254,0.168213,0.030391,3.264013
10261,0.168213,0.030391,3.264013
