10908,0.000000
10949,0.000000
10990,0.000000
11031,0.000000
11084,0.000000
11128,0.000000
11169,0.000000
11210,0.000000
11251,0.000000
11292,0.000000
11333,0.000000
11374,0.000000
11415,0.000000
11456,0.000000
11497,0.000000
11539,0.000000
11588,0.000000
11629,0.000000
11670,0.000000
11711,0.000000
11755,0.000000
11801,0.000000
11848,0.000000
11889,0.000000
11930,0.000000
11971,0.000000
12012,0.000000
12058,0.000000
12105,0.000000
12146,0.000000
12189,0.000000
12231,0.000000
12273,0.000000
12315,0.000000
12356,0.000000
12397,0.000000
12441,0.000000
12482,0.000000
12528,0.000000
12574,0.000000
12617,0.000000
12658,0.000000
12703,0.000000
12745,0.000000
12792,0.000000
12835,0.000000
12883,0.000000
12927,0.000000
12970,0.000000
13020,0.000000
13061,0.000000
13102,0.000000
13143,0.000000
13186,0.000000
13233,0.000000
13276,0.000000
13327,0.000000
13368,0.000000
13415,0.000000
13456,0.000000
13497,0.000000
13539,0.000000
13586,0.000000
13631,0.000000
13672,0.000000
13715,0.000000
13756,0.000000
13797,0.000000
13840,0.000000
13884,0.000000
13926,0.000000
13967,0.000000
14008,0.000000
14068,0.000000
14119,0.000000
14170,0.000000
14211,0.000000
14254,0.000000
14295,0.000000
14339,0.000000
14381,0.000000
14422,0.000000
14470,0.000000
14514,0.000000
14558,0.000000
14600,0.000000
14641,0.000000
14682,0.000000
14729,0.000000
14775,0.000000
14818,0.000000
14859,0.000000
14900,0.000000
14946,0.000000
14989,0.000000
15032,0.000000
15081,0.000000
15125,0.000000
15166,0.000000
15209,0.000000
15255,0.000000
15296,0.000000
15340,0.000000
15391,0.000000
15432,0.000000
15475,0.000000
15516,0.000000
15559,0.000000
15604,0.000000
15646,0.000000
15698,0.000000
15739,0.000000
15780,0.000000
15821,0.000000
15863,0.000000
15908,0.000000
15949,0.000000
15990,0.000000
16036,0.000000
16077,0.000000
16121,0.000000
16162,0.000000
16206,0.000000
16248,0.000000
16291,0.000000
16334,0.000000
16378,0.000000
16419,0.000000
16463,0.000000
16511,0.000000
16552,0.000000
16593,0.000000
16634,0.000000
16675,0.000000
16720,0.000000
16761,0.000000
16802,0.000000
16843,0.000000
16895,0.000000
16937,0.000000
16982,0.000000
17026,0.000000
17071,0.000000
17122,0.000000
17163,0.000000
17204,0.000000
17245,0.000000
17288,0.000000
17332,0.000000
17373,0.000000
17414,0.000000
17457,0.000000
17500,0.000000
17544,0.000000
17587,0.000000
17635,0.000000
17680,0.000000
17724,0.000000
17765,0.000000
17806,0.000000
17847,0.000000
17899,0.000000
