timestamp,pos_x,pos_y,heading
40376,4477225.230453,589723.288707,3.141593
40385,4477225.183490,589723.288707,3.141593
40397,4477225.120893,589723.288707,3.141593
40408,4477225.063594,589723.288707,3.141593
40419,4477225.006429,589723.288707,3.141593
40425,4477224.975903,589723.288707,3.141593
40429,4477224.950517,589723.288707,3.141593
40441,4477224.894775,589723.288707,3.141593
40452,4477224.839293,589723.288707,3.141593
40464,4477224.779091,589723.288707,3.141593
40469,4477224.755074,589723.288707,3.141593
40477,4477225.170386,589723.280801,3.162849
40484,4477225.128301,589723.279906,3.162849
40495,4477225.044135,589723.278117,3.162849
40508,4477224.959979,589723.276328,3.162849
40514,4477224.910895,589723.275284,3.162849
40519,4477224.875840,589723.274539,3.162849
40529,4477224.798725,589723.272900,3.162849
40541,4477224.721624,589723.271261,3.162849
40552,4477224.644539,589723.269622,3.162849
40559,4477224.600120,589723.268677,3.162849
40565,4477224.548303,589723.267576,3.162849
40578,4477224.851522,589723.266815,3.169984
40585,4477224.796461,589723.265251,3.169984
40598,4477224.702072,589723.262571,3.169984
40604,4477224.646028,589723.260979,3.169984
40609,4477224.614004,589723.260070,3.169984
40619,4477224.525935,589723.257569,3.169984
40629,4477224.437867,589723.255068,3.169984
40641,4477224.349800,589723.252567,3.169984
40648,4477224.292773,589723.250947,3.169984
40655,4477224.235747,589723.249328,3.169984
40668,4477224.137988,589723.246552,3.169984
40679,4477224.445015,589723.248707,3.173542
40685,4477224.395951,589723.247138,3.173542
40690,4477224.355064,589723.245832,3.173542
40698,4477224.289645,589723.243741,3.173542
40709,4477224.199694,589723.240866,3.173542
40720,4477224.109743,589723.237991,3.173542
40732,4477224.018242,589723.235067,3.173542
40742,4477223.926741,589723.232143,3.173542
40753,4477223.835239,589723.229218,3.173542
40765,4477223.735420,589723.226028,3.173542
40772,4477223.677192,589723.224167,3.173542
40785,4477223.997873,589723.226827,3.176546
40791,4477223.939603,589723.224789,3.176546
40802,4477223.848036,589723.221587,3.176546
40814,4477223.746452,589723.218035,3.176546
40827,4477223.636403,589723.214187,3.176546
40840,4477223.526353,589723.210339,3.176546
40851,4477223.433235,589723.207083,3.176546
40854,4477223.407839,589723.206195,3.176546
40862,4477223.340117,589723.203826,3.176546
40875,4477223.230068,589723.199978,3.176546
40885,4477223.577300,589723.206931,3.177885
40894,4477223.518030,589723.204779,3.177885
40900,4477223.443097,589723.202058,3.177885
40907,4477223.384815,589723.199942,3.177885
40920,4477223.284903,589723.196315,3.177885
40930,4477223.193318,589723.192989,3.177885
40947,4477223.058974,589723.188111,3.177885
40960,4477222.964143,589723.184668,3.177885
40969,4477222.877215,589723.181512,3.177885
40987,4477223.172239,589723.186813,3.179180
40995,4477223.112402,589723.184563,3.179180
41008,4477223.022645,589723.181188,3.179180
41020,4477222.932889,589723.177813,3.179180
41030,4477222.850613,589723.174719,3.179180
41037,4477222.798256,589723.172750,3.179180
41042,4477222.768337,589723.171625,3.179180
41052,4477222.686061,589723.168531,3.179180
41065,4477222.603785,589723.165437,3.179180
41074,4477222.521510,589723.162343,3.179180
41080,4477222.479172,589723.160751,3.179180
41094,4477222.800675,589723.167297,3.180444
41101,4477222.751281,589723.165377,3.180444
41112,4477222.673662,589723.162360,3.180444
41121,4477222.613966,589723.160040,3.180444
41128,4477222.567536,589723.158235,3.180444
41139,4477222.494574,589723.155399,3.180444
41150,4477222.421612,589723.152563,3.180444
41161,4477222.348651,589723.149727,3.180444
41164,4477222.329599,589723.148986,3.180444
41172,4477222.278794,589723.147012,3.180444
41182,4477222.208938,589723.144296,3.180444
41195,4477222.538169,589723.153423,3.181171
41202,4477222.493715,589723.151663,3.181171
41207,4477222.455611,589723.150154,3.181171
41213,4477222.423858,589723.148897,3.181171
41226,4477222.341300,589723.145628,3.181171
41237,4477222.271444,589723.142861,3.181171
41248,4477222.201587,589723.140095,3.181171
41252,4477222.176185,589723.139089,3.181171
41260,4477222.125380,589723.137077,3.181171
41271,4477222.055524,589723.134311,3.181171
41282,4477221.985668,589723.131545,3.181171
41296,4477222.290773,589723.138629,3.182320
41304,4477222.243357,589723.136697,3.182320
41316,4477222.155299,589723.133108,3.182320
41329,4477222.074014,589723.129796,3.182320
41341,4477221.985956,589723.126208,3.182320
41347,4477221.947007,589723.124621,3.182320
41352,4477221.914549,589723.123298,3.182320
41366,4477221.823669,589723.119595,3.182320
41377,4477221.752263,589723.116685,3.182320
41397,4477222.017954,589723.122665,3.183478
41404,4477221.980700,589723.121104,3.183478
41418,4477221.899983,589723.117721,3.183478
41427,4477221.831684,589723.114858,3.183478
41433,4477221.795277,589723.113333,3.183478
41441,4477221.752802,589723.111552,3.183478
41451,4477221.686056,589723.108755,3.183478
41462,4477221.619309,589723.105958,3.183478
41473,4477221.552563,589723.103160,3.183478
41476,4477221.534783,589723.102415,3.183478
41484,4477221.487369,589723.100428,3.183478
41499,4477221.787932,589723.109482,3.184364
41505,4477221.746446,589723.107707,3.184364
41519,4477221.665449,589723.104240,3.184364
41530,4477221.601809,589723.101517,3.184364
41541,4477221.538170,589723.098793,3.184364
41552,4477221.474530,589723.096070,3.184364
41560,4477221.435020,589723.094379,3.184364
41567,4477221.395510,589723.092688,3.184364
41578,4477221.327778,589723.089789,3.184364
41591,4477221.260047,589723.086890,3.184364
41605,4477221.555926,589723.095173,3.185559
41614,4477221.510773,589723.093187,3.185559
41625,4477221.443044,589723.090207,3.185559
41637,4477221.375316,589723.087227,3.185559
41650,4477221.301943,589723.083999,3.185559
41656,4477221.268079,589723.082510,3.185559
41661,4477221.239859,589723.081268,3.185559
41672,4477221.177775,589723.078537,3.185559
41683,4477221.115691,589723.075805,3.185559
41695,4477221.047963,589723.072826,3.185559
41698,4477221.030608,589723.072062,3.185559
41708,4477221.353666,589723.082303,3.186720
41714,4477221.313172,589723.080474,3.186720
41726,4477221.243753,589723.077340,3.186720
41738,4477221.174335,589723.074205,3.186720
41742,4477221.150632,589723.073135,3.186720
41751,4477221.103224,589723.070994,3.186720
41761,4477221.038039,589723.068050,3.186720
41772,4477220.972854,589723.065106,3.186720
41784,4477220.901744,589723.061895,3.186720
41796,4477220.830633,589723.058684,3.186720
41808,4477221.135252,589723.067356,3.188265
41815,4477221.093773,589723.065418,3.188265
41824,4477221.041713,589723.062987,3.188265
41831,4477221.007007,589723.061366,3.188265
41841,4477220.943378,589723.058394,3.188265
41852,4477220.879749,589723.055422,3.188265
41863,4477220.816121,589723.052450,3.188265
41867,4477220.791855,589723.051317,3.188265
41874,4477220.749389,589723.049333,3.188265
41886,4477220.676590,589723.045933,3.188265
41899,4477220.603791,589723.042533,3.188265
41909,4477220.915064,589723.051637,3.189977
41918,4477220.865407,589723.049233,3.189977
41930,4477220.790920,589723.045626,3.189977
41948,4477220.666777,589723.039615,3.189977
41957,4477220.617120,589723.037210,3.189977
41963,4477220.579877,589723.035407,3.189977
41974,4477220.511598,589723.032101,3.189977
41988,4477220.430905,589723.028193,3.189977
42001,4477220.342031,589723.023890,3.189977
42013,4477222.425938,589723.577803,3.068009
42020,4477222.381567,589723.581074,3.068009
42031,4477222.311842,589723.586214,3.068009
42040,4477222.254794,589723.590420,3.068009
42045,4477222.229439,589723.592289,3.068009
42055,4477222.159714,589723.597429,3.068009
42068,4477222.083650,589723.603036,3.068009
42079,4477222.007587,589723.608643,3.068009
42083,4477221.983922,589723.610387,3.068009
42092,4477221.930678,589723.614312,3.068009
42102,4477221.865602,589723.619110,3.068009
42115,4477222.762780,589723.703612,3.020124
42125,4477222.701091,589723.711142,3.020124
42137,4477222.627065,589723.720179,3.020124
42150,4477222.553039,589723.729215,3.020124
42161,4477222.479013,589723.738251,3.020124
42168,4477222.434850,589723.743642,3.020124
42172,4477222.409614,589723.746723,3.020124
42183,4477222.340215,589723.755194,3.020124
42193,4477222.270816,589723.763666,3.020124
42205,4477222.201417,589723.772137,3.020124
42218,4477222.805462,589723.806266,2.971642
42225,4477222.770381,589723.812286,2.971642
42237,4477222.694374,589723.825329,2.971642
42249,4477222.624214,589723.837369,2.971642
42253,4477222.601384,589723.841287,2.971642
42261,4477222.555724,589723.849123,2.971642
42272,4477222.492942,589723.859896,2.971642
42283,4477222.430160,589723.870670,2.971642
42298,4477222.361670,589723.882423,2.971642
42306,4477222.298888,589723.893197,2.971642
42319,4477222.786585,589723.899118,2.928354
42326,4477222.746967,589723.907697,2.928354
42335,4477222.694786,589723.918996,2.928354
42342,4477222.659999,589723.926528,2.928354
42352,4477222.596223,589723.940337,2.928354
42363,4477222.532447,589723.954147,2.928354
42374,4477222.468672,589723.967956,2.928354
42381,4477222.434713,589723.975309,2.928354
42387,4477222.395095,589723.983888,2.928354
42400,4477222.327178,589723.998594,2.928354
42411,4477222.259261,589724.013300,2.928354
42420,4477222.720750,589723.995967,2.887246
42428,4477222.671538,589724.008761,2.887246
42441,4477222.597721,589724.027952,2.887246
42451,4477222.530055,589724.045544,2.887246
42462,4477222.462389,589724.063135,2.887246
42468,4477222.426301,589724.072518,2.887246
42474,4477222.390213,589724.081900,2.887246
42485,4477222.324051,589724.099100,2.887246
42498,4477222.251875,589724.117864,2.887246
42511,4477222.171497,589724.138761,2.887246
42522,4477222.609042,589724.103984,2.847281
42529,4477222.569302,589724.116030,2.847281
42542,4477222.495499,589724.138401,2.847281
42550,4477222.449001,589724.152495,2.847281
42554,4477222.425752,589724.159542,2.847281
42564,4477222.361817,589724.178922,2.847281
42575,4477222.297881,589724.198302,2.847281
42588,4477222.228134,589724.219443,2.847281
42593,4477222.197721,589724.228662,2.847281
42600,4477222.155143,589724.241568,2.847281
42611,4477222.088234,589724.261849,2.847281
42623,4477222.512419,589724.215094,2.805648
42630,4477222.470414,589724.229761,2.805648
42634,4477222.445878,589724.238329,2.805648
42643,4477222.390672,589724.257606,2.805648
42654,4477222.323198,589724.281166,2.805648
42665,4477222.255724,589724.304727,2.805648
42676,4477222.186784,589724.328799,2.805648
42688,4477222.117843,589724.352872,2.805648
42700,4477222.042636,589724.379133,2.805648
42712,4477221.967428,589724.405394,2.805648
42725,4477222.390529,589724.339854,2.763235
42732,4477222.349184,589724.356289,2.763235
42743,4477222.284213,589724.382115,2.763235
42754,4477222.219243,589724.407942,2.763235
42760,4477222.183017,589724.422342,2.763235
42765,4477222.152829,589724.434342,2.763235
42776,4477222.086414,589724.460742,2.763235
42789,4477222.013963,589724.489542,2.763235
42800,4477221.941511,589724.518343,2.763235
42805,4477221.920511,589724.526690,2.763235
42813,4477221.873260,589724.545473,2.763235
42827,4477222.313492,589724.457039,2.718768
42834,4477222.277427,589724.473267,2.718768
42846,4477222.214055,589724.501782,2.718768
42859,4477222.150683,589724.530297,2.718768
42871,4477222.087311,589724.558812,2.718768
42881,4477222.029220,589724.584951,2.718768
42886,4477222.000883,589724.597702,2.718768
42893,4477221.966879,589724.613002,2.718768
42903,4477221.904538,589724.641054,2.718768
42914,4477221.842197,589724.669105,2.718768
42928,4477222.276941,589724.568430,2.670027
42936,4477222.230636,589724.592043,2.670027
42949,4477222.149603,589724.633364,2.670027
42961,4477222.085934,589724.665832,2.670027
42973,4477222.016477,589724.701250,2.670027
42980,4477221.975961,589724.721911,2.670027
42987,4477221.952809,589724.733717,2.670027
42995,4477221.889140,589724.766184,2.670027
43006,4477221.825472,589724.798651,2.670027
43018,4477221.756015,589724.834069,2.670027
43029,4477222.216987,589724.708804,2.613892
43036,4477222.176839,589724.732203,2.613892
43047,4477222.113750,589724.768974,2.613892
43059,4477222.044925,589724.809087,2.613892
43064,4477222.014417,589724.826868,2.613892
43072,4477221.965606,589724.855317,2.613892
43083,4477221.898489,589724.894435,2.613892
43094,4477221.831373,589724.933552,2.613892
43107,4477221.762549,589724.973665,2.613892
43117,4477221.699460,589725.010436,2.613892
43130,4477222.165037,589724.870326,2.549479
43136,4477222.131987,589724.892556,2.549479
43147,4477222.072684,589724.932444,2.549479
43158,4477222.013382,589724.972333,2.549479
43169,4477221.954079,589725.012221,2.549479
43182,4477221.889386,589725.055735,2.549479
43187,4477221.859149,589725.076073,2.549479
43192,4477221.833951,589725.093021,2.549479
43203,4477221.778516,589725.130308,2.549479
43214,4477221.723082,589725.167594,2.549479
43231,4477222.177981,589725.014257,2.478643
43240,4477222.133896,589725.048681,2.478643
43252,4477222.075116,589725.094578,2.478643
43263,4477222.021235,589725.136651,2.478643
43274,4477221.967353,589725.178724,2.478643
43281,4477221.934624,589725.204281,2.478643
43286,4477221.915921,589725.218885,2.478643
43295,4477221.864489,589725.259045,2.478643
43307,4477221.813057,589725.299205,2.478643
43320,4477221.756949,589725.343017,2.478643
43324,4477221.734128,589725.360837,2.478643
43333,4477222.230426,589725.154931,2.398090
43343,4477222.187798,589725.194129,2.398090
43355,4477222.136645,589725.241166,2.398090
43367,4477222.084037,589725.289541,2.398090
43377,4477222.031428,589725.337916,2.398090
43390,4477221.969254,589725.395087,2.398090
43403,4477221.911863,589725.447860,2.398090
43410,4477221.874434,589725.482277,2.398090
43414,4477221.855720,589725.499485,2.398090
43425,4477221.804256,589725.546809,2.398090
43436,4477222.292353,589725.327368,2.301919
43443,4477222.262645,589725.360489,2.301919
43450,4477222.226430,589725.400864,2.301919
43455,4477222.212850,589725.416005,2.301919
43465,4477222.163055,589725.471522,2.301919
43476,4477222.113260,589725.527039,2.301919
43488,4477222.058938,589725.587602,2.301919
43493,4477222.040076,589725.608631,2.301919
43500,4477222.002353,589725.650689,2.301919
43514,4477221.945767,589725.713776,2.301919
43523,4477221.893898,589725.771605,2.301919
43537,4477222.373585,589725.542780,2.186692
43546,4477222.335398,589725.596736,2.186692
43557,4477222.288726,589725.662683,2.186692
43568,4477222.242054,589725.728629,2.186692
43580,4477222.195381,589725.794575,2.186692
43586,4477222.163967,589725.838962,2.186692
43592,4477222.137041,589725.877008,2.186692
43603,4477222.087676,589725.946759,2.186692
43614,4477222.038312,589726.016509,2.186692
43625,4477221.988947,589726.086260,2.186692
43631,4477221.961532,589726.124997,2.186692
43640,4477222.481411,589725.828295,2.047546
43647,4477222.456003,589725.877488,2.047546
43660,4477222.408817,589725.968848,2.047546
43675,4477222.360724,589726.061965,2.047546
43684,4477222.322936,589726.135128,2.047546
43700,4477222.274843,589726.228244,2.047546
43710,4477222.237055,589726.301406,2.047546
43716,4477222.216444,589726.341313,2.047546
43723,4477222.195833,589726.381220,2.047546
43733,4477222.158045,589726.454382,2.047546
43741,4477222.678453,589726.087562,1.890897
43748,4477222.661964,589726.137302,1.890897
43757,4477222.639964,589726.203666,1.890897
43764,4477222.625298,589726.247909,1.890897
43774,4477222.598409,589726.329021,1.890897
43785,4477222.571520,589726.410133,1.890897
43796,4477222.544632,589726.491245,1.890897
43802,4477222.530232,589726.534683,1.890897
43807,4477222.518232,589726.570882,1.890897
43818,4477222.491832,589726.650518,1.890897
43831,4477222.460633,589726.744634,1.890897
43842,4477222.959932,589726.333683,1.708330
43850,4477222.951411,589726.395244,1.708330
43863,4477222.937566,589726.495280,1.708330
43874,4477222.925850,589726.579926,1.708330
