timestamp,pos_x,pos_y,accuracy
40375,4477225.230453,589723.288707,49.900000
40476,4477225.228912,589723.280582,49.900000
40577,4477225.225945,589723.273832,49.900000
40678,4477225.226312,589723.267381,50.000000
40783,4477225.223663,589723.259439,50.100000
40883,4477225.223177,589723.255882,50.200000
40986,4477225.216008,589723.250540,49.900000
41093,4477225.207614,589723.244957,50.200000
41194,4477225.203055,589723.244333,50.100000
41295,4477225.198426,589723.237857,50.000000
41396,4477225.194280,589723.234684,49.900000
41497,4477225.191294,589723.235652,49.800000
41604,4477225.186360,589723.231555,49.700000
41707,4477225.187246,589723.231375,49.700000
41807,4477225.182531,589723.226936,49.500000
41908,4477225.179510,589723.225021,49.300000
42012,4477224.533259,589723.761123,14.100000
42114,4477224.537020,589723.759975,14.100000
42217,4477224.538112,589723.758436,14.100000
42318,4477224.536733,589723.754550,14.100000
42419,4477224.536980,589723.756668,14.100000
42521,4477224.538076,589723.755467,14.100000
42622,4477224.537409,589723.764636,14.100000
42724,4477224.530937,589723.761914,14.100000
42826,4477224.531377,589723.761570,14.100000
42927,4477224.527213,589723.766115,14.100000
43028,4477224.525433,589723.765797,14.100000
43129,4477224.522904,589723.767863,14.100000
43230,4477224.523474,589723.769129,14.100000
43332,4477224.526786,589723.767562,14.100000
43435,4477224.523694,589723.768957,14.100000
43536,4477224.525796,589723.768338,14.100000
43639,4477224.525493,589723.770801,14.100000
43740,4477224.528352,589723.768562,14.100000
43841,4477224.528021,589723.768735,14.100000
43952,4477224.527936,589723.770857,14.100000
44078,4477224.521576,589723.768219,14.100000
44174,4477224.518019,589723.767837,14.100000
44278,4477224.519323,589723.765446,14.100000
44379,4477224.520348,589723.767640,14.100000
44480,4477224.519550,589723.765868,14.100000
44581,4477224.519098,589723.765195,14.100000
44683,4477224.518994,589723.765790,14.100000
44783,4477224.517874,589723.764955,14.100000
44885,4477224.519753,589723.764339,14.100000
44992,4477224.515887,589723.765912,14.100000
45097,4477224.513676,589723.766702,14.100000
45198,4477224.511249,589723.768003,14.100000
45300,4477224.510939,589723.769958,14.100000
45402,4477224.512350,589723.767226,14.100000
45504,4477224.513362,589723.768317,14.100000
45606,4477224.511148,589723.768852,14.100000
45708,4477224.513130,589723.767472,14.100000
45810,4477224.513470,589723.768061,14.100000
45912,4477224.512135,589723.767823,14.100000
46014,4477224.511255,589723.768512,14.100000
46118,4477224.514136,589723.768053,14.100000
46218,4477224.513135,589723.767896,14.100000
46319,4477224.514577,589723.767794,14.100000
46420,4477224.513140,589723.768320,14.100000
46524,4477224.515580,589723.768121,14.100000
46624,4477224.515127,589723.767363,14.100000
46730,4477224.513143,589723.768574,14.100000
46830,4477224.515881,589723.765403,14.100000
46932,4477224.516074,589723.763026,14.100000
47034,4477224.514861,589723.763719,14.100000
47135,4477224.512066,589723.762056,14.100000
47238,4477224.508674,589723.756922,14.100000
47343,4477224.510394,589723.761482,14.100000
47444,4477224.512507,589723.761796,14.100000
47545,4477224.510252,589723.768185,14.100000
47647,4477224.510113,589723.765811,14.100000
47749,4477224.509755,589723.763780,14.100000
47853,4477224.514503,589723.761602,14.100000
47955,4477224.515625,589723.762607,14.100000
48057,4477224.510369,589723.759446,14.100000
48163,4477224.513266,589723.760260,14.100000
48263,4477224.513406,589723.762718,14.100000
48365,4477224.511588,589723.759262,14.100000
48469,4477224.510089,589723.763861,14.100000
48574,4477224.506349,589723.766705,14.100000
48672,4477224.505860,589723.762978,14.100000
48773,4477224.518812,589723.741363,14.100000
48981,4477224.529627,589723.763711,14.100000
49077,4477224.529620,589723.763203,14.100000
49178,4477224.530169,589723.762687,14.100000
49281,4477224.528444,589723.757703,14.100000
49381,4477224.529423,589723.755995,14.100000
49483,4477224.531929,589723.761309,14.100000
49585,4477224.529790,589723.758790,14.100000
49688,4477224.528367,589723.760503,14.100000
49790,4477224.527808,589723.760171,14.100000
49896,4477224.526167,589723.762226,14.100000
49996,4477224.531194,589723.764795,14.100000
50100,4477224.531991,589723.757237,14.100000
50201,4477224.526688,589723.759336,14.100000
50304,4477224.531883,589723.757492,14.100000
50440,4477224.533394,589723.763157,14.100000
50560,4477224.535319,589723.757027,14.100000
50676,4477224.527739,589723.763734,14.100000
50774,4477224.531803,589723.769284,14.100000
50979,4477224.528813,589723.769913,14.100000
51078,4477224.534804,589723.769587,14.100000
51180,4477224.533473,589723.769688,14.100000
51284,4477224.531242,589723.768781,14.100000
51388,4477224.530618,589723.763106,14.100000
51489,4477224.526301,589723.764091,14.100000
51590,4477224.526522,589723.764003,14.100000
51691,4477224.528254,589723.760335,14.100000
51792,4477224.527328,589723.766453,14.100000
51897,4477224.527297,589723.763824,14.100000
51999,4477224.524543,589723.765638,14.100000
52101,4477224.522888,589723.766506,14.100000
52202,4477224.525729,589723.762740,14.100000
52303,4477224.527478,589723.760429,14.100000
52404,4477224.525517,589723.763591,14.100000
52505,4477224.524202,589723.764964,14.100000
52612,4477224.524675,589723.767418,14.100000
52714,4477224.526766,589723.765866,14.100000
52818,4477224.527334,589723.766962,14.100000
52921,4477224.527211,589723.765946,14.100000
53025,4477224.529925,589723.760824,14.100000
53131,4477224.529275,589723.762189,14.100000
53233,4477224.537570,589723.759545,14.100000
53334,4477224.534788,589723.758984,14.100000
53435,4477224.531374,589723.761315,14.100000
53536,4477224.530142,589723.760397,14.100000
53640,4477224.529791,589723.758875,14.100000
53741,4477224.531523,589723.755206,14.100000
53841,4477224.530119,589723.758447,14.100000
53944,4477224.529895,589723.758280,14.100000
54045,4477224.530551,589723.757508,14.100000
54146,4477224.533018,589723.759514,14.100000
54248,4477224.535085,589723.756012,14.100000
54349,4477224.536462,589723.750482,14.100000
54451,4477224.537916,589723.751398,14.100000
54555,4477224.536267,589723.752690,14.100000
54655,4477224.540015,589723.750524,14.100000
54757,4477224.537922,589723.751907,14.100000
54858,4477224.537497,589723.753438,14.100000
54959,4477224.537520,589723.755389,14.100000
55064,4477224.540190,589723.755866,14.100000
55164,4477224.538220,589723.758180,14.100000
55265,4477224.542814,589723.752442,14.100000
55368,4477224.545576,589723.751391,14.100000
55470,4477224.547192,589723.756546,14.100000
55576,4477224.541832,589723.763141,14.100000
55673,4477224.540142,589723.770371,14.100000
55773,4477224.540802,589723.769854,14.100000
55876,4477224.545227,589723.768529,14.100000
55977,4477224.552155,589723.744526,14.100000
56078,4477224.554012,589723.751205,14.100000
56179,4477224.556482,589723.744305,14.100000
56280,4477224.548385,589723.754156,14.100000
56384,4477224.554201,589723.748488,14.100000
56485,4477224.564319,589723.731233,14.400000
56693,4477224.564750,589723.748701,14.100000
56791,4477224.562014,589723.751957,14.100000
56894,4477224.558678,589723.760819,14.100000
57003,4477224.559656,589723.759026,14.100000
57104,4477224.557436,589723.759052,14.100000
57213,4477224.560720,589723.764442,14.100000
57313,4477224.563461,589723.761525,14.100000
57414,4477224.569412,589723.767137,14.100000
57515,4477224.569662,589723.769509,14.100000
57618,4477224.569635,589723.776465,14.100000
57722,4477224.570555,589723.769922,14.100000
57825,4477224.566871,589723.777431,14.100000
57927,4477224.558942,589723.773539,14.100000
58029,4477224.557097,589723.786369,14.100000
58131,4477224.555976,589723.794695,14.100000
58231,4477224.563833,589723.801896,14.100000
58332,4477224.552508,589723.829599,14.100000
58433,4477224.557675,589723.853118,14.100000
58533,4477224.562114,589723.862226,14.700000
58637,4477224.543956,589723.875591,14.800000
58738,4477224.522961,589723.930129,16.500000
58839,4477224.504157,589723.954444,16.200000
58944,4477224.487862,589723.965751,14.200000
59055,4477224.461174,589723.971414,15.600000
59157,4477224.445658,589723.973636,17.600000
59259,4477224.422066,589724.015227,20.000000
59363,4477224.402286,589724.050750,20.800000
59464,4477224.369693,589724.110177,19.700000
59565,4477224.330430,589724.178166,17.200000
59666,4477224.313981,589724.222980,15.900000
59767,4477224.297130,589724.252785,15.400000
59869,4477224.270473,589724.307306,14.800000
59974,4477224.238240,589724.359774,14.400000
60079,4477224.175527,589724.388601,14.200000
60176,4477224.165134,589724.410695,15.600000
60278,4477224.148403,589724.459753,17.600000
60483,4477224.086855,589724.650663,17.400000
60582,4477224.069780,589724.726614,17.500000
