46799,4477249.187651,589729.694986,3.141593
46808,4477249.187651,589729.694986,3.141593
46813,4477249.187651,589729.694986,3.141593
46820,4477249.187651,589729.694986,3.141593
46831,4477249.187651,589729.694986,3.141593
46842,4477249.187651,589729.694986,3.141593
46852,4477249.187651,589729.694986,3.141593
46859,4477249.187651,589729.694986,3.141593
46865,4477249.187651,589729.694986,3.141593
46878,4477249.187651,589729.694986,3.141593
46888,4477249.187651,589729.694986,3.141593
46901,4477249.189893,589729.696884,3.141593
46908,4477249.187651,589729.694986,3.141593
46919,4477249.187651,589729.694986,3.141593
46930,4477249.187651,589729.694986,3.141593
46941,4477249.187651,589729.694986,3.141593
46948,4477249.187651,589729.694986,3.141593
46955,4477249.187651,589729.694986,3.141593
46967,4477249.187651,589729.694986,3.141593
46981,4477249.187651,589729.694986,3.141593
46990,4477249.187651,589729.694986,3.141593
47002,4477249.189820,589729.698483,3.141593
47008,4477249.189820,589729.698483,3.141593
47019,4477249.189820,589729.698483,3.141593
47031,4477249.189820,589729.698483,3.141593
47041,4477249.189820,589729.698483,3.141593
47052,4477249.189820,589729.698483,3.141593
47063,4477249.189820,589729.698483,3.141593
47071,4477249.189820,589729.698483,3.141593
47078,4477249.189820,589729.698483,3.141593
47087,4477249.189820,589729.698483,3.141593
47103,4477249.190742,589729.697103,3.141593
47110,4477249.190742,589729.697103,3.141593
47117,4477249.190742,589729.697103,3.141593
47121,4477249.190742,589729.697103,3.141593
47132,4477249.190742,589729.697103,3.141593
47142,4477249.190742,589729.697103,3.141593
47156,4477249.190742,589729.697103,3.141593
47161,4477249.190742,589729.697103,3.141593
47169,4477249.190742,589729.697103,3.141593
47179,4477249.190742,589729.697103,3.141593
47190,4477249.190742,589729.697103,3.141593
47204,4477249.191714,589729.695420,3.141593
47212,4477249.190742,589729.697103,3.141593
47225,4477249.190742,589729.697103,3.141593
47237,4477249.190742,589729.697103,3.141593
47250,4477249.190742,589729.697103,3.141593
47256,4477249.190742,589729.697103,3.141593
47260,4477249.190742,589729.697103,3.141593
47271,4477249.190742,589729.697103,3.141593
47282,4477249.190742,589729.697103,3.141593
47294,4477249.190742,589729.697103,3.141593
47298,4477249.190742,589729.697103,3.141593
47306,4477249.192548,589729.694663,3.141593
47313,4477249.192548,589729.694663,3.141593
47327,4477249.192548,589729.694663,3.141593
47341,4477249.192548,589729.694663,3.141593
47351,4477249.192548,589729.694663,3.141593
47362,4477249.192548,589729.694663,3.141593
47373,4477249.192548,589729.694663,3.141593
47380,4477249.192548,589729.694663,3.141593
47386,4477249.192548,589729.694663,3.141593
47398,4477249.192548,589729.694663,3.141593
47410,4477249.192478,589729.695523,3.141593
47417,4477249.192478,589729.695523,3.141593
47421,4477249.192478,589729.695523,3.141593
47429,4477249.192478,589729.695523,3.141593
47440,4477249.192478,589729.695523,3.141593
47451,4477249.192478,589729.695523,3.141593
47463,4477249.192478,589729.695523,3.141593
47476,4477249.192478,589729.695523,3.141593
47489,4477249.192478,589729.695523,3.141593
47500,4477249.192478,589729.695523,3.141593
47514,4477249.192669,589729.695622,3.141593
47529,4477249.192669,589729.695622,3.141593
47541,4477249.192669,589729.695622,3.141593
47549,4477249.192669,589729.695622,3.141593
47555,4477249.192669,589729.695622,3.141593
47568,4477249.192669,589729.695622,3.141593
47580,4477249.192669,589729.695622,3.141593
47591,4477249.192669,589729.695622,3.141593
47602,4477249.192669,589729.695622,3.141593
47615,4477249.193220,589729.696123,3.141593
47621,4477249.193220,589729.696123,3.141593
47632,4477249.193220,589729.696123,3.141593
47643,4477249.193220,589729.696123,3.141593
47657,4477249.193220,589729.696123,3.141593
47669,4477249.193220,589729.696123,3.141593
47680,4477249.193220,589729.696123,3.141593
47690,4477249.193220,589729.696123,3.141593
47702,4477249.193220,589729.696123,3.141593
47715,4477249.193595,589729.695650,3.141593
47724,4477249.193220,589729.696123,3.141593
47735,4477249.193220,589729.696123,3.141593
47747,4477249.193220,589729.696123,3.141593
47759,4477249.193220,589729.696123,3.141593
47766,4477249.193220,589729.696123,3.141593
47770,4477249.193220,589729.696123,3.141593
47781,4477249.193220,589729.696123,3.141593
47792,4477249.193220,589729.696123,3.141593
47803,4477249.193220,589729.696123,3.141593
47806,4477249.193220,589729.696123,3.141593
47818,4477249.192251,589729.697783,3.141593
47824,4477249.192251,589729.697783,3.141593
47835,4477249.192251,589729.697783,3.141593
47850,4477249.192251,589729.697783,3.141593
47856,4477249.192251,589729.697783,3.141593
47861,4477249.192251,589729.697783,3.141593
47872,4477249.192251,589729.697783,3.141593
47889,4477249.192251,589729.697783,3.141593
47910,4477249.192251,589729.697783,3.141593
47942,4477249.191972,589729.699809,3.141593
47990,4477249.192251,589729.697783,3.141593
48017,4477249.192251,589729.697783,3.141593
48026,4477249.192251,589729.697783,3.141593
48040,4477249.192320,589729.698690,3.141593
48053,4477249.192251,589729.697783,3.141593
48064,4477249.192251,589729.697783,3.141593
48077,4477249.192251,589729.697783,3.141593
48089,4477249.192251,589729.697783,3.141593
48093,4477249.192251,589729.697783,3.141593
48101,4477249.192251,589729.697783,3.141593
48111,4477249.192251,589729.697783,3.141593
48122,4477249.192251,589729.697783,3.141593
48133,4477249.192251,589729.697783,3.141593
48145,4477249.191270,589729.699747,3.141593
48152,4477249.191270,589729.699747,3.141593
48163,4477249.191270,589729.699747,3.141593
48174,4477249.191270,589729.699747,3.141593
48180,4477249.191270,589729.699747,3.141593
48189,4477249.191270,589729.699747,3.141593
48199,4477249.191270,589729.699747,3.141593
48211,4477249.191270,589729.699747,3.141593
48222,4477249.191270,589729.699747,3.141593
48233,4477249.191270,589729.699747,3.141593
48246,4477249.190382,589729.702975,3.141593
48253,4477249.190382,589729.702975,3.141593
48261,4477249.190382,589729.702975,3.141593
48268,4477249.190382,589729.702975,3.141593
48279,4477249.190382,589729.702975,3.141593
48292,4477249.190382,589729.702975,3.141593
48304,4477249.190382,589729.702975,3.141593
48316,4477249.190382,589729.702975,3.141593
48329,4477249.190382,589729.702975,3.141593
48340,4477249.190382,589729.702975,3.141593
48353,4477249.188894,589729.706127,3.141593
48360,4477249.188894,589729.706127,3.141593
48373,4477249.188894,589729.706127,3.141593
48382,4477249.188894,589729.706127,3.141593
48388,4477249.188894,589729.706127,3.141593
48393,4477249.188894,589729.706127,3.141593
48404,4477249.188894,589729.706127,3.141593
48418,4477249.188894,589729.706127,3.141593
48431,4477249.188894,589729.706127,3.141593
48440,4477249.188894,589729.706127,3.141593
48455,4477249.188295,589729.708176,3.141593
48462,4477249.188295,589729.708176,3.141593
48470,4477249.188295,589729.708176,3.141593
48476,4477249.188295,589729.708176,3.141593
48489,4477249.188295,589729.708176,3.141593
48501,4477249.188295,589729.708176,3.141593
48513,4477249.188295,589729.708176,3.141593
48529,4477249.188295,589729.708176,3.141593
48544,4477249.188295,589729.708176,3.141593
48555,4477249.187660,589729.710273,3.141593
48564,4477249.188295,589729.708176,3.141593
48574,4477249.188295,589729.708176,3.141593
48585,4477249.188295,589729.708176,3.141593
48596,4477249.188295,589729.708176,3.141593
48603,4477249.188295,589729.708176,3.141593
48609,4477249.188295,589729.708176,3.141593
48622,4477249.188295,589729.708176,3.141593
48631,4477249.188295,589729.708176,3.141593
48643,4477249.188295,589729.708176,3.141593
48649,4477249.188295,589729.708176,3.141593
48658,4477249.187987,589729.709320,3.141593
48665,4477249.187987,589729.709320,3.141593
48677,4477249.187987,589729.709320,3.141593
48691,4477249.187987,589729.709320,3.141593
48702,4477249.187987,589729.709320,3.141593
48713,4477249.187987,589729.709320,3.141593
48724,4477249.187987,589729.709320,3.141593
48731,4477249.187987,589729.709320,3.141593
48738,4477249.187987,589729.709320,3.141593
