timestamp,pos_x,pos_y,heading
9156,0.000000,0.000000,3.141593
9166,-0.000000,-0.000000,3.141593
9179,0.000000,-0.000000,3.141593
9183,0.000000,-0.000000,3.141593
9186,-0.000000,-0.000000,3.141593
9190,0.000000,-0.000000,3.141593
9193,0.000000,-0.000000,3.141593
9196,0.000000,-0.000000,3.141593
9207,0.000000,-0.000000,3.141593
9211,-0.021320,0.000453,3.099080
9214,-0.043676,0.001373,3.101823
9219,-0.043676,0.001373,3.101823
9222,-0.043676,0.001373,3.101823
9225,-0.043676,0.001373,3.101823
9230,-0.043676,0.001373,3.101823
9233,-0.043676,0.001373,3.101823
9236,-0.043676,0.001373,3.101823
9243,-0.043676,0.001373,3.101823
9246,-0.067420,-0.002101,3.471913
9249,-0.099762,-0.012704,3.444891
9254,-0.099762,-0.012704,3.444891
9259,-0.099762,-0.012702,3.444891
9263,-0.099762,-0.012702,3.444891
9268,-0.099762,-0.012702,3.444891
9271,-0.099762,-0.012702,3.444891
9275,-0.099762,-0.012702,3.444891
9280,-0.122785,-0.019908,3.444891
9285,-0.122785,-0.019908,3.444891
9291,-0.122983,-0.019970,3.444891
9295,-0.146320,-0.027273,3.444891
9298,-0.170062,-0.034703,3.444891
9303,-0.170062,-0.034703,3.444891
9306,-0.170062,-0.034703,3.444891
9310,-0.170062,-0.034703,3.444891
9315,-0.170062,-0.034703,3.444891
9318,-0.170062,-0.034703,3.444891
9321,-0.170062,-0.034703,3.444891
9327,-0.170062,-0.034703,3.444891
9331,-0.170062,-0.034703,3.444891
9334,-0.170062,-0.034703,3.444891
9339,-0.170062,-0.034703,3.444891
9342,-0.170062,-0.034703,3.444891
9346,-0.170062,-0.034703,3.444891
9350,-0.170062,-0.034703,3.444891
9353,-0.170062,-0.034703,3.444891
9357,-0.170062,-0.034703,3.444891
9367,-0.170062,-0.034702,3.444891
9373,-0.262251,-0.063553,3.444891
9376,-0.284422,-0.070491,3.444891
9379,-0.284422,-0.070491,3.444891
9385,-0.308053,-0.077887,3.444891
9389,-0.308053,-0.077887,3.444891
9392,-0.308053,-0.077887,3.444891
9397,-0.308053,-0.077887,3.444891
9400,-0.308053,-0.077887,3.444891
9403,-0.337624,-0.087141,3.444891
9408,-0.383414,-0.101472,3.444891
9413,-0.447386,-0.121492,3.444891
9416,-0.471030,-0.128891,3.444891
9421,-0.471030,-0.128891,3.444891
9425,-0.471030,-0.128891,3.444891
9428,-0.471030,-0.128891,3.444891
9433,-0.471030,-0.128891,3.444891
9436,-0.491459,-0.135285,3.444891
9440,-0.493295,-0.135859,3.444891
9444,-0.493295,-0.135859,3.444891
9447,-0.493295,-0.135859,3.444891
9451,-0.493295,-0.135859,3.444891
9457,-0.498202,-0.137395,3.444891
9460,-0.530245,-0.147423,3.444891
9470,-0.530245,-0.147422,3.444892
9474,-0.530245,-0.147422,3.444892
9478,-0.530245,-0.147422,3.444892
9483,-0.530245,-0.147422,3.444892
9488,-0.530245,-0.147422,3.444892
9491,-0.530245,-0.147422,3.444892
9496,-0.530245,-0.147422,3.444892
9501,-0.530245,-0.147422,3.444892
9504,-0.530245,-0.147422,3.444892
9508,-0.530245,-0.147422,3.444892
9513,-0.530245,-0.147422,3.444892
