timestamp,pos_x,pos_y,accuracy
1367248,4477448.529156,589666.986596,22.800000
1367352,4477448.521933,589666.976759,17.000000
1367452,4477448.514719,589666.976930,15.300000
1367553,4477448.513298,589666.978813,14.800000
1367655,4477448.517056,589666.977411,14.600000
1367762,4477448.514446,589666.972692,14.600000
1367862,4477448.509460,589666.964185,14.600000
1367965,4477448.505438,589666.962113,14.500000
1368066,4477448.506860,589666.960315,14.600000
1368171,4477448.509025,589666.964954,14.600000
1368275,4477448.504883,589666.962120,14.500000
1368377,4477448.513523,589666.960489,14.400000
1368482,4477448.519391,589666.959147,14.400000
1368584,4477448.503563,589666.963153,14.100000
1368685,4477448.488014,589666.962576,14.100000
1368788,4477448.472004,589666.960647,14.100000
1368892,4477448.466046,589666.963687,14.100000
1368993,4477448.462860,589666.957279,14.100000
1369101,4477448.455726,589666.954820,14.100000
1369198,4477448.458924,589666.953000,14.100000
1369301,4477448.460012,589666.951206,14.100000
1369405,4477448.461573,589666.951781,14.100000
1369506,4477448.464250,589666.952767,14.100000
1369612,4477448.467748,589666.957475,14.200000
1369715,4477448.468535,589666.958314,14.200000
1369816,4477448.468671,589666.960433,14.300000
1369922,4477448.467327,589666.959431,14.300000
1370023,4477448.466969,589666.957315,14.300000
1370128,4477448.473871,589666.958928,14.300000
1370229,4477448.497519,589666.977560,14.100000
1370330,4477448.514764,589666.989992,14.100000
1370435,4477448.527890,589666.992125,14.100000
1370539,4477448.535704,589666.995679,14.100000
1370642,4477448.547311,589667.000798,14.100000
1370746,4477448.550839,589667.008051,14.100000
1370847,4477448.561290,589667.009283,14.100000
1370949,4477448.566897,589667.013966,14.100000
1371049,4477448.570055,589667.018169,14.100000
1371159,4477448.577636,589667.020792,14.100000
1371263,4477448.587680,589667.025168,14.100000
1371365,4477448.588163,589667.028385,14.100000
1371467,4477448.590493,589667.028272,14.100000
1371572,4477448.593718,589667.028742,14.100000
1371673,4477448.592374,589667.027741,14.100000
1371778,4477448.595504,589667.029569,14.100000
1371880,4477448.596712,589667.028452,14.100000
1371982,4477448.598070,589667.030641,14.100000
1372083,4477448.601860,589667.031953,14.100000
1372186,4477448.611469,589667.037012,14.100000
1372291,4477448.617607,589667.039738,14.100000
1372392,4477448.622494,589667.039934,14.100000
1372498,4477448.621030,589667.038170,14.100000
1372595,4477448.620797,589667.037240,14.100000
1372808,4477448.641072,589667.052349,14.100000
1372904,4477448.642304,589667.053268,14.100000
1373008,4477448.640009,589667.056264,14.100000
1373109,4477448.640691,589667.057613,14.100000
1373212,4477448.632007,589666.944312,14.100000
1373314,4477448.628305,589666.941048,14.100000
1373415,4477448.626280,589666.938867,14.100000
1373518,4477448.626928,589666.937333,14.100000
1373620,4477448.621567,589666.934683,14.100000
1373721,4477448.612102,589666.932251,14.100000
1373834,4477448.616717,589666.928294,14.100000
1373940,4477448.630336,589666.934578,14.100000
1374042,4477448.627794,589666.935456,14.100000
1374145,4477448.632592,589666.937519,14.100000
1374252,4477448.629951,589666.939502,14.100000
1374354,4477448.617036,589666.936433,14.100000
1374457,4477448.618039,589666.936676,14.100000
1374560,4477448.614507,589666.938415,14.100000
1374661,4477448.615456,589666.934247,14.100000
1374762,4477448.612892,589666.933345,14.100000
1374864,4477448.613915,589666.935368,14.100000
1374965,4477448.613804,589666.935369,14.100000
1375069,4477448.615173,589666.938407,14.100000
1375170,4477448.616511,589666.938899,14.100000
1375271,4477448.617964,589666.939730,14.100000
1375374,4477448.617576,589666.935155,14.100000
1375475,4477448.617475,589666.936004,14.100000
1375576,4477448.612820,589666.936654,14.100000
1375684,4477448.610853,589666.939222,14.100000
1375784,4477448.607755,589666.940107,14.100000
1375888,4477448.612049,589666.937087,14.100000
1375988,4477448.614918,589666.935695,14.100000
1376092,4477448.616704,589666.936522,14.100000
1376197,4477448.616694,589666.935674,14.100000
1376307,4477448.635817,589666.947235,14.100000
1376404,4477448.638175,589666.949497,14.100000
