timestamp,pos_x,pos_y,heading
115431,4477294.393382,589748.097404,3.141593
115437,4477294.393382,589748.097404,3.141593
115448,4477294.393382,589748.097404,3.141593
115459,4477293.797769,589748.097404,3.141593
115470,4477293.226464,589748.097404,3.141593
115481,4477292.690102,589748.097404,3.141593
115492,4477292.116320,589748.097404,3.141593
115499,4477291.821104,589748.097404,3.141593
115506,4477291.520446,589748.097404,3.141593
115518,4477290.908637,589748.097404,3.141593
115532,4477294.399225,589748.077739,3.146896
115538,4477293.816502,589748.074648,3.146896
115545,4477293.320412,589748.072017,3.146896
115549,4477292.907004,589748.069825,3.146896
115560,4477291.997507,589748.065001,3.146896
115571,4477291.088012,589748.060178,3.146896
115583,4477290.095837,589748.054916,3.146896
115587,4477289.759469,589748.053132,3.146896
115596,4477289.002640,589748.049118,3.146896
115607,4477288.077629,589748.044212,3.146896
115619,4477287.152620,589748.039306,3.146896
115635,4477290.069786,589748.045484,3.147518
115642,4477289.481516,589748.041998,3.147518
115654,4477288.473055,589748.036023,3.147518
115667,4477287.464595,589748.030047,3.147518
115673,4477286.953586,589748.027020,3.147518
115677,4477286.527746,589748.024496,3.147518
115688,4477285.590899,589748.018945,3.147518
115698,4477284.654053,589748.013394,3.147518
115710,4477283.717209,589748.007843,3.147518
115714,4477283.466791,589748.006360,3.147518
115721,4477282.799010,589748.002403,3.147518
115738,4477285.723091,589748.004228,3.148532
115745,4477285.138766,589748.000174,3.148532
115754,4477284.395119,589747.995013,3.148532
115760,4477283.899355,589747.991573,3.148532
115771,4477282.990456,589747.985266,3.148532
115784,4477281.998931,589747.978385,3.148532
115798,4477280.740459,589747.969653,3.148532
115808,4477279.817582,589747.963249,3.148532
115820,4477278.894706,589747.956844,3.148532
115831,4477277.971832,589747.950440,3.148532
115839,4477281.519743,589747.960132,3.149664
115847,4477280.877937,589747.954952,3.149664
115859,4477279.915228,589747.947182,3.149664
115870,4477279.032746,589747.940060,3.149664
115881,4477278.150266,589747.932937,3.149664
115888,4477277.579791,589747.928333,3.149664
