timestamp,pos_x,pos_y,heading
552672,4477442.646225,589650.043612,3.141593
552676,4477442.646225,589650.043612,3.141593
552679,4477442.452665,589650.043612,3.141593
552687,4477441.939594,589650.043612,3.141593
552698,4477441.273356,589650.043612,3.141593
552709,4477440.660112,589650.043612,3.141593
552721,4477440.023847,589650.043612,3.141593
552731,4477439.361626,589650.043612,3.141593
552742,4477438.666020,589650.043612,3.141593
552753,4477437.950995,589650.043612,3.141593
552761,4477437.436883,589650.043612,3.141593
552765,4477437.176340,589650.043612,3.141593
552776,4477442.645926,589650.045476,3.141205
552780,4477441.901499,589650.045765,3.141205
552791,4477440.731685,589650.046218,3.141205
552803,4477439.377567,589650.046743,3.141205
552814,4477438.136295,589650.047224,3.141205
552825,4477436.895025,589650.047706,3.141205
552836,4477435.653757,589650.048187,3.141205
552843,4477434.852986,589650.048497,3.141205
552847,4477434.395402,589650.048675,3.141205
552858,4477433.137050,589650.049162,3.141205
552875,4477437.083436,589650.046849,3.141277
552880,4477436.396966,589650.047066,3.141277
552884,4477435.933670,589650.047212,3.141277
552891,4477435.122903,589650.047468,3.141277
552902,4477433.848841,589650.047870,3.141277
552913,4477432.574782,589650.048271,3.141277
552924,4477431.300724,589650.048673,3.141277
552928,4477430.814832,589650.048826,3.141277
552937,4477429.964520,589650.049094,3.141277
552946,4477428.628318,589650.049516,3.141277
552957,4477427.292118,589650.049937,3.141277
552968,4477425.955920,589650.050359,3.141277
552978,4477431.079084,589650.048928,3.141296
552983,4477430.596578,589650.049071,3.141296
552993,4477429.269687,589650.049465,3.141296
553004,4477427.942797,589650.049860,3.141296
553013,4477426.821568,589650.050193,3.141296
553017,4477426.323244,589650.050341,3.141296
553028,4477424.952855,589650.050748,3.141296
553039,4477423.582469,589650.051155,3.141296
553050,4477422.212084,589650.051562,3.141296
553054,4477421.715458,589650.051709,3.141296
553061,4477420.846364,589650.051967,3.141296
553072,4477419.480645,589650.052373,3.141296
553081,4477425.189042,589650.053247,3.141103
553085,4477424.692411,589650.053491,3.141103
553098,4477423.297155,589650.054174,3.141103
553107,4477421.901902,589650.054857,3.141103
553117,4477420.506650,589650.055540,3.141103
553129,4477419.111401,589650.056223,3.141103
553136,4477418.187923,589650.056676,3.141103
553140,4477417.660221,589650.056934,3.141103
553151,4477416.209042,589650.057644,3.141103
553162,4477414.757866,589650.058355,3.141103
553173,4477413.306693,589650.059066,3.141103
553181,4477419.574111,589650.057340,3.140733
553187,4477418.767297,589650.058034,3.140733
