timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
9655,1.965300,-0.000000,-0.000000,-0.000000,1.965300,-0.000093,-0.000000,-0.000093,3.895900
9658,1.965700,-0.000000,-0.000000,-0.000000,1.965700,-0.000093,-0.000000,-0.000093,3.897100
9661,1.966000,-0.000000,-0.000000,-0.000000,1.966000,-0.000093,-0.000000,-0.000093,3.898000
9664,1.966300,-0.000000,-0.000000,-0.000000,1.966300,-0.000093,-0.000000,-0.000093,3.898900
9668,1.966700,-0.000000,-0.000000,-0.000000,1.966700,-0.000093,-0.000000,-0.000093,3.900100
9672,1.967000,-0.000000,-0.000000,-0.000000,1.967000,-0.000093,-0.000000,-0.000093,3.901000
9675,1.967300,-0.000000,-0.000000,-0.000000,1.967300,-0.000093,-0.000000,-0.000093,3.901900
9679,1.968092,0.000003,-0.000316,0.000003,1.967871,0.025562,-0.000316,0.025562,3.903100
9682,1.968392,0.000003,-0.000316,0.000003,1.968171,0.025562,-0.000316,0.025562,3.904000
9686,1.969508,0.000022,-0.001060,0.000022,1.968233,0.060276,-0.001060,0.060276,3.905200
9690,1.970242,0.000081,-0.002705,0.000081,1.967738,0.084021,-0.002705,0.084021,3.906400
9693,1.970542,0.000081,-0.002705,0.000081,1.968038,0.084021,-0.002705,0.084021,3.907300
9698,1.971042,0.000081,-0.002705,0.000081,1.968538,0.084021,-0.002705,0.084021,3.908800
9702,1.971542,0.000081,-0.002705,0.000081,1.969038,0.084021,-0.002705,0.084021,3.910300
9706,1.971842,0.000081,-0.002705,0.000081,1.969338,0.084021,-0.002705,0.084021,3.911200
9709,1.972242,0.000081,-0.002705,0.000081,1.969738,0.084021,-0.002705,0.084021,3.912400
9714,1.972642,0.000081,-0.002705,0.000081,1.970138,0.084021,-0.002705,0.084021,3.913600
9717,1.973042,0.000081,-0.002705,0.000081,1.970538,0.084021,-0.002705,0.084021,3.914800
9721,1.973342,0.000081,-0.002705,0.000081,1.970838,0.084021,-0.002705,0.084021,3.915700
9729,1.973842,0.000081,-0.002705,0.000081,1.971338,0.084021,-0.002705,0.084021,3.917200
9733,1.974542,0.000081,-0.002705,0.000081,1.972038,0.084021,-0.002705,0.084021,3.919300
9738,1.975042,0.000081,-0.002705,0.000081,1.972538,0.084021,-0.002705,0.084021,3.920800
9743,1.975542,0.000081,-0.002705,0.000081,1.973038,0.084021,-0.002705,0.084021,3.922300
9746,1.975842,0.000081,-0.002705,0.000081,1.973338,0.084021,-0.002705,0.084021,3.923200
9750,1.976342,0.000081,-0.002705,0.000081,1.973838,0.084021,-0.002705,0.084021,3.924700
9754,1.976642,0.000081,-0.002705,0.000081,1.974138,0.084021,-0.002705,0.084021,3.925600
9759,1.977042,0.000081,-0.002705,0.000081,1.974538,0.084021,-0.002705,0.084021,3.926800
9763,1.977542,0.000081,-0.002705,0.000081,1.975038,0.084021,-0.002705,0.084021,3.928300
9766,1.977942,0.000081,-0.002705,0.000081,1.975438,0.084021,-0.002705,0.084021,3.929500
9770,1.978242,0.000081,-0.002705,0.000081,1.975738,0.084021,-0.002705,0.084021,3.930400
9774,1.978742,0.000081,-0.002705,0.000081,1.976238,0.084021,-0.002705,0.084021,3.931900
