timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
10797,2.079500,-0.000000,-0.000000,-0.000000,2.079500,-0.000093,-0.000000,-0.000093,4.238500
10800,2.079900,-0.000000,-0.000000,-0.000000,2.079900,-0.000093,-0.000000,-0.000093,4.239700
10803,2.080603,0.000005,-0.001181,0.000005,2.080459,0.032890,-0.001181,0.032890,4.240600
10806,2.080903,0.000005,-0.001181,0.000005,2.080759,0.032890,-0.001181,0.032890,4.241500
10811,2.081303,0.000005,-0.001199,0.000005,2.081154,0.033139,-0.001199,0.033139,4.242700
10814,2.081603,0.000005,-0.001199,0.000005,2.081454,0.033139,-0.001199,0.033139,4.243600
10817,2.081903,0.000005,-0.001199,0.000005,2.081754,0.033139,-0.001199,0.033139,4.244500
10821,2.082403,0.000005,-0.001199,0.000005,2.082254,0.033139,-0.001199,0.033139,4.246000
10825,2.083049,0.000035,-0.002422,0.000035,2.082143,0.063844,-0.002422,0.063844,4.246900
10828,2.083353,0.000038,-0.002447,0.000038,2.082314,0.067157,-0.002447,0.067157,4.247800
10832,2.084120,0.000346,-0.014315,0.000346,2.081934,0.093310,-0.014315,0.093310,4.249300
10835,2.084420,0.000346,-0.014315,0.000346,2.082234,0.093310,-0.014315,0.093310,4.250200
10840,2.085157,0.001695,-0.051054,0.001695,2.081570,0.124009,-0.051054,0.124009,4.251400
10844,2.085657,0.001695,-0.051054,0.001695,2.082070,0.124009,-0.051054,0.124009,4.252900
10848,2.085957,0.001695,-0.051054,0.001695,2.082370,0.124009,-0.051054,0.124009,4.253800
10852,2.085913,0.003256,-0.078495,0.003256,2.081198,0.150085,-0.078495,0.150085,4.255000
10857,2.085690,0.004934,-0.100169,0.004934,2.079719,0.174735,-0.100169,0.174735,4.256500
10860,2.084878,0.006812,-0.122285,0.006812,2.078121,0.194797,-0.122285,0.194797,4.257400
10863,2.083193,0.009977,-0.156722,0.009977,2.076010,0.220524,-0.156722,0.220524,4.258600
10868,2.081673,0.012303,-0.178652,0.012303,2.074445,0.236672,-0.178652,0.236672,4.259800
10875,2.082473,0.012303,-0.178652,0.012303,2.075245,0.236672,-0.178652,0.236672,4.262200
10882,2.083073,0.012303,-0.178652,0.012303,2.075845,0.236672,-0.178652,0.236672,4.264000
10885,2.083373,0.012303,-0.178652,0.012303,2.076145,0.236672,-0.178652,0.236672,4.264900
10888,2.083622,0.012459,-0.180024,0.012459,2.076400,0.237671,-0.180024,0.237671,4.266100
10893,2.081554,0.015348,-0.204638,0.015348,2.074391,0.256157,-0.204638,0.256157,4.267300
10896,2.078147,0.019795,-0.238957,0.019795,2.071313,0.281932,-0.238957,0.281932,4.268500
10902,2.074784,0.023834,-0.266855,0.023834,2.068465,0.302884,-0.266855,0.302884,4.269700
10907,2.075384,0.023834,-0.266855,0.023834,2.069065,0.302884,-0.266855,0.302884,4.271500
10910,2.075684,0.023834,-0.266855,0.023834,2.069365,0.302884,-0.266855,0.302884,4.272400
10913,2.076084,0.023834,-0.266855,0.023834,2.069765,0.302884,-0.266855,0.302884,4.273600
10918,2.076484,0.023834,-0.266855,0.023834,2.070165,0.302884,-0.266855,0.302884,4.274800
10923,2.076984,0.023834,-0.266855,0.023834,2.070665,0.302884,-0.266855,0.302884,4.276300
10927,2.073184,0.029423,-0.296235,0.029423,2.065442,0.336316,-0.296235,0.336316,4.277500
10931,2.069894,0.034229,-0.319143,0.034229,2.060929,0.362384,-0.319143,0.362384,4.279000
