timestamp,pos_x,pos_y,accuracy
422245,4477412.328712,589650.792352,14.100000
422346,4477412.196585,589650.772474,14.100000
422450,4477412.075270,589650.737623,14.100000
422551,4477411.952328,589650.696769,14.100000
422656,4477411.828003,589650.679427,14.100000
422757,4477411.706457,589650.653146,14.100000
422858,4477411.578690,589650.626514,14.100000
422960,4477411.452262,589650.600461,14.100000
423065,4477411.321537,589650.567843,14.100000
423167,4477411.184444,589650.550484,14.100000
423268,4477411.059236,589650.515001,14.100000
423370,4477410.932000,589650.495658,14.100000
423473,4477410.794497,589650.471858,14.100000
423576,4477410.672939,589650.444559,14.100000
423678,4477410.543032,589650.424654,14.100000
423806,4477410.303523,589650.374593,14.100000
423910,4477410.177947,589650.354806,14.100000
424012,4477410.054167,589650.327364,14.100000
424116,4477409.920760,589650.302581,14.100000
424217,4477409.796905,589650.287439,14.100000
424318,4477409.671092,589650.266383,14.100000
424420,4477409.544712,589650.244315,14.100000
424522,4477409.411718,589650.216899,14.100000
424623,4477409.288938,589650.198859,14.100000
424725,4477409.172537,589650.175740,14.100000
424828,4477409.039446,589650.149511,14.100000
424929,4477408.923527,589650.111033,14.100000
425029,4477408.803671,589650.123919,14.100000
425132,4477408.676254,589650.070819,14.100000
425234,4477408.551665,589650.059333,14.100000
425336,4477408.426961,589650.038179,14.100000
425437,4477408.307145,589650.026550,14.100000
425541,4477408.177969,589649.993490,14.100000
425641,4477408.055978,589649.985704,14.100000
425744,4477407.926112,589649.978438,14.100000
425847,4477407.792910,589649.933720,14.100000
425949,4477407.667101,589649.922248,14.100000
426050,4477407.551903,589649.906917,14.100000
426152,4477407.424543,589649.840076,14.100000
426252,4477407.280997,589649.802947,14.100000
426356,4477407.140806,589649.777143,14.100000
426457,4477406.987379,589649.758622,14.100000
426558,4477406.852485,589649.757947,14.100000
426660,4477406.731534,589649.734966,14.100000
426763,4477406.590890,589649.708489,14.100000
426863,4477406.446592,589649.673404,14.100000
426966,4477406.318096,589649.660099,14.100000
427069,4477406.173089,589649.630790,14.100000
427171,4477406.033622,589649.600567,14.100000
427273,4477405.910620,589649.573200,14.100000
427374,4477405.791037,589649.562502,14.100000
427481,4477405.524331,589649.512681,14.100000
427578,4477405.388368,589649.478345,14.100000
427785,4477405.142872,589649.438279,14.100000
427882,4477405.006161,589649.406411,14.200000
427984,4477404.882403,589649.380835,14.600000
428086,4477404.741315,589649.354278,15.600000
428189,4477404.597355,589649.319698,14.600000
428292,4477404.475827,589649.304189,16.300000
428395,4477404.354375,589649.285710,17.300000
428497,4477404.200796,589649.245138,17.400000
428599,4477404.064270,589649.228790,16.200000
428701,4477403.922217,589649.186553,15.500000
428803,4477403.802096,589649.149397,14.800000
428910,4477403.668047,589649.145234,15.100000
429012,4477403.545092,589649.121768,14.900000
429115,4477403.423344,589649.106431,14.300000
429215,4477403.283485,589649.089784,14.300000
429317,4477403.157587,589649.061688,14.100000
429416,4477403.036854,589649.047611,14.100000
429519,4477402.905943,589648.999473,14.200000
429633,4477402.776266,589648.970999,14.300000
429737,4477402.625233,589648.957624,14.100000
429838,4477402.490657,589648.946427,14.600000
429939,4477402.366753,589648.908638,16.100000
430041,4477402.263129,589648.895628,17.200000
430144,4477402.112116,589648.883949,14.100000
430246,4477401.972381,589648.859158,14.100000
430348,4477401.842354,589648.838491,14.100000
430449,4477401.710690,589648.810889,14.100000
430552,4477401.575647,589648.797831,14.100000
430654,4477401.448126,589648.782478,14.100000
430756,4477401.288407,589648.766917,14.100000
430858,4477401.181293,589648.759123,14.100000
430958,4477401.016330,589648.732089,14.100000
431059,4477400.891887,589648.704909,14.100000
431160,4477400.765149,589648.690056,14.100000
431262,4477400.635444,589648.687028,14.100000
431365,4477400.491585,589648.651598,14.100000
431465,4477400.393203,589648.640562,14.100000
431567,4477400.243021,589648.614877,14.100000
431670,4477400.084337,589648.592942,14.100000
431770,4477399.944635,589648.589525,14.100000
431871,4477399.818053,589648.559826,14.100000
431973,4477399.697222,589648.528362,14.100000
432074,4477399.582522,589648.508275,14.100000
432176,4477399.445549,589648.491593,14.100000
432278,4477399.303297,589648.469801,14.100000
432383,4477399.055020,589648.447835,14.100000
432479,4477398.889688,589648.426997,14.100000
432686,4477398.617745,589648.366297,14.100000
432783,4477398.465678,589648.350051,14.100000
432884,4477398.336237,589648.322676,14.100000
432985,4477398.204937,589648.297699,14.200000
433086,4477398.089709,589648.289069,14.100000
433189,4477397.931345,589648.284688,14.100000
433292,4477397.783932,589648.267707,14.100000
433393,4477397.655196,589648.243547,14.100000
433496,4477397.538093,589648.226712,14.100000
433596,4477397.401520,589648.215709,14.200000
433700,4477397.257052,589648.166461,14.900000
433800,4477397.116094,589648.178666,15.500000
433903,4477396.973274,589648.137201,15.900000
434003,4477396.828970,589648.101692,14.600000
434106,4477396.672857,589648.081338,14.100000
434209,4477396.536313,589648.044887,14.100000
434310,4477396.412454,589648.038651,14.100000
434413,4477396.269886,589648.018304,14.100000
434516,4477396.129072,589648.014646,14.100000
434620,4477396.003454,589647.972806,14.100000
434722,4477395.854778,589647.970854,14.100000
434824,4477395.714032,589647.954387,14.100000
434925,4477395.564733,589647.928183,14.100000
435027,4477395.423018,589647.914187,14.100000
435130,4477395.266414,589647.899182,14.100000
435230,4477395.142058,589647.879211,14.100000
435333,4477394.993433,589647.853762,14.100000
435436,4477394.848361,589647.846762,14.100000
435540,4477394.731329,589647.845194,14.100000
435643,4477394.581081,589647.823158,14.100000
435744,4477394.441721,589647.820415,14.100000
435844,4477394.314404,589647.812864,14.100000
435946,4477394.184322,589647.787617,14.100000
436046,4477394.048961,589647.794327,14.100000
436152,4477393.912199,589647.795285,14.100000
436254,4477393.780214,589647.778034,14.100000
436357,4477393.653099,589647.759453,14.100000
436458,4477393.520656,589647.750266,14.100000
436560,4477393.392769,589647.741449,14.100000
436663,4477393.250749,589647.720587,14.100000
436766,4477393.107886,589647.712712,14.100000
436868,4477392.976504,589647.699356,14.100000
436969,4477392.842584,589647.696633,14.100000
437072,4477392.694520,589647.690177,14.100000
437172,4477392.566412,589647.681448,14.100000
437274,4477392.431593,589647.687048,14.100000
437376,4477392.291132,589647.685082,14.100000
437478,4477392.159500,589647.678769,14.100000
437581,4477392.023300,589647.671069,14.100000
437685,4477391.890563,589647.665109,14.100000
437792,4477391.644229,589647.647700,14.100000
437888,4477391.506877,589647.645781,14.100000
437990,4477391.378598,589647.659870,14.100000
438091,4477391.245983,589647.645596,14.100000
438193,4477391.107697,589647.649117,14.100000
438295,4477390.980068,589647.652596,14.100000
438396,4477390.852412,589647.653785,14.100000
438500,4477390.711565,589647.638082,14.100000
438602,4477390.587457,589647.648134,14.100000
438703,4477390.444386,589647.632204,14.100000
438807,4477390.320446,589647.647005,14.100000
438909,4477390.180376,589647.631378,14.100000
439011,4477390.036088,589647.624962,14.100000
439113,4477389.890058,589647.640027,14.100000
439216,4477389.779655,589647.645080,14.100000
439318,4477389.645162,589647.640837,14.100000
439420,4477389.507480,589647.639092,14.100000
439522,4477389.376393,589647.641170,14.100000
439623,4477389.239369,589647.648154,14.100000
439725,4477389.098514,589647.650349,14.100000
439829,4477388.962269,589647.638832,14.100000
439934,4477388.825924,589647.646826,14.100000
440037,4477388.691913,589647.645800,14.100000
440139,4477388.543350,589647.644016,14.100000
440241,4477388.400648,589647.649626,14.100000
440343,4477388.252812,589647.652922,14.100000
440444,4477388.117284,589647.654968,14.100000
440546,4477387.982493,589647.662943,14.100000
440649,4477387.850185,589647.655706,14.100000
440751,4477387.713114,589647.658703,14.100000
440854,4477387.578226,589647.658622,14.100000
440954,4477387.435585,589647.641414,14.100000
441056,4477387.304988,589647.647388,14.100000
441157,4477387.185337,589647.649498,14.100000
441273,4477387.050139,589647.651371,14.100000
441389,4477386.766721,589647.633643,14.100000
441488,4477386.626695,589647.640154,14.100000
441590,4477386.493194,589647.644635,14.100000
441692,4477386.370325,589647.646954,14.100000
441796,4477386.238548,589647.647005,14.100000
441896,4477386.105822,589647.641977,14.100000
441997,4477385.983765,589647.647170,14.100000
442097,4477385.844909,589647.649511,14.100000
442203,4477385.715206,589647.655898,14.100000
442305,4477385.594071,589647.663879,14.100000
442406,4477385.466022,589647.650823,14.100000
442509,4477385.330005,589647.649143,14.100000
442610,4477385.200185,589647.645777,14.100000
442713,4477385.057691,589647.631621,14.100000
442815,4477384.923925,589647.613883,14.100000
442916,4477384.797510,589647.626083,14.100000
443016,4477384.662583,589647.604118,14.100000
443119,4477384.529924,589647.595443,14.100000
443221,4477384.399713,589647.577917,14.100000
443323,4477384.285276,589647.579795,14.100000
443424,4477384.152124,589647.567054,14.100000
