timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
10948,2.094600,0.000000,0.000000,0.000000,2.094600,0.000000,0.000000,0.000000,4.283800
10951,2.094900,-0.000000,0.000000,-0.000000,2.094900,0.000000,0.000000,0.000000,4.284700
10954,2.095200,-0.000000,0.000000,-0.000000,2.095200,-0.000000,0.000000,-0.000000,4.285600
10961,2.096000,0.000000,0.000000,0.000000,2.096000,-0.000000,0.000000,-0.000000,4.288000
10965,2.096654,-0.000004,0.001001,-0.000004,2.096538,0.031902,0.001001,0.031902,4.288900
10968,2.096954,-0.000004,0.001001,-0.000004,2.096838,0.031902,0.001001,0.031902,4.289800
10972,2.097354,-0.000004,0.001001,-0.000004,2.097238,0.031902,0.001001,0.031902,4.291000
10975,2.097654,-0.000004,0.001001,-0.000004,2.097538,0.031902,0.001001,0.031902,4.291900
10978,2.098054,-0.000004,0.001001,-0.000004,2.097938,0.031902,0.001001,0.031902,4.293100
10982,2.098695,-0.000001,0.000045,-0.000001,2.097854,0.063270,0.000045,0.063270,4.294000
10986,2.099095,-0.000001,0.000045,-0.000001,2.098254,0.063270,0.000045,0.063270,4.295200
10991,2.099595,-0.000001,0.000045,-0.000001,2.098754,0.063270,0.000045,0.063270,4.296700
10994,2.099895,-0.000001,0.000045,-0.000001,2.099054,0.063270,0.000045,0.063270,4.297600
10998,2.100691,0.000107,-0.004629,0.000107,2.098422,0.097020,-0.004629,0.097020,4.298800
11002,2.101091,0.000107,-0.004629,0.000107,2.098822,0.097020,-0.004629,0.097020,4.300000
11005,2.101391,0.000107,-0.004629,0.000107,2.099122,0.097020,-0.004629,0.097020,4.300900
11010,2.101891,0.000107,-0.004629,0.000107,2.099622,0.097020,-0.004629,0.097020,4.302400
11013,2.102191,0.000107,-0.004629,0.000107,2.099922,0.097020,-0.004629,0.097020,4.303300
11016,2.102591,0.000107,-0.004629,0.000107,2.100322,0.097020,-0.004629,0.097020,4.304500
11021,2.102991,0.000107,-0.004629,0.000107,2.100722,0.097020,-0.004629,0.097020,4.305700
11024,2.103391,0.000107,-0.004629,0.000107,2.101122,0.097020,-0.004629,0.097020,4.306900
11028,2.103691,0.000107,-0.004629,0.000107,2.101422,0.097020,-0.004629,0.097020,4.307800
11034,2.105702,0.000579,-0.015105,0.000579,2.099215,0.161594,-0.015105,0.161594,4.309600
11037,2.106589,0.001477,-0.028376,0.001477,2.096049,0.202469,-0.028376,0.202469,4.310800
11041,2.106889,0.001477,-0.028376,0.001477,2.096349,0.202469,-0.028376,0.202469,4.311700
11045,2.107389,0.001477,-0.028376,0.001477,2.096849,0.202469,-0.028376,0.202469,4.313200
11052,2.107889,0.001477,-0.028376,0.001477,2.097349,0.202469,-0.028376,0.202469,4.314700
11057,2.108701,0.002953,-0.046234,0.002953,2.093913,0.238719,-0.046234,0.238719,4.316500
11060,2.109101,0.002953,-0.046234,0.002953,2.094313,0.238719,-0.046234,0.238719,4.317700
11064,2.109401,0.002953,-0.046234,0.002953,2.094613,0.238719,-0.046234,0.238719,4.318600
11068,2.109801,0.002953,-0.046234,0.002953,2.095013,0.238719,-0.046234,0.238719,4.319800
11072,2.110201,0.002953,-0.046234,0.002953,2.095413,0.238719,-0.046234,0.238719,4.321000
11077,2.110701,0.002953,-0.046234,0.002953,2.095913,0.238719,-0.046234,0.238719,4.322500
11081,2.111201,0.002953,-0.046234,0.002953,2.096413,0.238719,-0.046234,0.238719,4.324000
11085,2.111501,0.002953,-0.046234,0.002953,2.096713,0.238719,-0.046234,0.238719,4.324900
11088,2.111798,0.002965,-0.046350,0.002965,2.096979,0.238954,-0.046350,0.238954,4.325800
11092,2.112294,0.002979,-0.046497,0.002979,2.097436,0.239252,-0.046497,0.239252,4.327300
11096,2.112594,0.002979,-0.046497,0.002979,2.097736,0.239252,-0.046497,0.239252,4.328200
11099,2.112994,0.002979,-0.046497,0.002979,2.098136,0.239252,-0.046497,0.239252,4.329400
11104,2.113394,0.002979,-0.046497,0.002979,2.098536,0.239252,-0.046497,0.239252,4.330600
11108,2.113794,0.002979,-0.046497,0.002979,2.098936,0.239252,-0.046497,0.239252,4.331800
11111,2.114094,0.002979,-0.046497,0.002979,2.099236,0.239252,-0.046497,0.239252,4.332700
11115,2.114594,0.002979,-0.046497,0.002979,2.099736,0.239252,-0.046497,0.239252,4.334200
11120,2.115094,0.002979,-0.046497,0.002979,2.100236,0.239252,-0.046497,0.239252,4.335700
11124,2.115394,0.002979,-0.046497,0.002979,2.100536,0.239252,-0.046497,0.239252,4.336600
11128,2.115794,0.002979,-0.046497,0.002979,2.100936,0.239252,-0.046497,0.239252,4.337800
11131,2.116094,0.002979,-0.046497,0.002979,2.101236,0.239252,-0.046497,0.239252,4.338700
11134,2.116494,0.002979,-0.046497,0.002979,2.101636,0.239252,-0.046497,0.239252,4.339900
11137,2.116794,0.002979,-0.046497,0.002979,2.101936,0.239252,-0.046497,0.239252,4.340800
11144,2.117394,0.002979,-0.046497,0.002979,2.102536,0.239252,-0.046497,0.239252,4.342600
11147,2.117794,0.002979,-0.046497,0.002979,2.102936,0.239252,-0.046497,0.239252,4.343800
11151,2.118094,0.002979,-0.046497,0.002979,2.103236,0.239252,-0.046497,0.239252,4.344700
11161,2.118494,0.002979,-0.046497,0.002979,2.103636,0.239252,-0.046497,0.239252,4.345900
11167,2.119694,0.002979,-0.046497,0.002979,2.104836,0.239252,-0.046497,0.239252,4.349500
11170,2.120094,0.002979,-0.046497,0.002979,2.105236,0.239252,-0.046497,0.239252,4.350700
11174,2.120311,0.004423,-0.060562,0.004423,2.101699,0.267801,-0.060562,0.267801,4.351600
11178,2.120638,0.006400,-0.077036,0.006400,2.097193,0.301242,-0.077036,0.301242,4.353100
11182,2.120938,0.006400,-0.077036,0.006400,2.097493,0.301242,-0.077036,0.301242,4.354000
11185,2.121338,0.006400,-0.077036,0.006400,2.097893,0.301242,-0.077036,0.301242,4.355200
11190,2.121738,0.006400,-0.077036,0.006400,2.098293,0.301242,-0.077036,0.301242,4.356400
11193,2.122038,0.006400,-0.077036,0.006400,2.098593,0.301242,-0.077036,0.301242,4.357300
11197,2.122438,0.006400,-0.077036,0.006400,2.098993,0.301242,-0.077036,0.301242,4.358500
11201,2.122938,0.006400,-0.077036,0.006400,2.099493,0.301242,-0.077036,0.301242,4.360000
11204,2.123238,0.006400,-0.077036,0.006400,2.099793,0.301242,-0.077036,0.301242,4.360900
11209,2.123738,0.006400,-0.077036,0.006400,2.100293,0.301242,-0.077036,0.301242,4.362400
11214,2.124138,0.006400,-0.077036,0.006400,2.100693,0.301242,-0.077036,0.301242,4.363600
11218,2.124538,0.006400,-0.077036,0.006400,2.101093,0.301242,-0.077036,0.301242,4.364800
11221,2.124838,0.006400,-0.077036,0.006400,2.101393,0.301242,-0.077036,0.301242,4.365700
11225,2.125338,0.006400,-0.077036,0.006400,2.101893,0.301242,-0.077036,0.301242,4.367200
11229,2.125638,0.006400,-0.077036,0.006400,2.102193,0.301242,-0.077036,0.301242,4.368100
11232,2.125938,0.006400,-0.077036,0.006400,2.102493,0.301242,-0.077036,0.301242,4.369000
11239,2.126638,0.006400,-0.077036,0.006400,2.103193,0.301242,-0.077036,0.301242,4.371100
11242,2.126938,0.006400,-0.077036,0.006400,2.103493,0.301242,-0.077036,0.301242,4.372000
11246,2.127338,0.006400,-0.077036,0.006400,2.103893,0.301242,-0.077036,0.301242,4.373200
11252,2.127938,0.006400,-0.077036,0.006400,2.104493,0.301242,-0.077036,0.301242,4.375000
11255,2.128238,0.006400,-0.077036,0.006400,2.104793,0.301242,-0.077036,0.301242,4.375900
11264,2.128538,0.006400,-0.077036,0.006400,2.105093,0.301242,-0.077036,0.301242,4.376800
11269,2.129638,0.006400,-0.077036,0.006400,2.106193,0.301242,-0.077036,0.301242,4.380100
11273,2.130038,0.006400,-0.077036,0.006400,2.106593,0.301242,-0.077036,0.301242,4.381300
11276,2.130338,0.006400,-0.077036,0.006400,2.106893,0.301242,-0.077036,0.301242,4.382200
11281,2.130838,0.006400,-0.077036,0.006400,2.107393,0.301242,-0.077036,0.301242,4.383700
11284,2.131138,0.006400,-0.077036,0.006400,2.107693,0.301242,-0.077036,0.301242,4.384600
11287,2.131538,0.006400,-0.077036,0.006400,2.108093,0.301242,-0.077036,0.301242,4.385800
11293,2.132138,0.006400,-0.077036,0.006400,2.108693,0.301242,-0.077036,0.301242,4.387600
11297,2.132438,0.006400,-0.077036,0.006400,2.108993,0.301242,-0.077036,0.301242,4.388500
11301,2.132838,0.006400,-0.077036,0.006400,2.109393,0.301242,-0.077036,0.301242,4.389700
11305,2.133238,0.006400,-0.077036,0.006400,2.109793,0.301242,-0.077036,0.301242,4.390900
11308,2.133638,0.006400,-0.077036,0.006400,2.110193,0.301242,-0.077036,0.301242,4.392100
11311,2.133938,0.006400,-0.077036,0.006400,2.110493,0.301242,-0.077036,0.301242,4.393000
