timestamp,pos_x,pos_y,acc
118465,4477417.755629,589611.684340,14.100000
118567,4477417.901964,589611.908211,14.100000
118667,4477418.036217,589612.142915,14.100000
118768,4477418.170322,589612.374482,14.100000
118873,4477418.307957,589612.604226,14.100000
118973,4477418.441545,589612.829776,14.100000
119074,4477418.560530,589613.068819,14.100000
119176,4477418.686527,589613.309389,14.100000
119277,4477418.804556,589613.552090,14.100000
119379,4477418.929258,589613.795814,14.100000
119480,4477419.061803,589614.045467,14.100000
119581,4477419.190950,589614.289477,14.100000
119682,4477419.321170,589614.530421,14.100000
119783,4477419.451034,589614.769418,14.100000
119883,4477419.575869,589615.015006,14.100000
119985,4477419.702647,589615.246576,14.100000
120085,4477419.843324,589615.470770,14.100000
120186,4477419.980971,589615.710776,14.100000
120289,4477420.104586,589615.947049,14.100000
120392,4477420.243645,589616.184494,14.100000
120492,4477420.374885,589616.408546,14.100000
120594,4477420.522668,589616.642070,14.100000
120697,4477420.651574,589616.875226,14.100000
120799,4477420.804958,589617.094433,14.100000
120900,4477420.946584,589617.323620,14.100000
121119,4477421.233782,589617.796450,14.100000
121216,4477421.388432,589618.028619,14.100000
121317,4477421.538813,589618.256514,14.100000
121420,4477421.702208,589618.486543,14.100000
121520,4477421.867790,589618.713831,14.100000
121625,4477422.023476,589618.939796,14.100000
121725,4477422.171994,589619.179079,14.100000
121825,4477422.323354,589619.414595,14.100000
121926,4477422.481519,589619.634339,14.100000
122028,4477422.660752,589619.861209,14.100000
122131,4477422.816862,589620.094803,14.100000
122233,4477422.967521,589620.336689,14.100000
122336,4477423.151817,589620.559852,14.100000
122455,4477423.488678,589621.026575,14.100000
122565,4477423.663890,589621.251458,14.100000
122665,4477423.840714,589621.481156,14.100000
122770,4477424.002125,589621.721642,14.100000
122872,4477424.158492,589621.958116,14.100000
122974,4477424.335689,589622.191118,14.100000
123076,4477424.503764,589622.431863,14.100000
123176,4477424.658254,589622.669208,14.100000
123277,4477424.827702,589622.904084,14.100000
123378,4477424.990867,589623.151927,14.100000
123479,4477425.149978,589623.395070,14.100000
123585,4477425.308985,589623.648052,14.100000
123685,4477425.470206,589623.900500,14.100000
123786,4477425.641756,589624.144002,14.100000
123889,4477425.792285,589624.412184,14.100000
123989,4477425.953547,589624.668024,14.100000
124091,4477426.093017,589624.930486,14.100000
124195,4477426.236471,589625.191882,14.100000
124295,4477426.370545,589625.457971,14.100000
124398,4477426.511883,589625.709468,14.100000
124499,4477426.655079,589625.977144,14.100000
124607,4477426.796472,589626.242552,14.100000
124707,4477426.932207,589626.508282,14.100000
124808,4477427.080731,589626.775809,14.100000
124910,4477427.220534,589627.047512,14.100000
125010,4477427.370082,589627.317148,14.100000
125111,4477427.499045,589627.582874,14.100000
125214,4477427.638563,589627.849322,14.100000
125315,4477427.808141,589628.122874,14.100000
125417,4477427.945922,589628.401896,14.100000
125517,4477428.102739,589628.675940,14.100000
125618,4477428.238968,589628.945820,14.100000
125721,4477428.400258,589629.222609,14.100000
125821,4477428.552579,589629.492042,14.100000
125928,4477428.710677,589629.771075,14.100000
126030,4477428.888722,589630.037825,14.100000
126131,4477429.053259,589630.316866,14.100000
126231,4477429.212625,589630.590541,14.100000
126336,4477429.386475,589630.868537,14.100000
126437,4477429.567780,589631.147971,14.100000
126541,4477429.745065,589631.425417,14.100000
126642,4477429.942784,589631.703468,14.100000
126743,4477430.117414,589631.990954,14.100000
126848,4477430.528623,589632.538214,14.100000
126946,4477430.716437,589632.814177,14.100000
127047,4477430.900194,589633.085100,14.100000
127149,4477431.087596,589633.363782,14.100000
127355,4477431.490482,589633.920641,14.100000
127451,4477431.682244,589634.201816,14.100000
127553,4477431.879023,589634.475466,14.100000
127653,4477432.097880,589634.757165,14.700000
127754,4477432.308852,589635.020128,15.400000
127863,4477432.527268,589635.302171,14.100000
127963,4477432.717593,589635.574541,14.100000
128065,4477432.931109,589635.855286,14.100000
128165,4477433.155997,589636.121475,14.100000
128266,4477433.366926,589636.399367,14.100000
128370,4477433.573387,589636.665692,14.100000
128471,4477433.784540,589636.953080,14.100000
128577,4477433.980497,589637.241584,14.100000
128680,4477434.202885,589637.530705,14.600000
128791,4477434.371470,589637.823353,14.800000
128891,4477434.569278,589638.118026,14.600000
128995,4477434.756394,589638.409859,14.500000
129095,4477434.942702,589638.708402,14.500000
129196,4477435.133137,589639.008592,14.200000
129298,4477435.314059,589639.302365,14.300000
129401,4477435.512546,589639.598133,14.300000
129502,4477435.680252,589639.900715,14.100000
129604,4477435.880746,589640.197223,14.200000
129705,4477436.058843,589640.496118,14.100000
129806,4477436.256754,589640.808687,14.100000
129913,4477436.440911,589641.113024,14.100000
130014,4477436.641676,589641.413599,14.100000
130114,4477436.860964,589641.722096,14.100000
130218,4477437.041515,589642.021895,14.100000
130322,4477437.247060,589642.323007,14.100000
130427,4477437.452097,589642.628026,14.100000
130528,4477437.662046,589642.935362,14.100000
130631,4477437.864651,589643.241259,14.100000
130733,4477438.076919,589643.547549,14.100000
130834,4477438.289636,589643.863503,14.100000
130935,4477438.486545,589644.175830,14.100000
131038,4477438.690693,589644.490105,14.100000
131139,4477438.903847,589644.805460,14.100000
131241,4477439.109825,589645.114879,14.100000
131346,4477439.521202,589645.741103,14.100000
131449,4477439.739154,589646.049191,14.100000
131654,4477440.157172,589646.664394,14.100000
131754,4477440.376952,589646.967540,14.100000
131855,4477440.587045,589647.277588,14.100000
131959,4477440.807020,589647.578527,14.100000
132060,4477441.016972,589647.886032,14.100000
132161,4477441.217877,589648.207641,14.100000
132262,4477441.412411,589648.525593,14.100000
132366,4477441.598340,589648.838730,14.100000
132470,4477441.786038,589649.160666,14.100000
132570,4477441.978118,589649.468300,14.100000
132673,4477442.168159,589649.781896,14.100000
132776,4477442.366842,589650.094031,14.100000
132878,4477442.554522,589650.395865,14.100000
132982,4477442.741788,589650.700164,14.100000
133082,4477442.922777,589651.008779,14.100000
133184,4477443.107001,589651.309382,14.100000
133288,4477443.294809,589651.612572,14.100000
133390,4477443.487969,589651.917733,14.100000
133495,4477443.681715,589652.216271,14.100000
133597,4477443.865324,589652.511877,14.100000
133698,4477444.056685,589652.805864,14.100000
133802,4477444.246224,589653.105301,14.100000
133902,4477444.438925,589653.399949,14.100000
134003,4477444.630870,589653.696304,14.100000
134110,4477444.826020,589653.991517,14.100000
134212,4477445.028486,589654.295040,14.100000
134312,4477445.244566,589654.585847,14.100000
134413,4477445.441770,589654.876455,14.100000
134514,4477445.641670,589655.169661,14.100000
134615,4477445.853429,589655.461198,14.100000
134718,4477446.060609,589655.750414,14.100000
134820,4477446.274302,589656.036584,14.100000
134922,4477446.476841,589656.327638,14.100000
135023,4477446.682555,589656.615006,14.100000
135125,4477446.907563,589656.900446,14.100000
135227,4477447.125619,589657.189363,14.100000
135328,4477447.342395,589657.473376,14.100000
135430,4477447.554972,589657.768380,14.100000
135530,4477447.771401,589658.041964,14.100000
135633,4477447.994480,589658.323865,14.100000
135739,4477448.217445,589658.605513,14.100000
135844,4477448.663721,589659.169993,14.100000
135943,4477448.892837,589659.455469,14.100000
136046,4477449.115218,589659.734749,14.100000
136146,4477449.333065,589660.015441,14.100000
136252,4477449.558104,589660.294180,14.100000
136355,4477449.781806,589660.563266,14.100000
136456,4477450.010319,589660.844678,14.100000
136557,4477450.254713,589661.108003,14.100000
136658,4477450.471114,589661.388542,14.100000
136761,4477450.695157,589661.648972,14.100000
136862,4477450.924003,589661.921135,14.100000
136966,4477451.150454,589662.197228,14.100000
137066,4477451.375685,589662.464175,14.100000
137167,4477451.587107,589662.746130,14.100000
137268,4477451.789746,589663.008428,14.100000
137370,4477451.996417,589663.255155,14.100000
137472,4477452.215985,589663.531246,14.100000
137573,4477452.438027,589663.772870,14.100000
137678,4477452.667509,589664.023989,14.100000
137778,4477452.872572,589664.275486,14.100000
137880,4477453.078648,589664.509582,14.100000
137985,4477453.281646,589664.746260,14.100000
138085,4477453.503498,589664.972024,14.100000
138186,4477453.722498,589665.200707,14.100000
138290,4477453.927195,589665.421588,14.100000
138394,4477454.124632,589665.648154,15.100000
138495,4477454.339485,589665.873493,15.400000
138597,4477454.519623,589666.101708,15.600000
138699,4477454.751260,589666.300976,16.400000
138800,4477454.939564,589666.506446,14.100000
138901,4477455.173180,589666.722655,14.700000
139004,4477455.367720,589666.883435,14.400000
139106,4477455.573231,589667.098114,14.400000
139207,4477455.806921,589667.255626,14.500000
139309,4477456.048993,589667.408458,14.500000
139411,4477456.293622,589667.533692,14.400000
139511,4477456.545671,589667.657566,14.500000
139617,4477456.768716,589667.778987,14.300000
139719,4477457.037109,589667.895540,14.400000
139819,4477457.296397,589668.002702,14.100000
139922,4477457.551351,589668.118737,14.100000
140027,4477457.814991,589668.199977,14.100000
140128,4477458.081627,589668.290256,14.100000
140230,4477458.327973,589668.354993,14.100000
140332,4477458.601252,589668.416015,14.100000
140433,4477458.894192,589668.487234,15.100000
140540,4477459.170174,589668.523626,14.900000
140641,4477459.434314,589668.544637,14.500000
140750,4477459.992421,589668.555683,14.100000
140849,4477460.256365,589668.541666,15.000000
140950,4477460.535732,589668.517795,15.500000
141058,4477460.814224,589668.457886,16.000000
141160,4477461.087941,589668.416355,16.400000
141263,4477461.330429,589668.362814,17.800000
141365,4477461.589906,589668.328155,26.300000
141466,4477461.888847,589668.288612,33.400000
141571,4477462.136547,589668.243830,37.900000
141674,4477462.391235,589668.217116,41.100000
141791,4477462.598968,589668.107417,37.400000
141892,4477462.818578,589668.034726,38.200000
141994,4477463.009972,589667.969753,41.300000
142095,4477463.226545,589667.893706,45.600000
142196,4477463.425187,589667.840690,49.100000
142297,4477463.624995,589667.792325,59.900000
142398,4477463.803938,589667.781531,68.900000
142499,4477463.958500,589667.718780,75.700000
142602,4477464.143764,589667.707486,82.400000
142705,4477464.250741,589667.657434,79.600000
142806,4477464.430642,589667.671057,81.800000
142910,4477464.600621,589667.690481,84.000000
143012,4477464.771610,589667.710911,90.500000
143115,4477464.919656,589667.715840,100.800000
143216,4477465.062965,589667.751699,113.700000
143317,4477465.094688,589667.749369,127.200000
143418,4477465.201934,589667.786678,142.900000
143522,4477465.342923,589667.804923,160.500000
143627,4477465.438017,589667.828721,178.300000
143728,4477465.492590,589667.834005,180.900000
143829,4477465.592068,589667.843841,203.100000
143936,4477465.742007,589667.821434,248.700000
144033,4477465.702158,589667.840487,266.200000
144134,4477465.730722,589667.843199,284.600000
144237,4477465.751994,589667.848881,301.900000
144338,4477465.842813,589667.830830,316.600000
144439,4477465.893224,589667.813093,333.900000
144542,4477465.944653,589667.806116,352.600000
144644,4477465.998512,589667.751780,370.100000
144748,4477466.050754,589667.692205,391.000000
144849,4477466.139568,589667.608696,408.400000
144951,4477466.213632,589667.535797,426.900000
145052,4477466.303763,589667.488152,447.100000
145154,4477466.345771,589667.426833,468.300000
145255,4477466.463815,589667.373934,489.500000
145357,4477466.509464,589667.310706,511.100000
145460,4477466.609983,589667.259119,532.300000
145564,4477466.691006,589667.201829,553.100000
145667,4477466.687676,589667.146227,574.100000
145775,4477466.718679,589667.102258,595.900000
145876,4477466.768419,589667.102596,615.700000
145980,4477466.790037,589667.081556,635.300000
146082,4477466.838584,589667.056377,654.000000
146186,4477466.828509,589666.984485,671.500000
146287,4477466.919018,589666.996294,689.500000
146388,4477466.982760,589666.988491,705.900000
146490,4477466.952652,589666.968071,721.700000
146591,4477466.931168,589666.916927,738.700000
146693,4477466.963614,589666.919338,757.200000
146795,4477466.999254,589666.928835,774.900000
146899,4477467.003294,589666.960340,790.600000
147001,4477466.989252,589666.974333,807.700000
147101,4477466.954518,589666.957022,823.900000
147206,4477466.914386,589666.970989,837.600000
147308,4477466.894720,589666.923301,854.300000
147410,4477466.888171,589666.877068,869.700000
147511,4477466.867047,589666.818880,884.700000
147612,4477466.888716,589666.811326,900.300000
147715,4477466.842103,589666.784656,913.900000
147817,4477466.811609,589666.778406,926.800000
147918,4477466.793546,589666.753345,944.900000
148021,4477466.771062,589666.720620,961.500000
148133,4477466.727363,589666.566516,988.800000
148232,4477466.712688,589666.509099,1005.200000
148333,4477466.694432,589666.477171,1020.700000
148434,4477466.635917,589666.467184,1037.900000
148535,4477466.582006,589666.470883,1056.100000
148637,4477466.590387,589666.512514,1074.000000
148739,4477466.605305,589666.618021,1093.900000
148840,4477466.634576,589666.679759,1113.700000
148944,4477466.688909,589666.729916,1133.100000
149044,4477466.683622,589666.733372,1155.600000
149146,4477466.648923,589666.719028,1178.800000
149247,4477466.683639,589666.771880,1208.100000
149349,4477466.798838,589666.917154,1240.000000
149451,4477466.916707,589667.072151,1271.300000
149552,4477467.040638,589667.232758,1305.500000
149655,4477467.189587,589667.396544,1338.100000
149764,4477467.338955,589667.604685,1373.700000
149865,4477467.441996,589667.763761,1406.500000
149966,4477467.535787,589667.956876,1437.400000
150067,4477467.735377,589668.112845,1454.000000
150168,4477467.859741,589668.272514,1475.800000
150271,4477467.945878,589668.354946,1490.900000
150371,4477468.062091,589668.492150,1505.400000
150473,4477468.199554,589668.558954,1517.400000
150576,4477468.247962,589668.577883,1527.300000
150677,4477468.348412,589668.622484,1540.400000
150779,4477468.418583,589668.669482,1557.600000
150881,4477468.557840,589668.784188,1580.600000
150988,4477468.690558,589668.946132,1605.800000
151088,4477468.855345,589669.079022,1632.400000
151190,4477468.995215,589669.179980,1661.400000
151292,4477469.147692,589669.286130,1691.300000
151393,4477469.308429,589669.405329,1721.100000
151494,4477469.443513,589669.551638,1747.300000
151596,4477469.469200,589669.601543,1763.200000
151696,4477469.489240,589669.689686,1782.700000
151797,4477469.529051,589669.713807,1792.200000
151900,4477469.576945,589669.884485,1805.400000
152000,4477469.549623,589669.911361,1819.500000
152101,4477469.600997,589669.992512,1828.500000
152202,4477469.762148,589670.118491,1836.600000
152304,4477469.909411,589670.197137,1847.400000
152407,4477470.043299,589670.364072,1851.600000
152508,4477470.170794,589670.544145,1859.400000
152615,4477470.337596,589670.734095,1866.700000
