timestamp,pos_x,pos_y,heading
49945,4477387.922493,589579.023239,3.141593
49952,4477387.922493,589579.023239,3.141593
49960,4477387.922493,589579.023239,3.141593
49966,4477387.922493,589579.023239,3.141593
49977,4477387.922493,589579.023239,3.141593
49990,4477387.922493,589579.023239,3.141593
50004,4477387.922493,589579.023239,3.141593
50014,4477387.922493,589579.023239,3.141593
50025,4477387.922493,589579.023239,3.141593
50036,4477387.922493,589579.023239,3.141593
50047,4477387.923680,589579.023655,3.141593
50055,4477387.922493,589579.023239,3.141593
50066,4477387.922493,589579.023239,3.141593
50077,4477387.922493,589579.023239,3.141593
50091,4477387.922493,589579.023239,3.141593
50095,4477387.922493,589579.023239,3.141593
50103,4477387.922493,589579.023239,3.141593
50114,4477387.922493,589579.023239,3.141593
50125,4477387.922493,589579.023239,3.141593
50139,4477387.922493,589579.023239,3.141593
50150,4477387.922628,589579.024939,3.141593
50157,4477387.922628,589579.024939,3.141593
50169,4477387.922628,589579.024939,3.141593
50177,4477387.922628,589579.024939,3.141593
50183,4477387.922628,589579.024939,3.141593
50194,4477387.922628,589579.024939,3.141593
50205,4477387.922628,589579.024939,3.141593
50216,4477387.922628,589579.024939,3.141593
50222,4477387.922628,589579.024939,3.141593
50227,4477387.922628,589579.024939,3.141593
50237,4477387.922628,589579.024939,3.141593
50251,4477387.922395,589579.025269,3.141593
50258,4477387.922395,589579.025269,3.141593
50264,4477387.922395,589579.025269,3.141593
50271,4477387.922395,589579.025269,3.141593
50282,4477387.922395,589579.025269,3.141593
50295,4477387.922395,589579.025269,3.141593
50308,4477387.922395,589579.025269,3.141593
50317,4477387.922395,589579.025269,3.141593
50328,4477387.922395,589579.025269,3.141593
50352,4477387.922711,589579.025987,3.141593
50359,4477387.922711,589579.025987,3.141593
50371,4477387.922711,589579.025987,3.141593
50383,4477387.922711,589579.025987,3.141593
50390,4477387.922711,589579.025987,3.141593
50394,4477387.922711,589579.025987,3.141593
50405,4477387.922711,589579.025987,3.141593
50416,4477387.922711,589579.025987,3.141593
50426,4477387.922711,589579.025987,3.141593
50430,4477387.922711,589579.025987,3.141593
50438,4477387.922711,589579.025987,3.141593
50456,4477387.923017,589579.026832,3.141593
50465,4477387.923017,589579.026832,3.141593
50471,4477387.923017,589579.026832,3.141593
50475,4477387.923017,589579.026832,3.141593
50486,4477387.923017,589579.026832,3.141593
50497,4477387.923017,589579.026832,3.141593
50509,4477387.923017,589579.026832,3.141593
50513,4477387.923017,589579.026832,3.141593
