timestamp,speed
9302,1.599859
9343,1.687336
9384,1.695000
9426,1.695000
9470,1.836250
9513,1.977500
9555,1.977500
9596,1.977500
9637,0.282500
9678,0.282500
9719,0.282500
9760,0.423750
9801,0.423750
9842,0.565000
9883,0.565000
9924,0.706250
9965,0.706250
10006,0.706250
10047,0.847500
10088,0.988750
10129,1.130000
10170,1.271250
10211,1.271250
10252,1.130000
10293,0.988750
10335,1.130000
10381,1.130000
10423,1.130000
10466,1.130000
10507,1.130000
10548,0.988750
10589,0.988750
10630,0.847500
10671,0.847500
10714,0.847500
10757,0.847500
10799,0.847500
10840,0.847500
10887,0.423750
10928,0.282500
10969,0.282500
11010,0.282500
11051,0.282500
11092,0.141250
11133,0.141250
11176,0.141250
11217,0.282500
11258,0.282500
11299,0.282500
11340,0.282500
11381,0.282500
11422,0.282500
11463,0.282500
11504,0.282500
11546,0.423750
11588,0.565000
11629,0.565000
11670,0.565000
11711,0.565000
11752,0.706250
11793,0.706250
11834,0.706250
11875,0.847500
11916,0.847500
11957,0.847500
11998,0.988750
12039,0.847500
12080,0.847500
12121,0.847500
12162,0.847500
12209,0.847500
12251,0.847500
12292,0.565000
12333,0.706250
12374,0.565000
12415,0.706250
12456,0.706250
12497,0.706250
12538,0.706250
12579,0.706250
12620,0.706250
12661,0.565000
12702,0.565000
12743,0.565000
12784,0.423750
12827,0.423750
12869,0.423750
12916,0.423750
12958,0.423750
13000,0.423750
13041,0.423750
13082,0.282500
13123,0.282500
13164,0.282500
13205,0.141250
13246,0.141250
13289,0.000000
13330,0.000000
13371,0.000000
13412,0.000000
13454,0.000000
13495,0.000000
13536,0.000000
13578,0.000000
13625,0.000000
13666,0.000000
13709,0.141250
13750,0.141250
13792,0.141250
13833,0.141250
13874,0.141250
13915,0.141250
13956,0.141250
13997,0.141250
14038,0.141250
14079,0.141250
14120,0.141250
14161,0.282500
14202,0.282500
14243,0.282500
14284,0.282500
14325,0.282500
14366,0.282500
14407,0.282500
14448,0.565000
14489,0.423750
14536,0.423750
14577,0.565000
