timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
10054,2.005200,-0.000000,-0.000000,-0.000000,2.005200,-0.000093,-0.000000,-0.000093,4.015600
10057,2.005500,-0.000000,-0.000000,-0.000000,2.005500,-0.000093,-0.000000,-0.000093,4.016500
10060,2.005800,-0.000000,-0.000000,-0.000000,2.005800,-0.000093,-0.000000,-0.000093,4.017400
10063,2.006100,-0.000000,-0.000000,-0.000000,2.006100,-0.000093,-0.000000,-0.000093,4.018300
10067,2.006500,-0.000000,-0.000000,-0.000000,2.006500,-0.000093,-0.000000,-0.000093,4.019500
10070,2.006900,-0.000000,-0.000000,-0.000000,2.006900,-0.000093,-0.000000,-0.000093,4.020700
10073,2.007200,-0.000000,-0.000000,-0.000000,2.007200,-0.000093,-0.000000,-0.000093,4.021600
10077,2.007500,-0.000000,-0.000000,-0.000000,2.007500,-0.000093,-0.000000,-0.000093,4.022500
10086,2.007900,-0.000000,-0.000000,-0.000000,2.007900,-0.000093,-0.000000,-0.000093,4.023700
10089,2.008950,-0.000081,0.017310,-0.000081,2.008938,0.018686,0.017310,0.018686,4.026100
10094,2.009330,-0.000323,0.049462,-0.000323,2.009920,0.021330,0.049462,0.021330,4.027600
10098,2.009830,-0.000323,0.049462,-0.000323,2.010420,0.021330,0.049462,0.021330,4.029100
10102,2.010130,-0.000323,0.049462,-0.000323,2.010720,0.021330,0.049462,0.021330,4.030000
10106,2.010630,-0.000323,0.049462,-0.000323,2.011220,0.021330,0.049462,0.021330,4.031500
10110,2.010930,-0.000323,0.049462,-0.000323,2.011520,0.021330,0.049462,0.021330,4.032400
10113,2.011230,-0.000323,0.049462,-0.000323,2.011820,0.021330,0.049462,0.021330,4.033300
10118,2.011730,-0.000323,0.049462,-0.000323,2.012320,0.021330,0.049462,0.021330,4.034800
10121,2.012030,-0.000323,0.049462,-0.000323,2.012620,0.021330,0.049462,0.021330,4.035700
10124,2.012430,-0.000323,0.049462,-0.000323,2.013020,0.021330,0.049462,0.021330,4.036900
10129,2.012830,-0.000323,0.049462,-0.000323,2.013420,0.021330,0.049462,0.021330,4.038100
10133,2.013230,-0.000323,0.049462,-0.000323,2.013820,0.021330,0.049462,0.021330,4.039300
10136,2.013530,-0.000323,0.049462,-0.000323,2.014120,0.021330,0.049462,0.021330,4.040200
10142,2.014230,-0.000323,0.049462,-0.000323,2.014820,0.021330,0.049462,0.021330,4.042300
10146,2.014530,-0.000323,0.049462,-0.000323,2.015120,0.021330,0.049462,0.021330,4.043200
10149,2.014830,-0.000323,0.049462,-0.000323,2.015420,0.021330,0.049462,0.021330,4.044100
10154,2.015330,-0.000323,0.049462,-0.000323,2.015920,0.021330,0.049462,0.021330,4.045600
10159,2.015730,-0.000323,0.049462,-0.000323,2.016320,0.021330,0.049462,0.021330,4.046800
10164,2.016330,-0.000323,0.049462,-0.000323,2.016920,0.021330,0.049462,0.021330,4.048600
10169,2.016930,-0.000323,0.049462,-0.000323,2.017520,0.021330,0.049462,0.021330,4.050400
10173,2.017230,-0.000323,0.049462,-0.000323,2.017820,0.021330,0.049462,0.021330,4.051300
10177,2.016902,-0.000630,0.082399,-0.000630,2.018802,0.024185,0.082399,0.024185,4.052800
10182,2.017402,-0.000630,0.082399,-0.000630,2.019302,0.024185,0.082399,0.024185,4.054300
10186,2.017702,-0.000630,0.082399,-0.000630,2.019602,0.024185,0.082399,0.024185,4.055200
10191,2.018202,-0.000630,0.082399,-0.000630,2.020102,0.024185,0.082399,0.024185,4.056700
10194,2.018502,-0.000630,0.082399,-0.000630,2.020402,0.024185,0.082399,0.024185,4.057600
10198,2.018902,-0.000630,0.082399,-0.000630,2.020802,0.024185,0.082399,0.024185,4.058800
10202,2.019402,-0.000630,0.082399,-0.000630,2.021302,0.024185,0.082399,0.024185,4.060300
10206,2.019702,-0.000630,0.082399,-0.000630,2.021602,0.024185,0.082399,0.024185,4.061200
10210,2.020102,-0.000630,0.082399,-0.000630,2.022002,0.024185,0.082399,0.024185,4.062400
10214,2.020602,-0.000630,0.082399,-0.000630,2.022502,0.024185,0.082399,0.024185,4.063900
10217,2.020902,-0.000630,0.082399,-0.000630,2.022802,0.024185,0.082399,0.024185,4.064800
10221,2.021202,-0.000630,0.082399,-0.000630,2.023102,0.024185,0.082399,0.024185,4.065700
10227,2.021802,-0.000630,0.082399,-0.000630,2.023702,0.024185,0.082399,0.024185,4.067500
10230,2.022102,-0.000630,0.082399,-0.000630,2.024002,0.024185,0.082399,0.024185,4.068400
10233,2.022502,-0.000630,0.082399,-0.000630,2.024402,0.024185,0.082399,0.024185,4.069600
10238,2.022902,-0.000630,0.082399,-0.000630,2.024802,0.024185,0.082399,0.024185,4.070800
10241,2.023302,-0.000630,0.082399,-0.000630,2.025202,0.024185,0.082399,0.024185,4.072000
10244,2.023602,-0.000630,0.082399,-0.000630,2.025502,0.024185,0.082399,0.024185,4.072900
10251,2.024202,-0.000630,0.082399,-0.000630,2.026102,0.024185,0.082399,0.024185,4.074700
10254,2.024502,-0.000630,0.082399,-0.000630,2.026402,0.024185,0.082399,0.024185,4.075600
10257,2.024902,-0.000630,0.082399,-0.000630,2.026802,0.024185,0.082399,0.024185,4.076800
10268,2.025302,-0.000630,0.082399,-0.000630,2.027202,0.024185,0.082399,0.024185,4.078000
10274,2.026502,-0.000630,0.082399,-0.000630,2.028402,0.024185,0.082399,0.024185,4.081600
10277,2.026802,-0.000630,0.082399,-0.000630,2.028702,0.024185,0.082399,0.024185,4.082500
10281,2.027202,-0.000630,0.082399,-0.000630,2.029102,0.024185,0.082399,0.024185,4.083700
10285,2.027702,-0.000630,0.082399,-0.000630,2.029602,0.024185,0.082399,0.024185,4.085200
10289,2.028002,-0.000630,0.082399,-0.000630,2.029902,0.024185,0.082399,0.024185,4.086100
10292,2.028302,-0.000630,0.082399,-0.000630,2.030202,0.024185,0.082399,0.024185,4.087000
10297,2.028802,-0.000630,0.082399,-0.000630,2.030702,0.024185,0.082399,0.024185,4.088500
10300,2.029102,-0.000630,0.082399,-0.000630,2.031002,0.024185,0.082399,0.024185,4.089400
10304,2.029502,-0.000630,0.082399,-0.000630,2.031402,0.024185,0.082399,0.024185,4.090600
10308,2.030002,-0.000630,0.082399,-0.000630,2.031902,0.024185,0.082399,0.024185,4.092100
10314,2.030502,-0.000630,0.082399,-0.000630,2.032402,0.024185,0.082399,0.024185,4.093600
10317,2.030802,-0.000630,0.082399,-0.000630,2.032702,0.024185,0.082399,0.024185,4.094500
10321,2.031302,-0.000630,0.082399,-0.000630,2.033202,0.024185,0.082399,0.024185,4.096000
10325,2.031602,-0.000630,0.082399,-0.000630,2.033502,0.024185,0.082399,0.024185,4.096900
10328,2.032002,-0.000630,0.082399,-0.000630,2.033902,0.024185,0.082399,0.024185,4.098100
10333,2.032402,-0.000630,0.082399,-0.000630,2.034302,0.024185,0.082399,0.024185,4.099300
10337,2.032802,-0.000630,0.082399,-0.000630,2.034702,0.024185,0.082399,0.024185,4.100500
10340,2.033102,-0.000630,0.082399,-0.000630,2.035002,0.024185,0.082399,0.024185,4.101400
10344,2.033602,-0.000630,0.082399,-0.000630,2.035502,0.024185,0.082399,0.024185,4.102900
10350,2.034102,-0.000630,0.082399,-0.000630,2.036002,0.024185,0.082399,0.024185,4.104400
10356,2.034702,-0.000630,0.082399,-0.000630,2.036602,0.024185,0.082399,0.024185,4.106200
10359,2.035102,-0.000630,0.082399,-0.000630,2.037002,0.024185,0.082399,0.024185,4.107400
10369,2.035401,-0.000630,0.082399,-0.000630,2.037302,0.024185,0.082399,0.024185,4.108300
10373,2.036501,-0.000630,0.082399,-0.000630,2.038402,0.024185,0.082399,0.024185,4.111600
10377,2.036801,-0.000630,0.082399,-0.000630,2.038702,0.024185,0.082399,0.024185,4.112500
10380,2.037101,-0.000630,0.082399,-0.000630,2.039002,0.024185,0.082399,0.024185,4.113400
10385,2.037601,-0.000630,0.082399,-0.000630,2.039502,0.024185,0.082399,0.024185,4.114900
10389,2.038001,-0.000630,0.082399,-0.000630,2.039902,0.024185,0.082399,0.024185,4.116100
10392,2.038301,-0.000630,0.082399,-0.000630,2.040202,0.024185,0.082399,0.024185,4.117000
10398,2.038901,-0.000630,0.082399,-0.000630,2.040802,0.024185,0.082399,0.024185,4.118800
10401,2.039301,-0.000630,0.082399,-0.000630,2.041202,0.024185,0.082399,0.024185,4.120000
10405,2.039601,-0.000630,0.082399,-0.000630,2.041502,0.024185,0.082399,0.024185,4.120900
10410,2.040087,-0.000633,0.082676,-0.000633,2.042001,0.024212,0.082676,0.024212,4.122400
10413,2.040387,-0.000633,0.082676,-0.000633,2.042301,0.024212,0.082676,0.024212,4.123300
10417,2.040787,-0.000633,0.082676,-0.000633,2.042701,0.024212,0.082676,0.024212,4.124500
10421,2.041287,-0.000633,0.082676,-0.000633,2.043201,0.024212,0.082676,0.024212,4.126000
10425,2.041587,-0.000633,0.082676,-0.000633,2.043501,0.024212,0.082676,0.024212,4.126900
10428,2.041987,-0.000633,0.082676,-0.000633,2.043901,0.024212,0.082676,0.024212,4.128100
10433,2.042387,-0.000633,0.082676,-0.000633,2.044301,0.024212,0.082676,0.024212,4.129300
10438,2.042887,-0.000633,0.082676,-0.000633,2.044801,0.024212,0.082676,0.024212,4.130800
10441,2.043187,-0.000633,0.082676,-0.000633,2.045101,0.024212,0.082676,0.024212,4.131700
10447,2.043587,-0.000633,0.082676,-0.000633,2.045501,0.024212,0.082676,0.024212,4.132900
10450,2.044187,-0.000633,0.082676,-0.000633,2.046101,0.024212,0.082676,0.024212,4.134700
10454,2.044487,-0.000633,0.082676,-0.000633,2.046401,0.024212,0.082676,0.024212,4.135600
10458,2.044887,-0.000633,0.082676,-0.000633,2.046801,0.024212,0.082676,0.024212,4.136800
10461,2.045287,-0.000633,0.082676,-0.000633,2.047201,0.024212,0.082676,0.024212,4.138000
10471,2.045586,-0.000633,0.082676,-0.000633,2.047501,0.024212,0.082676,0.024212,4.138900
10476,2.046686,-0.000633,0.082676,-0.000633,2.048601,0.024212,0.082676,0.024212,4.142200
10481,2.047186,-0.000633,0.082676,-0.000633,2.049101,0.024212,0.082676,0.024212,4.143700
10489,2.047973,-0.000636,0.082930,-0.000636,2.049901,0.024239,0.082930,0.024239,4.146100
10493,2.048473,-0.000636,0.082930,-0.000636,2.050401,0.024239,0.082930,0.024239,4.147600
10497,2.048773,-0.000636,0.082930,-0.000636,2.050701,0.024239,0.082930,0.024239,4.148500
10502,2.049373,-0.000636,0.082930,-0.000636,2.051301,0.024239,0.082930,0.024239,4.150300
10507,2.049773,-0.000636,0.082930,-0.000636,2.051701,0.024239,0.082930,0.024239,4.151500
10510,2.050173,-0.000636,0.082930,-0.000636,2.052101,0.024239,0.082930,0.024239,4.152700
10516,2.050673,-0.000636,0.082930,-0.000636,2.052601,0.024239,0.082930,0.024239,4.154200
10519,2.051073,-0.000636,0.082930,-0.000636,2.053001,0.024239,0.082930,0.024239,4.155400
10527,2.051773,-0.000636,0.082930,-0.000636,2.053701,0.024239,0.082930,0.024239,4.157500
10531,2.052273,-0.000636,0.082930,-0.000636,2.054201,0.024239,0.082930,0.024239,4.159000
10535,2.052573,-0.000636,0.082930,-0.000636,2.054501,0.024239,0.082930,0.024239,4.159900
10540,2.053073,-0.000636,0.082930,-0.000636,2.055001,0.024239,0.082930,0.024239,4.161400
10544,2.053473,-0.000636,0.082930,-0.000636,2.055401,0.024239,0.082930,0.024239,4.162600
10548,2.053873,-0.000636,0.082930,-0.000636,2.055801,0.024239,0.082930,0.024239,4.163800
10553,2.054373,-0.000636,0.082930,-0.000636,2.056301,0.024239,0.082930,0.024239,4.165300
10559,2.054773,-0.000636,0.082930,-0.000636,2.056701,0.024239,0.082930,0.024239,4.166500
10564,2.055573,-0.000636,0.082930,-0.000636,2.057501,0.024239,0.082930,0.024239,4.168900
10576,2.056173,-0.000636,0.082930,-0.000636,2.058101,0.024239,0.082930,0.024239,4.170700
10585,2.057573,-0.000636,0.082930,-0.000636,2.059501,0.024239,0.082930,0.024239,4.174900
10592,2.058273,-0.000636,0.082930,-0.000636,2.060201,0.024239,0.082930,0.024239,4.177000
10599,2.058973,-0.000636,0.082930,-0.000636,2.060901,0.024239,0.082930,0.024239,4.179100
10606,2.059673,-0.000636,0.082930,-0.000636,2.061601,0.024239,0.082930,0.024239,4.181200
10615,2.060673,-0.000636,0.082930,-0.000636,2.062601,0.024239,0.082930,0.024239,4.184200
