timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
11010,0.000276,0.000000,-0.000000,0.000000,0.000276,-0.000000,-0.000000,-0.000000,1.000062
11018,0.000279,-0.000000,-0.000000,-0.000000,0.000278,-0.001192,-0.000000,-0.001192,1.000064
11028,0.000289,0.000000,0.000000,0.000000,0.000287,-0.003064,0.000000,-0.003064,1.000068
11039,0.000299,-0.000000,0.000000,-0.000000,0.000303,-0.004937,0.000000,-0.004937,1.000071
11050,0.000309,0.000000,-0.000000,0.000000,0.000327,-0.006810,-0.000000,-0.006810,1.000074
11057,0.000313,0.000000,0.000000,0.000000,0.000346,-0.008002,0.000000,-0.008002,1.000076
11060,0.000314,0.000000,-0.000000,0.000000,0.000358,-0.008683,-0.000000,-0.008683,1.000077
11072,0.000324,-0.000000,-0.000000,-0.000000,0.000396,-0.010556,-0.000000,-0.010556,1.000081
11087,0.000334,-0.000000,0.000000,-0.000000,0.000441,-0.012429,0.000000,-0.012429,1.000084
11094,0.000344,0.000000,-0.000000,0.000000,0.000493,-0.014302,-0.000000,-0.014302,1.000087
11098,0.000345,0.000000,-0.000000,0.000000,0.000514,-0.014984,-0.000000,-0.014984,1.000089
11112,0.000155,-0.000000,0.000000,-0.000000,0.000188,-0.005506,0.000000,-0.005506,0.653493
11120,0.000158,0.000000,-0.000006,0.000000,0.000214,-0.006784,-0.000006,-0.006784,0.653495
11131,0.000164,0.000000,-0.000015,0.000000,0.000256,-0.008543,-0.000015,-0.008543,0.653499
11139,0.000168,0.000000,-0.000021,0.000000,0.000293,-0.009821,-0.000021,-0.009821,0.653501
11146,0.000171,0.000000,-0.000026,0.000000,0.000330,-0.010940,-0.000026,-0.010940,0.653503
11158,0.000177,0.000001,-0.000035,0.000001,0.000395,-0.012699,-0.000035,-0.012699,0.653506
11168,0.000183,0.000001,-0.000043,0.000001,0.000470,-0.014458,-0.000043,-0.014458,0.653510
11179,0.000189,0.000001,-0.000052,0.000001,0.000555,-0.016217,-0.000052,-0.016217,0.653513
11186,0.000191,0.000001,-0.000056,0.000001,0.000605,-0.017176,-0.000056,-0.017176,0.653515
11190,0.000192,0.000002,-0.000060,0.000002,0.000649,-0.017976,-0.000060,-0.017976,0.653516
11204,0.000200,0.000002,-0.000070,0.000002,0.000772,-0.020056,-0.000070,-0.020056,0.653520
11214,0.000118,0.000000,-0.000019,0.000000,0.000210,-0.005184,-0.000019,-0.005184,0.246642
11221,0.000119,0.000001,-0.000033,0.000001,0.000238,-0.005787,-0.000033,-0.005787,0.246644
11228,0.000119,0.000001,-0.000033,0.000001,0.000238,-0.005787,-0.000033,-0.005787,0.246644
11234,0.000119,0.000001,-0.000033,0.000001,0.000238,-0.005787,-0.000033,-0.005787,0.246646
11244,0.000121,0.000001,-0.000033,0.000001,0.000239,-0.005787,-0.000033,-0.005787,0.246650
11257,0.000122,0.000001,-0.000033,0.000001,0.000240,-0.005787,-0.000033,-0.005787,0.246653
11270,0.000122,0.000001,-0.000033,0.000001,0.000241,-0.005787,-0.000033,-0.005787,0.246653
11280,0.000123,0.000001,-0.000033,0.000001,0.000242,-0.005787,-0.000033,-0.005787,0.246657
11291,0.000124,0.000001,-0.000033,0.000001,0.000243,-0.005787,-0.000033,-0.005787,0.246660
11302,0.000125,0.000001,-0.000033,0.000001,0.000244,-0.005787,-0.000033,-0.005787,0.246663
11316,0.000086,0.000000,-0.000017,0.000000,0.000130,-0.003069,-0.000017,-0.003069,0.182293
11322,0.000087,0.000000,-0.000017,0.000000,0.000130,-0.003069,-0.000017,-0.003069,0.182295
11335,0.000088,0.000000,-0.000017,0.000000,0.000132,-0.003069,-0.000017,-0.003069,0.182299
11349,0.000090,0.000000,-0.000017,0.000000,0.000133,-0.003069,-0.000017,-0.003069,0.182303
11355,0.000090,0.000000,-0.000017,0.000000,0.000133,-0.003069,-0.000017,-0.003069,0.182303
11360,0.000090,0.000000,-0.000017,0.000000,0.000133,-0.003069,-0.000017,-0.003069,0.182304
