timestamp,pos_x,pos_y,accuracy
16207,4477291.627849,589744.949632,14.100000
16309,4477291.629467,589744.945710,14.100000
16410,4477291.630631,589744.950192,14.100000
16514,4477291.628391,589744.948522,14.100000
16615,4477291.628071,589744.949629,14.100000
16717,4477291.628276,589744.948184,14.100000
16818,4477291.627341,589744.944294,14.100000
16918,4477291.628347,589744.944876,14.100000
17021,4477291.630181,589744.949688,14.100000
17121,4477291.623143,589744.946041,14.100000
17222,4477291.621801,589744.945208,14.100000
17326,4477291.621491,589744.947078,14.100000
17427,4477291.621693,589744.945464,14.100000
17527,4477291.625261,589744.946694,14.100000
17629,4477291.631463,589744.945517,14.100000
17730,4477291.629575,589744.945455,14.100000
17830,4477291.629028,589744.946055,14.100000
17932,4477291.628630,589744.949961,14.100000
18035,4477291.631595,589744.947212,14.100000
18139,4477291.629711,589744.947489,14.100000
18239,4477291.629501,589744.948509,14.100000
18340,4477291.632602,589744.947878,14.100000
18441,4477291.630008,589744.944516,14.100000
18544,4477291.631235,589744.945011,14.100000
18646,4477291.635771,589744.943684,14.100000
18752,4477291.635863,589744.942071,14.100000
18852,4477291.632788,589744.944907,14.100000
18957,4477291.632701,589744.946859,14.100000
19059,4477291.631005,589744.944335,14.100000
19159,4477291.631682,589744.945260,14.100000
19260,4477291.634376,589744.947687,14.100000
19364,4477291.634156,589744.947860,14.100000
19468,4477291.632836,589744.948893,14.100000
19569,4477291.633611,589744.948714,14.100000
19671,4477291.632482,589744.947116,14.100000
19772,4477291.631727,589744.948991,14.100000
19873,4477291.631942,589744.948395,14.100000
19974,4477291.631597,589744.947381,14.100000
20074,4477291.633385,589744.948378,14.100000
20179,4477291.633844,589744.949645,14.100000
20278,4477291.633929,589744.947438,14.100000
20383,4477291.633132,589744.945751,14.100000
20487,4477291.632380,589744.947881,14.100000
20591,4477291.630171,589744.948840,14.100000
20694,4477291.633897,589744.954055,14.100000
20799,4477291.633971,589744.950915,14.100000
20895,4477291.632097,589744.952040,14.100000
20996,4477291.633310,589744.951347,14.100000
21203,4477291.631114,589744.953409,14.100000
21304,4477291.631547,589744.952471,14.100000
21404,4477291.628854,589744.950128,14.100000
21506,4477291.630008,589744.953762,14.100000
21606,4477291.631198,589744.951118,14.100000
21711,4477291.630638,589744.950786,14.100000
21811,4477291.629972,589744.950794,14.100000
21917,4477291.628341,589744.953612,14.100000
22017,4477291.629237,589744.954280,14.100000
22120,4477291.628446,589744.953102,14.100000
22220,4477291.629580,589744.955124,14.100000
22322,4477291.628680,589744.954117,14.100000
22442,4477291.627675,589744.953620,14.100000
22547,4477291.628112,589744.953021,14.100000
22647,4477291.626066,589744.949059,14.100000
22749,4477291.627733,589744.949209,14.100000
22850,4477291.627528,589744.950653,14.100000
22954,4477291.628104,589744.952343,14.100000
23055,4477291.628125,589744.954124,14.100000
23156,4477291.627048,589744.956851,14.100000
23257,4477291.628281,589744.957854,14.100000
23359,4477291.626958,589744.958633,14.100000
23460,4477291.627840,589744.958114,14.100000
23562,4477291.627502,589744.957694,14.100000
23663,4477291.627862,589744.959980,14.100000
23763,4477291.630504,589744.958082,14.100000
23867,4477291.631503,589744.958070,14.100000
23967,4477291.635064,589744.958791,14.100000
24069,4477291.633801,589744.955328,14.100000
24175,4477291.634198,589744.951337,14.100000
24275,4477291.631899,589744.954079,14.100000
24379,4477291.632408,589744.950255,14.100000
24482,4477291.632218,589744.952887,14.100000
24582,4477291.630646,589744.951379,14.100000
24683,4477291.630627,589744.949853,14.100000
24787,4477291.628315,589744.951407,14.100000
24888,4477291.624871,589744.951279,14.100000
24992,4477291.626767,589744.951935,14.100000
25093,4477291.628534,589744.951150,14.100000
25194,4477291.626958,589744.949388,14.100000
25301,4477291.631193,589744.950779,14.100000
25398,4477291.629190,589744.950379,14.100000
25608,4477291.631285,589744.949166,14.100000
25706,4477291.630438,589744.952569,14.100000
25812,4477291.631790,589744.954250,14.100000
25913,4477291.630180,589744.949604,14.100000
26013,4477291.627196,589744.950742,14.100000
26114,4477291.630522,589744.950363,14.100000
26215,4477291.623949,589744.948406,14.100000
26321,4477291.625254,589744.946185,14.100000
26421,4477291.626897,589744.944299,14.100000
26522,4477291.627775,589744.943440,14.100000
26625,4477291.625455,589744.944401,14.100000
26726,4477291.624327,589744.942888,14.100000
26832,4477291.625077,589744.940674,14.100000
26933,4477291.623415,589744.940948,14.100000
27034,4477291.622008,589744.943934,14.100000
27140,4477291.623818,589744.946711,14.100000
27240,4477291.627241,589744.945228,14.100000
27342,4477291.628599,589744.947332,14.100000
27443,4477291.627180,589744.949385,14.100000
27544,4477291.626617,589744.948713,14.100000
27646,4477291.626630,589744.949816,14.100000
27747,4477291.624531,589744.950689,14.100000
27848,4477291.622988,589744.951641,14.100000
27949,4477291.623907,589744.954174,14.100000
28053,4477291.622930,589744.956052,14.100000
